Course Link,Course Title,Required IELTS Score,Required PTE Score,Required TOEFL Score,Entry Requirement,Education Level,Course Level,Intake,Duration,Start Date,Degree Format,Location/Campus,Annual Tuition Fee,Initial Deposit,Application Fee,Overview,Course Structure,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Career Opportunity 1,Career Opportunity 2,Career Opportunity 3,Career Opportunity 4,Career Opportunity 5
https://www.flinders.edu.au/study/courses/bachelor-computer-science-honours,Bachelor of Computer Science (Honours),"Overall: 6.0, Speaking: 6.0, Writing: 6.0",Overall: 50,NA,"Applicants require SACE stage two general mathematics or equivalent. For international students, the equivalent of an ATAR of 65 is required for direct entry into undergraduate programs. Flinders University recognizes international secondary schooling for direct entry to undergraduate programs. The minimum entry requirement is comparable to an ATAR of 65.  For postgraduate programs, the equivalent of a three-year Australian bachelor's degree is required. Some degrees may require work experience. ",Undergraduate,Bachelor,"March, July",4 years full-time,"March, July",On Campus,Tonsley,"AUD 41,500",NA,NA,"The Bachelor of Computer Science (Honours) at Flinders University equips students with a comprehensive understanding of computer science, encompassing both theoretical and practical aspects of computing technologies. The program emphasizes the development of efficient and reliable software while providing insights into hardware functionalities. Students gain valuable experience in designing software that meets industry standards, preparing them for rewarding careers in various computing-related fields.","The Bachelor of Computer Science (Honours) program is structured over four years, covering a wide range of computer science topics. The first year introduces foundational concepts, terminology, and skills related to computing, information, and communication technology, including introductory computer programming, electronics, and mathematics. The second year delves deeper into intermediate computer programming, software engineering, computer mathematics, computer networks, and operating systems. Students can also explore areas such as intelligent systems, engineering, and game design. In the third year, students engage with advanced topics in computer programming, computation theory and practice, enterprise cloud systems, interactive computer systems, and advanced database techniques.  They can choose to specialize in specific areas, undertake a 12-week industry placement, or pursue a computer science project. The final honours year involves an in-depth investigation of a chosen area through a major thesis project, allowing for focused exploration within computer science, information technology, and software.","The first year of the Bachelor of Computer Science (Honours) program introduces students to fundamental concepts, terminology, and skills essential for success in the field. Core topics include an introduction to computer programming, providing a foundation in programming languages and techniques.  Students also delve into introductory electronics, gaining an understanding of the hardware underpinning software systems, and explore introductory mathematics, which lays the groundwork for more advanced computational concepts.","The second year builds upon the foundational knowledge established in the first year. Students explore intermediate computer programming, developing their skills in various programming languages and advanced techniques.  Key topics in software engineering are covered, emphasizing the principles of designing, developing, and maintaining robust software systems.  Students also delve into computer mathematics, focusing on the theoretical foundations of computing, and explore computer networks and operating systems, gaining insights into how computers interact and manage resources.","The third year of the Bachelor of Computer Science (Honours) program offers a deeper dive into complex computer programming topics, allowing students to refine their programming skills and explore advanced techniques. Students delve into the theory and practice of computation, learning about the foundations of computing and how algorithms work.  They explore enterprise cloud systems, understanding the architecture and deployment of cloud-based applications, and examine interactive computer systems, focusing on user interfaces and user experience design.  Advanced database techniques and concepts are also covered, equipping students with knowledge of managing and querying large datasets. Students can choose to specialize in areas such as engineering and science project management, undertake a computer science project, gain practical experience through a 12-week industry placement, or explore topics in business, computing, engineering, and digital media.","The final year of the Bachelor of Computer Science (Honours) program focuses on in-depth exploration and specialization. Students undertake an Honours thesis project, allowing them to conduct a significant research project within a chosen area of computer science.  This thesis project provides valuable research experience, honing analytical and problem-solving skills.  Students also have the opportunity to select from a range of topics within computer science, information technology, and software, allowing them to tailor their studies to their interests and career aspirations.",NA,NA,Analyst Programmer,Computer Scientist,Graduate Software Developer,Information Technology Officer,Database Administrator
https://www.flinders.edu.au/study/courses/bachelor-creative-arts-costume-design,Bachelor of Creative Arts (Costume Design),"Overall: 6.0, Speaking: 6.0, Writing: 6.0",Overall: 50,NA,"Applicants can apply for this course using Year 12 qualifications, previous higher education study, TAFE/VET qualifications, or through adult entry (STAT/Foundation Studies/tertiary preparation course). Flinders University recognizes international secondary schooling for direct entry to undergraduate programs. The minimum entry requirement is comparable to an ATAR of 65. For ATAR, IB Diploma and GCE A levels score of each undergraduate program, refer to this link: https://www.flinders.edu.au/content/dam/documents/study/international/undergraduate-entry-requirements-international.pdf",Undergraduate,Bachelor,"March, July",3 years full-time,"March, July",In person,"Adelaide CBD, TAFE SA Adelaide city campus, Flinders city campus, Bedford Park","$10,100 (Domestic) $33,800 (International)",NA,NA,"The Bachelor of Creative Arts (Costume Design) at Flinders University is a three-year, full-time degree offered in collaboration with TAFE SA. This program combines practical and theoretical knowledge to provide a comprehensive understanding of the costume industry. Students learn the art of designing and constructing costumes for various applications including stage and screen productions, cosplay, children's entertainment, dance, and competitions. The program emphasizes hands-on experience in dedicated workshops, allowing students to develop technical skills and build a strong portfolio for their chosen career path. The program also explores the history and theory of costume design, providing a broad perspective on the field.","The program is divided into three years, with each year focusing on developing specific skills and knowledge. The first year introduces students to the fundamentals of costume design and making, along with core academic skills in communication. Students have the flexibility to choose from various optional subjects in creative arts, drama, and screen. The second year expands upon these skills, incorporating topics in drama, fashion and costume history, digital garment design, and a patternmaking project. Students participate in a creative arts practicum/project. In the final year, students refine their skills through advanced design and construction projects, explore textiles theory and practice, and engage in a creative arts practicum project. They have the opportunity to choose two optional subjects from creative arts, drama, and screen. Throughout the program, students have access to dedicated workshops, participate in real-life performance projects, and gain valuable industry experience.","The first year introduces students to the fundamentals of costume making and design. They develop academic skills through the core topic in academic and professional communication. Students can choose one optional topic from various options in creative arts, drama, and screen.","The second year focuses on developing practical skills in costume making and design. Students explore topics in drama, art, culture and the history of fashion and costume, and digital process for garment design. They undertake a patternmaking, design and construction project and a creative arts practicum/project.","The third year delves into more advanced practical skills in costume making and design. Students study a topic in textiles theory and practice and engage in various advanced design, patternmaking and garment construction projects. They also participate in a creative arts practicum project. Students can choose two optional topics from creative arts, drama, and screen.",NA,NA,NA,Costume Designer,Costume Buyer,Costume Maker,Wardrobe Manager,Costume Technician
https://www.flinders.edu.au/study/courses/bachelor-creative-arts-costume-design-vet-pathway,Bachelor of Creative Arts (Costume Design) (VET pathway),"Overall: 6.0, Speaking: 6.0, Writing: 6.0",Overall: 50,NA,"Applicants must have completed either the Advanced Diploma of Applied Fashion Design and Technology (LMT60307), the Advanced Diploma of Fashion and Textiles Merchandising (LMT60507) or the Advanced Diploma of Applied Fashion Design and Merchandising (MST60116).  The equivalent of a three-year Australian bachelors degree. Some degrees may require work experience.",Undergraduate,Pathway,"March, July",1.5 years,"March, July",On Campus,"Adelaide CBD, TAFE SA Adelaide city campus, Flinders city campus","2025: $33,800",NA,NA,"The Bachelor of Creative Arts (Costume Design) (VET pathway) is a 1.5-year, on-campus degree designed for students who have already completed a relevant Advanced Diploma in fashion design or merchandising.  This program provides a comprehensive blend of theoretical and practical knowledge and skills, focusing on costume design and production for various performance contexts, including theater, film, and cosplay.  It offers dedicated workshop spaces for designing and constructing costumes, real-life performance opportunities, and opportunities to collaborate with other creative artists.  The course aims to equip students with the skills and portfolio to thrive in the creative industries. ","The VET pathway curriculum focuses on the study of costume design, encompassing topics such as:  * Costume design and production across different historical periods * Textile design and manipulation * Digital media and graphic design related to costume * Academic and professional writing * Electives in drama, screen, or related areas  Students are provided with practical experience through: * Access to dedicated workshop spaces to design and construct costumes * Work on real-life performances, both within the university and in industry * Opportunities to address specific challenges in costume design and construction, such as ensuring free movement for performers, continuity issues for screen, and textile manipulation for cosplay.  The program culminates in the development of an impressive portfolio, showcasing the student's skills and readiness for a career in costume design. ",NA,NA,NA,NA,NA,NA,Costume Designer,Costume Buyer,Costume Maker,Wardrobe Manager,Costume Technician
https://www.flinders.edu.au/study/courses/bachelor-creative-arts-creative-writing,Bachelor of Creative Arts (Creative Writing),"Overall: 6.0, Speaking: 6.0, Writing: 6.0",Overall: 50,NA,"Applicants must have completed secondary education (Year 12 or equivalent) with a minimum selection rank of 60.00. They must also submit a written statement, a curriculum vitae, and a portfolio of writing in one or more genres (fiction, non-fiction, poetry). International applicants must meet the equivalent of an ATAR of 65 for direct entry. This can be achieved through international secondary schooling recognized by the university.  Applicants from Pakistan are required to submit a minimum equivalent of an ATAR of 65 for direct entry into undergraduate programs. Postgraduate programs require the equivalent of a three-year Australian bachelor's degree. Some degrees may require work experience.",Undergraduate,Bachelor,March and July,3 years full-time,March and July,On Campus,City,"$10,900 (Domestic) / $33,800 (International)",NA,NA,"The Bachelor of Creative Arts (Creative Writing) at Flinders University is a specialized degree designed to prepare students for careers as editors, researchers, writers, publishers, or authors. The program focuses on genre fiction, with instruction from award-winning authors and industry leaders. Students will develop their writing skills through workshops, gain practical experience through real-world projects, and have the opportunity to publish their work. The program emphasizes community and collaboration, with small class sizes and hands-on learning. Students will benefit from the expertise of genre specialists in various fields, including sci-fi, fantasy, romance, and more. Graduates will possess a diverse skill set and portfolio, making them attractive to employers in the arts and communication industries globally.","The Bachelor of Creative Arts (Creative Writing) is a three-year full-time program. Students will develop their writing skills, learn about different literary genres and epochs, and explore multimedia skills. The program includes workshop classes, option topics, and real-world projects. In the final year, students can focus on prose writing and participate in optional topics across areas like literature and scriptwriting.","The first year of the program introduces students to literary genres, epochs, characters, and other fundamental concepts. Students will participate in workshops designed to enhance their creative writing skills and explore multimedia skills. They will also have the opportunity to study elective topics.","The second year of the program focuses on developing writing workshop skills, allowing students to evaluate their own and others' work. Students will have access to a range of option topics covering various literary genres and epochs. This year further refines their writing skills and expands their knowledge of literary techniques.","In the final year of the program, students build upon their workshop writing skills to produce longer and more sophisticated pieces of writing. They can choose to focus on prose writing and participate in a variety of optional topics, including literature and scriptwriting. The final year also allows students to work on real-world projects, potentially leading to publication opportunities.",NA,NA,NA,Freelance Writer,Publishing Assistant,Copywriter,Editorial Assistant,Researcher
https://www.flinders.edu.au/study/courses/bachelor-creative-arts-fashion,Bachelor of Creative Arts (Fashion),"Overall: 6.0, Speaking: 6.0, Writing: 6.0",Overall: 50,NA,"For applicants using their SACE (Year 12) results (or equivalent), entry is subject to achieving a minimum selection rank of 60. Applicants who do not meet the University’s minimum entry requirements may still be considered for admission subject to meeting certain conditions. Applicants will start in the TAFE component and upon completing the equivalent of a Certificate III/Diploma (for example) applicants will have their University offer confirmed.  University recognizes international secondary schooling for direct entry to undergraduate programs. The minimum entry requirement is comparable to an ATAR of 65.  Applicants can apply for this course using Year 12 qualifications, previous higher education study, TAFE/VET qualifications, or through adult entry (STAT/Foundation Studies/tertiary preparation course).",Undergraduate,Bachelor,"March, July",3 years full-time,"March, July",In person,"Adelaide CBD, TAFE SA Adelaide city campus, Flinders city campus","AUD 33,800",N/A,N/A,"The Bachelor of Creative Arts (Fashion) is a 3-year, full-time degree program offered in collaboration with TAFE SA. This industry-focused program provides a blend of practical skills and theoretical knowledge to equip students for a successful career in fashion.  The program covers a wide range of topics including garment construction, patternmaking, drawing and design, academic and professional communication, and marketing. Students will gain hands-on experience in dedicated fashion workshops, learn about computer-aided design technologies, and develop strong business skills and interpersonal strengths.  The program also offers opportunities for study abroad, including semester exchange programs and summer programs in locations such as Italy or France.","The Bachelor of Creative Arts (Fashion) is a 3-year program that consists of core topics and elective courses. The core topics are taught in the Adelaide CBD at the Adelaide College of Arts, TAFE SA Adelaide city campus, and Flinders city campus. Some electives are offered online or at Bedford Park.  The program is structured as follows:  Year 1: The basics of garment design and construction are covered through areas of color theory, patterns, and familiarity with the fashion workshops and their equipment.  Year 2: Students develop their garment design and construction skills through workshop and retail projects. They also learn a range of digital skills in fashion design and study the history of fashion and culture.  Year 3: The final year focuses on entrepreneurship, events, and the social impacts of fashion. Students participate in the annual graduate fashion parade, showcasing their own range of bespoke garments or a product development range.","The first year of the Bachelor of Creative Arts (Fashion) program focuses on the fundamentals of garment design and construction. Students are introduced to core principles like color theory, patternmaking, and the basics of using fashion workshops and equipment. They also develop their academic and professional communication skills, a crucial aspect for success in the fashion industry.","The second year of the program delves deeper into garment design and construction, providing practical experience through workshop and retail projects. Students expand their skillset by learning a range of digital skills in fashion design. The curriculum also explores the history of fashion and culture, offering a broader understanding of the industry's evolution.","The final year of the program emphasizes practical application and industry-relevant skills. Students gain knowledge in entrepreneurship, fashion events, and the social impacts of the fashion industry. The highlight of the year is the annual graduate fashion parade, where students showcase their design skills through bespoke garments or product development ranges.",NA,NA,NA,Fashion Designer,Product Developer,Garment Technician,Production Assistant,Fashion Design Assistant
https://www.flinders.edu.au/study/courses/bachelor-creative-arts-fashion-vet-pathway,Bachelor of Creative Arts (Fashion) (VET pathway),6.0 Overall,50 Overall,NA,"Applicants must have completed an Advanced Diploma of Applied Fashion Design and Technology (LMT60307), Advanced Diploma of Fashion and Textiles Merchandising (LMT60507), or Advanced Diploma of Applied Fashion Design and Merchandising (MST60116).  Applicants must have completed an Advanced Diploma of Applied Fashion Design and Technology (LMT60307), Advanced Diploma of Fashion and Textiles Merchandising (LMT60507), Advanced Diploma of Applied Fashion Design and Merchandising (MST60116), or equivalent qualification.  University recognizes international secondary schooling for direct entry to undergraduate programs. The minimum entry requirement is comparable to an ATAR of 65.  For ATAR, IB Diploma and GCE A levels score of each undergraduate program, refer to this link:  https://www.flinders.edu.au/content/dam/documents/study/international/undergraduate-entry-requirements-international.pdf",Undergraduate,Bachelor,"March, July",1.5 years full-time,"March, July",In Person,Adelaide CBD,"2025: $33,800",NA,NA,"The Bachelor of Creative Arts (Fashion) (VET pathway) is specifically designed for students who have completed a related VET Advanced Diploma in Fashion Design and Technology, Fashion and Textiles Merchandising, or Applied Fashion Design and Merchandising. It provides a comprehensive education in fashion, combining hands-on garment design and production with creative arts, business, and cultural aspects of the industry.  This program equips graduates with the skills and knowledge needed to thrive in a wide range of fashion industry roles, from small-scale custom garment design to large-scale global fashion brands.  Students gain practical experience in dedicated fashion workshops, learn about computer-aided design technologies, and develop strong business and communication skills for the offshore production environment.  The program's curriculum covers topics such as Art, Culture, and the History of Fashion, Digital Media and Graphic Design for Fashion, Textiles Theory and Practice, Marketing Principles, Consumer Behaviour, Academic and Professional Communication, Environment, Economy and Culture, Entrepreneurship, and Small Business.  Graduates are well-prepared to pursue careers as fashion designers, product developers, garment technicians, production assistants, and fashion design assistants.","The Bachelor of Creative Arts (Fashion) (VET pathway) is a 1.5-year full-time program delivered in person at the Adelaide CBD campus.  Students will study a combination of core and elective subjects.  Core subjects include Art, Culture and the History of Fashion, Digital Media and Graphic Design for Fashion, Textiles Theory and Practice, Marketing Principles, Consumer Behaviour, Academic and Professional Communication, Environment, Economy and Culture, Entrepreneurship, and Small Business.  Elective subjects provide students with the opportunity to specialize in areas of interest, such as sustainable fashion, fashion illustration, or fashion communication.  The program is designed to be flexible and adaptable to individual student needs and career aspirations.  Students will have the opportunity to work in dedicated fashion workshops, develop their technical skills in garment construction and design, and gain valuable experience in the industry.",NA,NA,NA,NA,NA,NA,Fashion Designer,Product Developer,Garment Technician,Production Assistant,Fashion Design Assistant
https://www.flinders.edu.au/study/courses/bachelor-creative-arts-game-production,Bachelor of Creative Arts (Game Production),"Overall: 6.0, Speaking: 6.0, Writing: 6.0",Overall: 50,NA,"Applicants must submit a portfolio, CV, and a written statement. For international students, the minimum entry requirement is comparable to an ATAR of 65. This course uses additional selection criteria such as a portfolio, CV, and written statement, and therefore the Selection Rank is not published. Applicants must also submit a supporting statement, CV, and portfolio. The portfolio should include examples of original work in film, video production, creative written work, photography, artwork, graphic design, and/or production management materials.",Undergraduate,Bachelor,"March, July",3 years full-time,"March, July",On Campus,City,"Domestic: $11,600; International: $33,800",NA,NA,"The Bachelor of Creative Arts (Game Production) at Flinders University equips students with the essential skills needed to succeed in the rapidly growing gaming industry. This hands-on degree focuses on the creative aspects of game production, encompassing the game design pipeline, history, aesthetics, and societal impact of games. Students develop in-depth knowledge of the industry and gain practical experience through the creation of assets and projects in game art, game narrative, and game design, using industry-standard software and game engines. The program offers opportunities to collaborate with industry professionals and other students on real-world projects, fostering the development of highly sought-after skills in critical analysis, reflection, and problem-solving, preparing graduates for fulfilling careers in this dynamic field.","The Bachelor of Creative Arts (Game Production) comprises a comprehensive curriculum structured across three years of full-time study. The program delves into core areas of game production, covering aspects such as game art, game narrative, game design, industry standard software, and game engines. Students gain practical experience through the creation of assets and projects, building a robust portfolio to showcase their skills.  Year 1 introduces fundamental concepts, game art production, and game engine implementation. Year 2 delves deeper into digital graphic design, CGI, digital games, interaction design, and coding. Year 3 culminates in a capstone experience through the Game Creation Incubator, Creative Ventures, and a personal project. Throughout the program, students work collaboratively and receive constructive feedback on their creative projects, honing their communication and teamwork skills.","The first year of the Bachelor of Creative Arts (Game Production) lays a foundation for the core concepts and skills essential to game production. Students are introduced to fundamental aspects of the creative arts, essential multimedia techniques, and the basics of game art production. They gain hands-on experience with industry-standard software and delve into the fundamentals of game engine implementation. Students can also choose an elective topic based on their interests, broadening their knowledge and skillset.","The second year of the Bachelor of Creative Arts (Game Production) builds upon the foundational skills acquired in Year 1, deepening the understanding of various aspects of game production. Students explore digital graphic design, CGI (Computer-Generated Imagery), and interaction design, gaining proficiency in industry-standard software and techniques. They also delve into the world of digital games, learning about game mechanics, design principles, and narrative development. The curriculum includes coding, equipping students with programming skills essential for game development.","The final year of the Bachelor of Creative Arts (Game Production) culminates in a capstone experience that allows students to integrate their acquired skills and knowledge into a real-world context. Students participate in the Game Creation Incubator, a program designed to foster creativity and innovation through the development of game projects. The Creative Ventures component exposes students to the business side of game production, providing insights into project management, marketing, and entrepreneurship. They also undertake a personal project, allowing them to pursue their own creative vision and showcase their individual skills and expertise.",NA,NA,NA,Game Artist,Game Designer,Concept Artist,Game Writer,Game Tester
https://www.flinders.edu.au/study/courses/honours-bachelor-creative-arts,Bachelor of Creative Arts (Honours),NA,NA,NA,"Entry into one-year Honours is highly competitive. If you have demonstrated academic excellence (a Grade Point Average of 5.0 or above) during your bachelor degree you are invited to apply for Honours. Whether you’re invited to apply, or want to apply, you will need to contact the Honours coordinator in your discipline to discuss your project and arrange for supervision. 

Pakistan Entry Requirements for Undergraduate programs: University recognizes international secondary schooling for direct entry to undergraduate programs. The minimum entry requirement is comparable to an ATAR of 65.",Undergraduate,Bachelor,2025,1 Year,NA,NA,NA,NA,NA,NA,"The Bachelor of Creative Arts (Honours) is a one-year program that allows students to delve deeper into their chosen creative discipline and work on a major creative project or research project under the guidance of experienced professionals. The program focuses on developing critical analysis, research, and communication skills, preparing graduates for a variety of careers in the creative industries.","The Honours program offers a range of study programs for students interested in various creative fields, including writing, dance, digital and visual effects design, fashion design, filmmaking, production, directing, acting, photography, and visual arts. Students will work on a major creative project or creative research project tailored to their area of specialization. The program also includes opportunities to collaborate with scholars on existing research projects and access bursaries.","The Honours year involves in-depth study in a chosen creative discipline, culminating in a major creative project or research project. This year focuses on honing craft skills, critical analysis, research methodologies, and effective communication of artistic ideas. Students gain valuable experience, develop their portfolios, and make industry connections.",NA,NA,NA,NA,NA,Artist,Producer or Director,Videographer,Photographer,Graphic Designer
https://www.flinders.edu.au/study/courses/bachelor-creative-arts-screen,Bachelor of Creative Arts (Screen),"Overall: 6.0, Speaking: 6.0, Writing: 6.0",Overall: 50,NA,"Applicants must submit a supporting statement, a Curriculum Vitae, a show-reel/portfolio and attend a short interview. Minimum selection rank is 60.00. For applicants using their SACE (Year 12) results (or equivalent), entry is subject to achieving a minimum selection rank of 60. Applicants who submit the above will also be required to attend a short interview to discuss the content of their portfolio.  For Pakistan students, the minimum entry requirement is comparable to an ATAR of 65.",Undergraduate,Bachelor,March,3 years full-time,March,On Campus,Bedford Park,"Domestic: $15,400 (2024), International: $33,800 (2025)",NA,NA,"The Bachelor of Creative Arts (Screen) at Flinders University is designed to prepare students for a rewarding career in the film industry. The program combines practical training in screen production with theoretical study in aesthetics, history, and theory of filmmaking. Students will gain hands-on experience in various aspects of film production, including writing, directing, cinematography, sound recording, production design, and post-production. The curriculum emphasizes the use of 16mm film for final projects, alongside training in digital cinema cameras and feature film production. Students will also develop analytical skills through film studies courses. The program emphasizes collaboration, teamwork, and professional development, providing graduates with a strong portfolio of creative achievements and specialized skills.","The Bachelor of Creative Arts (Screen) spans over three years, offering a comprehensive curriculum that covers the fundamentals of film production, theory, and analysis. The program is structured in a way that builds upon knowledge and skills progressively. It includes practical experience in film production, theoretical studies in film history and theory, and opportunities for professional development. Students are encouraged to specialize in areas of interest such as writing, directing, cinematography, editing, or production design. The curriculum also emphasizes collaboration, teamwork, and communication skills, preparing students for the demands of the film industry.","The first year of the program provides a strong foundation in film production and theory. Students will learn fundamental production skills, including camera operation, lighting, sound recording, and editing. They will also be introduced to film analysis and media theory, developing their critical thinking skills. First-year students will gain practical experience through hands-on projects, building a foundation for future productions.","The second year builds upon the first year's foundation, offering more advanced production skills and theoretical studies. Students will produce short documentaries and narrative drama, developing their storytelling abilities and technical expertise. They will also study screenwriting and develop their own scripts. The curriculum delves deeper into film history and theory, exploring major filmmakers, film movements, and film industries.","The third year provides students with the opportunity to collaborate on larger-scale productions and create their final 16mm short film. They will undertake work placements with industry partners, gaining real-world experience. This year also includes opportunities for further specialization through film history and contemporary screen culture studies. Students can further refine their screenwriting skills and develop a feature film screenplay.",NA,NA,NA,Independent Producer,Cinematographer,Freelance Director,Video Editor,Film and Television Crew
https://www.flinders.edu.au/study/courses/bachelor-creative-arts-visual-effects-entertainment-design,Bachelor of Creative Arts (Visual Effects and Entertainment Design),Overall: 6.0,Overall: 50,NA,"Applicants must submit a portfolio, CV, and a written statement. For domestic students, a minimum selection rank of 60.00 is required. For international students, the equivalent of an ATAR of 65 is needed. International students must also meet English language requirements, with a minimum IELTS score of 6.0 overall. For Pakistani students, a university-recognized international secondary schooling is required for direct entry to undergraduate programs. For postgraduate programs, the equivalent of a three-year Australian bachelor's degree is required. Some degrees may require work experience.",Undergraduate,Bachelor,March and July,3 years full-time,March and July,In person,Bedford Park and City,"2025: $33,800",NA,NA,"The Bachelor of Creative Arts (Visual Effects and Entertainment Design) at Flinders University is a practice-based degree designed to equip students with the skills and knowledge needed for a successful career in the visual effects and entertainment industry. The program blends theoretical learning with hands-on experience, providing students with opportunities to work on real-world projects and develop a strong portfolio. Students have access to state-of-the-art facilities, including 'The Void', a cutting-edge experimentation space, and benefit from instruction by industry experts. The program covers a broad range of topics, including 2D and 3D animation, game art, entertainment design, VFX, and digital design. The course emphasizes developing a strong understanding of industry practices and pipelines, preparing graduates for a variety of roles within the film, television, gaming, animation, and digital design sectors.","The Bachelor of Creative Arts (Visual Effects and Entertainment Design) program is structured across three years, with each year featuring a blend of core and elective subjects designed to cater to student interests and career aspirations. Year one introduces foundational concepts in digital media production, including 2D and 3D skills, screen and media culture, and IT fundamentals. Year two delves deeper into specialized areas, offering subjects in 2D and 3D animation, game art, entertainment design, and a choice of electives in digital media production, screen production, screen and media culture, visual arts, information technology, or business studies. Year three culminates in a significant practicum or project that allows students to apply their skills and knowledge in real-world settings, working with industry partners in game art, animation, and visual effects.","The first year of the program lays a strong foundation in digital media production, equipping students with fundamental skills in 2D, 3D, and production techniques. Core topics include the 2D and 3D Boot camps, providing a comprehensive introduction to design and illustration principles, modeling, and animation techniques. Students also delve into screen and media culture, visual arts, and IT fundamentals, developing a broad understanding of the creative and technical aspects of the industry. Academic skills are developed through a core subject in academic and professional communication.","The second year builds upon the foundational skills developed in Year 1, allowing students to specialize in areas that align with their interests and career goals. Core subjects include Animation Pipeline, VFX Bootcamp, Matte Painting, and electives focusing on topics such as Character Design, Digital Painting, Creature Design, 3D Modeling for Games, Storyboarding, and 3D Animation Principles. Students can also choose electives from a range of fields, including digital media production, screen production, screen and media culture, visual arts, information technology, and business studies, allowing them to further explore areas of interest and develop a well-rounded skillset.","The final year of the program culminates in a significant practicum or project, providing students with a valuable opportunity to apply their skills and knowledge to real-world projects and industry practices. This intensive experience allows students to work with industry partners in game art, animation, and visual effects, gaining valuable hands-on experience and building a strong portfolio. Students can also choose from a variety of electives, including Digital Compositing, CGI Fundamentals, Motion Capture, and other specialized topics, enhancing their skills and knowledge in their chosen area.",NA,NA,NA,Concept Artist,Animator (2D or 3D),Digital Designer,Production Artist,Game Developer
https://www.flinders.edu.au/study/courses/bachelor-creative-industries-digital-media,Bachelor of Creative Industries (Digital Media),"Overall: 6.0, Speaking: 6.0, Writing: 6.0",Overall: 50,NA,"Applicants can apply for this course using Year 12 qualifications, previous higher education study, TAFE/VET qualifications, or through adult entry (STAT/Foundation Studies/tertiary preparation course). For applicants using their SACE (Year 12) results (or equivalent), entry is subject to achieving a minimum selection rank of 60. The minimum entry requirement for international students from Pakistan is comparable to an ATAR of 65. The equivalent of a three-year Australian Bachelor's degree is required for postgraduate programs. Some degrees may require work experience.",Undergraduate,Bachelor,"March, July",3 years full-time,"March, July",On Campus,City,"$13,800 (Domestic), $33,800 (International)",N/A,N/A,"The Bachelor of Creative Industries (Digital Media) program at Flinders University equips students with the skills and knowledge to thrive as digital media content creators. The degree emphasizes practical experience, connecting students with industry professionals and offering real-world work opportunities. Students explore a wide range of creative topics, including post-production, digital visual effects, animation, gaming, and interactive media, and can personalize their learning through electives from various disciplines. With a focus on hands-on learning, graduates emerge with a strong portfolio of real-world experience, making them highly competitive in the job market.","The program is divided into three years, with each year focusing on specific areas of digital media. In the first year, students are introduced to the creative arts, communication principles, screen production, multimedia design, and the development of communication and creative skills through hands-on experiences. The second year delves deeper into multimedia production, digital graphic design, CGI foundations, studio practice, and explores theories of reconciliation and indigenous knowledge. The third year focuses on digital games, VFX histories and theories, project design and development, cultural leadership, and applied creative practice. Students also have the opportunity to apply their skills in developing digital media projects, including visual effects and games, both independently and collaboratively.","The first year of the Bachelor of Creative Industries (Digital Media) introduces students to the fundamentals of creative arts, communication, and digital media. Subjects may include an introduction to creative arts, topics in communication, media and society, screen production, essential multimedia, and the development of creative and communication skills through practical exercises in screen production and multimedia design. Students are also introduced to the analysis of media within social and historical contexts.","In the second year, students delve deeper into the technical and creative aspects of digital media. Subjects may include topics in innovation and creative enterprise, multimedia production, digital graphic design, CGI foundations, studio practice, and advanced digital media skills in graphic design, multimedia production, CGI, and studio practice. Students explore theories of reconciliation and indigenous knowledge, cultural value, and innovation in creative enterprise.","The third year focuses on applying digital media skills to real-world projects and developing leadership and business skills. Subjects may include topics in digital games, VFX histories and theories, project design and development, cultural leadership, and applied creative practice. Students work individually and collaboratively on developing digital media projects, including visual effects and games. They also develop skills in cultural leadership, strategic thinking, and business planning within the creative industry, culminating in an interdisciplinary creative project.",NA,NA,NA,Production Coordinator,Production Artist,Visual Effects Artist,Compositor,Digital Content Producer
