Course Link,Course Title,Required IELTS Score,Required PTE Score,Required TOEFL Score,Entry Requirement,Education Level,Course Level,Intake,Duration,Start Date,Degree Format,Location/Campus,Annual Tuition Fee,Initial Deposit,Application Fee,Regional Tax Fee,Overview,Course Structure,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Career Opportunity 1,Career Opportunity 2,Career Opportunity 3,Career Opportunity 4,Career Opportunity 5
https://uel.unipd.it/en/masters/crim-critical-criminology-and-social-security/,Master’s Degree in Critical Criminology and Social Security,Overall 6.5 and higher,Overall 65,80 overall,"To be eligible for admission to a Master's degree, you must have a Bachelor's degree or an equivalent qualification from a recognized higher education institution. The institution should be accredited according to the national accreditation system of the country where it is located, and you should meet any specific curricular requirements for the program. For Pakistani students, the following qualifications are considered eligible for admission to a Master's degree: a 2-year Bachelor (Pass) followed by a 2-year Master's degree, a 2-year Bachelor (Pass) combined with a Bachelor of Law (LL.B.), a 2-year Bachelor (Pass) combined with a 3-year Bachelor of Education, a 3-year Bachelor (Honours), or a 4 or 5-year Professional Bachelor. Additionally, applicants must have a minimum GPA of 3.1 out of 4.0 to meet the further admission requirements.",Master,Master,2024/2025,One-year,15/11/2024,Blended,"Padua, Bologna","€2.647,50","€1.692,30",€30,€202,"The Master’s Degree in Critical Criminology and Social Security offers a deconstructionist approach to criminology, sociology of deviance, and criminal law analysis.  It examines deviant phenomena, criminalization processes, and alternative perspectives to traditional punitive models. The program delves into various critical areas, including petty crime, immigration and deviance, gender violence, environmental crimes, prison overcrowding, drug relationships, and perceptions of insecurity.  Students will develop a critical understanding of penal and criminal policies and explore strategies for prevention and intervention. The course aims to equip students with the skills to interact with issues of deviance, marginality, and social exclusion within conflict-ridden and criminalized contexts. The program includes a 250-hour traineeship or a project work option.","The Master's program covers a wide range of topics within critical criminology and social security.  Key areas of study include crime theories and critiques of criminal law, critical criminology and intersectionality, migratory policies and criminalization processes, security and governance in territories, prison sociology, gender violence and criminalization/victimization processes, social and criminal institution psychology, victimology and criminal mediation, state crimes, restorative justice, green criminology, border criminology, drug addiction, police sociology, criminology and neurosciences, and media sociology. The curriculum also emphasizes practical application through a significant traineeship component.","The first year of the Master's program is intensive, covering a comprehensive range of core subjects within critical criminology and social security. Students will engage with foundational theories of crime and critically analyze the criminal justice system.  Key topics include intersectionality in criminology,  the complexities of migration and criminalization,  governance and security issues within territories,  the sociological study of prisons and criminal enforcement, gender violence, and restorative justice approaches. Psychological aspects, victimology, and mediation techniques are also integrated into the curriculum.  Students explore various forms of crime, including state and corporate crime,  green criminology issues, and the influence of media on perceptions of crime.",NA,NA,NA,NA,NA,Criminologist,Social Worker,Paralegal,Researcher,Policy Analyst
https://uel.unipd.it/en/masters/cs-contemplative-studies/,First Level University Master CS - Contemplative Studies: Meditation from Ancient Traditions to Contemporary Age,6.5,65,80,"To be eligible for this Master's degree, you must hold a Bachelor's degree or equivalent from a recognized institution, accredited by the country's national accreditation system.  Specific curricular requirements may apply.  For Pakistani students, acceptable qualifications include: a 2-year Bachelor (Pass) with a 2-year Master's degree; a 2-year Bachelor (Pass) combined with a Bachelor of Law (LL.B.); a 2-year Bachelor (Pass) with a 3-year Bachelor of Education; a 3-year Bachelor (Honours); or a 4 or 5-year Professional Bachelor. A minimum GPA of 3.1 out of 4.0 is also required.",Master,Master,"November 30, 2024",Two-year,30/11/2024,Blended,"Padua, Italy","€3.329,00","€2.002,50",€30,€202,"The Master in Contemplative Studies is a two-year program exploring meditation practices from ancient traditions to the contemporary age.  The curriculum integrates theoretical knowledge with practical experience, providing students with both a solid understanding of meditation's history across diverse cultures (Hindu, Buddhist, Christian, Hellenistic, and Islamic) and contemporary applications.  The program aims to equip students with the skills to guide meditation sessions effectively and critically engage with the ethical and cultural implications of meditation's growing popularity.  It incorporates a multidisciplinary approach, drawing from psychology, neuroscience, philosophy, sociology, and the history of religion, to offer a comprehensive understanding of the subject.","The course is structured into three main areas: Traditional Approaches to Contemplative Practices; Contemporary Approaches to Contemplative Practices; and Applications of Contemplative Practices.  Traditional Approaches delve into historical and philosophical perspectives of meditation across various cultures, including Buddhism, Sufism, Hinduism, Christianity, and Hellenism, with practical training components such as Vipassana meditation, analytical meditation, and zazen meditation.  Contemporary Approaches examine the contributions of psychology and neuroscience to the understanding of meditation and contemplative experience, considering the implications for social studies.  Applications of Contemplative Practices explores the use of mindfulness and meditation for stress reduction, emotional regulation, compassion development, and application in educational settings.  The program also includes weekend programs at the University of Padua, retreats at Buddhist monasteries, remote guided meditation sessions, sharing sessions, and a final project.","The first year focuses on building a solid foundation in traditional contemplative practices. Students will explore intercultural paths between philosophy and mysticism, examining similarities across diverse traditions such as Christian mysticism, Kashmir Tantrism, and Zen Buddhism.  Key topics include the historical development and practical application of various meditative techniques from the Theravada and Mahayana Buddhist traditions, and Sufism.  Students also begin to learn the principles of contemplative studies and the contributions of psychology to understanding meditative practices.  They will participate in several retreats to enhance their practical experience.","The second year focuses on contemporary approaches to contemplative practices and their applications.  It delves into the neuroscientific and sociological aspects of meditation, exploring neural correlations and the impact of meditation on society.  Significant training is provided in mindfulness-based stress reduction, cultivating emotional balance, and developing compassion through meditation.  Students also learn practical skills for guiding group meditation and contemplate the application of contemplative practices in education. The year culminates in a significant project work, allowing students to focus on a specific area of interest, and develop a project to introduce contemplative practices in society.",NA,NA,NA,NA,Meditation Teacher,Mindfulness Instructor,Wellness Coach,Educational Consultant,Researcher in Contemplative Studies
https://uel.unipd.it/en/masters/dcte-laboratory-and-clinical-diagnosis-of-thrombosis-and-haemostasis/,DCTE - Laboratory and clinical diagnosis of thrombosis and haemostasis,Overall 6.5 and higher,Overall 65,80 overall,"To be eligible for admission to this Master's degree, you must have a Bachelor's degree or an equivalent qualification from a recognized higher education institution.  The institution should be accredited according to the national accreditation system of the country where it is located, and you should meet any specific curricular requirements for the program. For Pakistani students, the following qualifications are considered eligible for admission to a Master's degree: a 2-year Bachelor (Pass) followed by a 2-year Master's degree, a 2-year Bachelor (Pass) combined with a Bachelor of Law (LL.B.), a 2-year Bachelor (Pass) combined with a 3-year Bachelor of Education, a 3-year Bachelor (Honours), or a 4 or 5-year Professional Bachelor. Additionally, applicants must have a minimum GPA of 3.1 out of 4.0 to meet the further admission requirements.  The program is designed for graduates in medicine and surgery, biological sciences, medical biotechnology, and those with three-year degrees in biology, nursing sciences, or laboratory techniques.",Master,Master,2024/2025,One-year,13/12/2024,In-person,Padua,"€ 1.222,50","€ 742,50",€30,€202,"This Master's course focuses on the laboratory and clinical diagnosis of thrombosis and haemostasis. It's designed for medical, biological, nursing, and laboratory professionals seeking advanced knowledge in diagnosing and managing haemostasis disorders. The curriculum covers the physiology of coagulation and haemostasis, the epidemiology and diagnosis of hemorrhagic and thrombotic diseases, and the application of laboratory tests in diagnostic algorithms. Students will develop expertise in performing and interpreting various laboratory tests, including molecular biology techniques and global coagulation tests. The program includes hands-on laboratory internships and seminars for practical application and case discussions.  The ultimate goal is to train professionals capable of providing specialized, autonomous healthcare in various settings.","The course is structured into eight teaching modules. Module 1 covers the physiopathology of haemostasis and main laboratory tests. Module 2 focuses on the epidemiology and diagnosis of hemorrhagic disorders. Module 3 covers thrombotic diseases. Module 4 discusses the role of the laboratory in diagnostic algorithms. Module 5 delves into the diagnosis of congenital and acquired thrombophilias. Module 6 explores molecular biology techniques in the haemostasis laboratory and thrombin generation tests. Module 7 explains global coagulation tests and cell cultures.  Finally, Module 8 covers quality in the haemostasis and thrombosis laboratory.  The program also involves in-person lectures, hands-on laboratory internships, and seminars with clinical/laboratory case discussions.","The first year of the course encompasses all eight modules. Students will learn the physiology of coagulation and haemostasis, followed by in-depth study of hemorrhagic and thrombotic disorders.  Diagnostic algorithms, laboratory tests, and the role of molecular biology and global coagulation tests will be covered. The practical component includes hands-on laboratory work and internships at the University of Padua Hospital's Medical Clinic 1 UOSD Thrombotic and Haemorrhagic Diseases and the UOC of Laboratory Medicine.  The year concludes with a final thesis.",NA,NA,NA,NA,NA,Medical Laboratory Scientist,Clinical Laboratory Technician,Hematology Specialist,Thrombosis Specialist,Hospital Lab Manager
https://uel.unipd.it/en/masters/deac-extra-corporeal-purification-techniques-for-critical-patients/,First-level Short Specialisation Degree in Extra-corporeal Purification Techniques for Critical Patients,NA,NA,NA,"To be eligible for this Master's degree, you must hold a Bachelor's degree or equivalent from a recognized and accredited higher education institution.  Specific curricular requirements may apply.  For Pakistani students, acceptable qualifications include a 2-year Bachelor (Pass) followed by a 2-year Master's degree; a 2-year Bachelor (Pass) with a Bachelor of Law (LL.B.); a 2-year Bachelor (Pass) with a 3-year Bachelor of Education; a 3-year Bachelor (Honours); or a 4 or 5-year Professional Bachelor.  A minimum GPA of 3.1 out of 4.0 is also required for Pakistani applicants.",Master,Specialisation,November 2024,One-year,13/12/2024,In-person,Padua,"€2.625,00","€1.612,80",€30,€202,"This specialized Master's degree program focuses on extra-corporeal purification techniques for critically ill patients.  It's designed for medical and nursing professionals to develop the theoretical and practical skills necessary to manage complex cases autonomously.  The curriculum blends medical and technical aspects, covering the use of medical devices, patient management strategies, and team collaboration. The program aims to build expertise in treating acute kidney injury (AKI) and ensuring patient safety in various critical care settings.","The program is structured around key areas including acute kidney injury management, principles of extra-corporeal purification, medical device operation, critical patient care in intensive and semi-intensive units, renal and extra-renal indications for purification treatments, vascular access management, treatment types and prescriptions, anticoagulation techniques, team organization and communication, patient safety, clinical risk management, and extra-corporeal purification in emergency situations.  The course involves theoretical lectures, practical hands-on sessions, workshops, in-vitro simulations, and group activities, along with expert seminars and clinical observation.","The first year encompasses a comprehensive curriculum covering acute kidney injury (medical and nursing management), extra-corporeal purification principles and devices, management of critical patients in various units (ICU, Cardiology, Cardiac Surgery), renal and extra-renal indications for purification treatments, vascular access management, types of purification treatments, anticoagulation strategies, team organization, patient safety protocols and risk management, inter-professional communication, regulatory and financial aspects, and the application of extra-corporeal purification in emergency scenarios.  Students will combine theoretical lectures with intensive hands-on training in clinical settings.",NA,NA,NA,NA,NA,Critical Care Specialist,Nephrology Nurse,ICU Physician,Dialysis Technician,Clinical Research Coordinator
https://uel.unipd.it/en/masters/dmm-digital-media-marketing-for-smes/,Advanced Training Course in Digital Media Marketing for SMEs,NA,NA,NA,"To be eligible for admission to this Master's degree, you must possess a Bachelor's degree or an equivalent qualification from a recognized higher education institution.  The institution should be accredited by the national system of its country. Specific curricular requirements may apply. For Pakistani students, acceptable qualifications include a 2-year Bachelor (Pass) followed by a 2-year Master's, a 2-year Bachelor (Pass) with a Bachelor of Law (LL.B.), a 2-year Bachelor (Pass) with a 3-year Bachelor of Education, a 3-year Bachelor (Honours), or a 4 or 5-year Professional Bachelor.  A minimum GPA of 3.1 out of 4.0 is also required for Pakistani applicants.",Master,Master,2024,One-year,08/11/2024,Blended,Padova,"€1.522,50",NA,€30,€202,"The Advanced Training Course in Digital Media Marketing for SMEs is designed to bridge the skills gap in the Italian market, equipping junior digital media managers with the expertise to handle SME digital communication.  The program integrates theory and practice, covering strategic marketing foundations and practical application through case studies and simulations.  Students will learn to develop and manage digital marketing strategies, content marketing, SEO/SEM, social media management (Facebook, Instagram, TikTok, LinkedIn), video content creation, and web analytics. The course aims to produce graduates capable of contributing effectively to the digital marketing efforts of small and medium-sized businesses.","The course is structured into eight modules. Module 1 focuses on strategy development, including value proposition creation and channel selection. Module 2 covers SEO, emphasizing web page design, content management, and keyword optimization. Module 3 delves into SEM, specifically Google Ads campaigns.  Modules 4, 6, and 7 cover social media marketing on Facebook, Instagram/TikTok, and LinkedIn respectively. Module 5 addresses video content creation, and Module 8 focuses on web analytics using Google Analytics.  The program combines theoretical knowledge with hands-on experience, case studies, and simulations led by professionals in the field.","The one-year program covers strategic digital marketing planning, SEO, SEM, and social media management across various platforms including Facebook, Instagram, TikTok, and LinkedIn.  It includes hands-on experience with Google Ads and Google Analytics, alongside video content creation. The course emphasizes a practical approach, integrating theoretical foundations with real-world applications through case studies and simulations guided by industry experts. Students will develop the skills to build and manage comprehensive digital marketing strategies for SMEs.",NA,NA,NA,NA,NA,Digital Marketing Specialist,Content Creator,Search Marketing Specialist,Social Media Manager,Web Analytics Specialist
https://uel.unipd.it/en/masters/dpds-developmental-disorders-and-pathologies/,Second-level short specialisation degree in Developmental Disorders and Pathologies,NA,NA,NA,"To be eligible for this Master's degree, you must possess a Bachelor's degree or an equivalent qualification from a recognized and accredited higher education institution.  Specific curricular requirements may apply. For Pakistani students, acceptable qualifications include a 2-year Bachelor (Pass) followed by a 2-year Master's degree; a 2-year Bachelor (Pass) combined with a Bachelor of Law (LL.B.); a 2-year Bachelor (Pass) combined with a 3-year Bachelor of Education; a 3-year Bachelor (Honours); or a 4 or 5-year Professional Bachelor.  A minimum GPA of 3.1 out of 4.0 is also required for Pakistani applicants.",Master,Specialisation,2023/2024,One-year,23/11/2023,On Campus,Padua,"€2.822,50",NA,€30,€202,"This one-year Master's program focuses on developmental disorders and psychopathologies in children and adolescents.  It provides students with a strong foundation in diagnosis and intervention methodologies for various neurodevelopmental and psychopathology disorders. The curriculum covers a wide range of topics, including anxiety and mood disorders, ADHD, autism spectrum disorders, intellectual disabilities, personality disorders, and adolescent issues such as bullying and substance abuse.  The program emphasizes hands-on experience through case studies and practice with psycho-diagnostic tools, led by leading experts in the field.  Specific techniques not typically taught in graduate programs, such as parent training, coping power strategies, TEACCH, Denver, and ABA, are also covered.  The program aims to equip students with the skills to identify, diagnose, and develop targeted interventions for these disorders.","The course is structured into eight modules covering key aspects of developmental psychopathology. Module 1 focuses on assessment and diagnostic classification; Module 2 explores anxiety and mood disorders; Module 3 delves into autistic spectrum disorders; and Module 4 addresses parental behavior and its impact. Module 5 examines bullying and adolescent psychopathology; Module 6 covers disruptive behavior and impulse control disorders; Module 7 focuses on adaptability in developmental psychopathology; and Module 8 explores intellectual and motor disabilities.  Each module integrates theoretical instruction with practical application through case studies and hands-on work with psycho-diagnostic tools. The program also includes a final exam and a dissertation, allowing students to apply their learning to research or clinical case studies.","The first year of the program covers a comprehensive range of topics in developmental psychopathology. Students will learn about assessment and diagnostic tools for various disorders, including anxiety and mood disorders, autism spectrum disorders, ADHD, and intellectual disabilities.  The curriculum also encompasses practical skills in intervention strategies, such as parent training and behavioral therapies, along with case studies and hands-on application of psycho-diagnostic tools.  The year culminates with a final exam and a dissertation project focusing on either research or a clinical case study.",NA,NA,NA,NA,NA,Child Psychologist,Neuropsychiatrist,Psychoeducational Specialist,Behavioral Therapist,Special Education Teacher
https://uel.unipd.it/en/masters/eba-basic-and-advanced-echocardiography/,First-level Short Specialisation Degree in Basic and Advanced Echocardiography,NA,NA,NA,"To be eligible for this Master's degree, you must possess a Bachelor's degree or an equivalent qualification from a recognized and accredited higher education institution.  Specific curricular requirements may apply. For Pakistani students, acceptable qualifications include a 2-year Bachelor (Pass) followed by a 2-year Master's degree; a 2-year Bachelor (Pass) with a Bachelor of Law (LL.B.); a 2-year Bachelor (Pass) with a 3-year Bachelor of Education; a 3-year Bachelor (Honours); or a 4 or 5-year Professional Bachelor.  A minimum GPA of 3.1 out of 4.0 is also required for Pakistani applicants.",Master,Specialisation,2024,One-year,18/12/2024,Blended,Padua,"€2.625,00","€1.584,50",€30,€202,"This one-year, blended learning Master's program in Basic and Advanced Echocardiography equips healthcare professionals with the skills to perform echocardiographic exams under medical supervision.  The curriculum covers cardiovascular anatomy and physiology, pathophysiology of cardiac diseases, ultrasound physics, image formation, Doppler echocardiography, hemodynamic principles, and echocardiographic techniques (transthoracic, transesophageal, stress echo, tissue Doppler, 3D Doppler, contrast).  Students gain practical experience through 200 hours of hands-on laboratory work, learning to acquire images, make accurate measurements, and communicate effectively with patients and doctors. The program aims to provide a comprehensive understanding of echocardiographic procedures for diagnosing and treating various cardiac conditions, enhancing the quality of patient care.","The course is structured into three thematic areas: Anatomic area (covering anatomy, physiology, and pathophysiology of the cardiovascular system), Cardiological area (focused on cardiology and cardiology medicine), and Diagnostic area (including diagnostic imaging, basic and advanced echocardiography, and exam execution techniques). The blended learning approach combines remote theoretical lessons with hands-on lab practice at a university or affiliated center near the student's residence. The theoretical component is delivered remotely via a virtual classroom, while practical training involves 200 hours of echocardiographic lab work under a tutor's guidance. The program culminates in a written, oral, and practical final exam.","The first and only year of the program comprises a blended learning approach, balancing remote theoretical studies and practical lab sessions.  The theoretical part covers cardiovascular anatomy and physiology, the pathophysiology of cardiac diseases, ultrasound physics and image formation, principles of Doppler echocardiography and hemodynamics, and the indications and contraindications for various echocardiographic methods.  The practical component, consisting of 200 hours in an echocardiographic lab, focuses on mastering the techniques of conducting complete echocardiographic exams, image acquisition, and accurate measurements under the guidance of a tutor, thereby reinforcing the theoretical knowledge gained.",NA,NA,NA,NA,NA,Echocardiographer,Cardiac Sonographer,Ultrasound Technician,Medical Imaging Specialist,Cardiovascular Technologist
https://uel.unipd.it/en/masters/elea-low-tech-circular-economy-europe-africa/,Master in Low-tech Circular Economy Europe/Africa,Overall 6.5 and higher,Overall 65,80 overall,"To be eligible for this Master's degree, you must hold a Bachelor's degree or equivalent from a recognized institution, accredited within its country.  Specific curricular requirements may apply. For Pakistani students, acceptable qualifications include a 2-year Bachelor (Pass) with a 2-year Master's, a 2-year Bachelor (Pass) combined with an LL.B. or 3-year Bachelor of Education, a 3-year Bachelor (Honours), or a 4-5 year Professional Bachelor.  A minimum GPA of 3.1 out of 4.0 is also required for Pakistani applicants.",Master,Master,2024/2025,One-year,11/11/2024,Online,Padua,"€2,625.00",€22.50 (for top 100 ranked applicants),€30,€202,"The Master in Low-tech Circular Economy Europe/Africa aims to train experts in promoting low-technological transfer and wealth creation within the circular economy between Europe and Africa.  The program focuses on fostering international collaborations between European and African SMEs, identifying and implementing new business opportunities through ethical partnerships.  The curriculum covers African culture, sustainable development, low-tech circular economy principles, business organization in both regions, intercultural management, and SME internationalization within the circular economy framework. The program directly addresses climate change mitigation and aligns with the Mattei Plan, supporting the internationalization of businesses in both Europe and Africa. This multidisciplinary program prepares students for roles in innovation, foreign trade, and international business within the circular and low-tech sectors.","The Master's program is divided into two semesters. Semester 1 covers foundational topics: African culture and socio-environmental issues, sustainable development principles, environmental engineering and low-tech circular economy approaches, climate change and economic development, environmental economics and natural resource management, and fundamental circular economy concepts. Semester 2 focuses on practical application: intercultural management, low-tech circular economy technologies, and SME internationalization strategies within the circular economy. The program includes a project work component, allowing students to apply their knowledge through practical projects, and an optional internship opportunity.","The first and only year of the Master's program includes modules covering African culture and socio-environmental issues, sustainable development principles, environmental engineering and low-tech applications for circular economy, climate change mitigation and adaptation, environmental economics and natural resource management, and core circular economy concepts.  The second semester builds upon this foundation by addressing intercultural management in international business, the application of low-tech solutions for circular economies, and strategies for internationalizing SMEs within a circular economy framework. A substantial project work component is included to ensure practical application of knowledge and professional development.",NA,NA,NA,NA,NA,Circular Economy Project Manager,Circular Economy Business Developer,Business Analyst,Circular Economy Consultant,Product Manager
https://uel.unipd.it/en/masters/elfis-basic-and-advanced-electrophysiology/,First-level Short Specialisation Degree in Basic and Advanced Electrophysiology,NA,NA,NA,"To be eligible for this Master's degree, you must hold a Bachelor's degree or equivalent from a recognized institution accredited by your country's national system.  Specific curricular requirements may apply.  For Pakistani students, acceptable qualifications include a 2-year Bachelor (Pass) with a 2-year Master's, a 2-year Bachelor (Pass) combined with an LL.B. or 3-year Bachelor of Education, a 3-year Bachelor (Honours), or a 4- or 5-year Professional Bachelor.  A minimum GPA of 3.1 out of 4.0 is also required.",Master,Specialisation,November 2024,One-year,14/12/2024,On Campus,Padua,"€2.625,00","€1.585,00",€30,€202,"This one-year Master's program in Basic and Advanced Electrophysiology trains students to become electrophysiology technicians, a profession currently nonexistent in Italy but common internationally.  The curriculum focuses on the theoretical and practical aspects of cardiac electrophysiology, electrocardiography, cardiac device management, and telemedicine.  Students will gain hands-on experience in an electrophysiology lab, learning to manage equipment, perform device checks, and collaborate with doctors during procedures. The program aims to create well-rounded professionals capable of explaining procedures to patients, working remotely, and interacting professionally within a healthcare setting.","The course is structured around three main thematic areas: Electrophysiology (covering basic and advanced concepts), Electrocardiography (including conduction system anatomy and both basic and advanced electrocardiography), and Management (encompassing cardiac stimulation and device control, implant techniques, telematic and telemedicine control of devices, electrophysiology room management, and Holter reading).  The program integrates theoretical lessons with hands-on practice in the lab, including a 200-hour traineeship under the supervision of a tutor.  The curriculum culminates in a written test to evaluate the knowledge of students.","The first year of the program is a comprehensive overview of the theoretical and practical aspects of electrophysiology.  This includes in-depth coverage of basic and advanced electrophysiology principles, electrocardiography techniques, and the anatomy of the cardiac conduction system.  Students will also receive training in the management of various cardiac stimulation devices, defibrillators, and pacemakers, including both in-clinic and remote telemedicine procedures.  Hands-on training in the electrophysiology lab is integral to the curriculum, with practical application focused on managing and performing checks on various types of electrophysiology equipment and materials. Students will also learn Holter reading and management techniques.",NA,NA,NA,NA,NA,Electrophysiology Technician,Cardiac Device Specialist,Telemedicine Technician,Electrophysiology Lab Manager,Cardiac Rhythm Management Technician
https://uel.unipd.it/en/masters/end-endodontics/,END - Endodontics,NA,NA,NA,"To be eligible for admission to this Master's degree, you must possess a Bachelor's degree or an equivalent qualification from a recognized and accredited higher education institution.  Specific curricular requirements may apply. For Pakistani students, acceptable qualifications include a 2-year Bachelor (Pass) followed by a 2-year Master's degree; a 2-year Bachelor (Pass) with a Bachelor of Law (LL.B.); a 2-year Bachelor (Pass) with a 3-year Bachelor of Education; a 3-year Bachelor (Honours); or a 4 or 5-year Professional Bachelor.  A minimum GPA of 3.1 out of 4.0 is also required for Pakistani applicants to meet further admission requirements.  The University will evaluate resumes and conduct motivational interviews with the course director as part of the admission process.",Master,Master,2024,One-year,21/11/2024,In-person,Padua,"€3.972,50","€2.722,50",€30,€202,"The Postgraduate Course in Endodontics at the University of Padua is a one-year intensive program designed to equip dentists with advanced skills and knowledge in modern endodontic techniques.  The course emphasizes hands-on clinical experience, with students performing all aspects of endodontic treatment under the supervision of experienced clinicians.  The curriculum covers a wide range of topics, from basic principles of access cavity preparation and cleaning techniques to advanced procedures like microsurgery, re-treatment of complex cases, and the use of bioceramic cements.  The course aims to produce highly skilled endodontic practitioners capable of providing high-quality care in specialized dental clinics.","The Endodontics course features a blended learning approach combining theoretical lectures and extensive hands-on practical sessions. The curriculum is structured to progress from fundamental concepts to advanced techniques.  Students begin with foundational knowledge in endodontic anatomy, access cavity preparation, and pre-endodontic reconstruction. They then progress to mastering various shaping techniques using nickel-titanium instruments, exploring different irrigation methods, and understanding the principles of endodontic obturation.  The program also delves into advanced areas such as surgical endodontics, the management of complex cases (including reabsorptions and perforations), and the application of microscopes in endodontic procedures.  Pharmacology and pain management in endodontic settings are also integral parts of the course.  Seminars on various endodontic systems are included, along with a Basic Life Support (BLSD) course.","The one-year program covers a comprehensive range of endodontic topics. Students gain practical experience treating patients, performing all stages from access cavity preparation to final restoration.  Theoretical lessons cover access cavity preparation, endodontic anatomy, pre-endodontic reconstruction, nickel-titanium instrumentation, cleaning and irrigation techniques, obturation methods, and pain management.  The curriculum also includes advanced topics such as microsurgery, re-treatment, management of complex cases, bioceramic cement application, and the use of different endodontic systems (e.g., Hyflex, FKG Endo-shaper, ProTaper, Reciproc, MTwo).  A Basic Life Support (BLSD) course is also included.",NA,NA,NA,NA,NA,Endodontist,Dental Specialist,Microsurgery Endodontist,Dental Researcher,Clinical Tutor
https://uel.unipd.it/en/masters/endlife-death-studies-the-end-of-life-for-the-intervention-of-support-and-the-accompanying/,First-level Short Specialisation Degree in Death Studies & The End of Life for the Intervention of Support and the Accompanying,NA,NA,NA,"To be eligible for this Master's degree, you must possess a Bachelor's degree or an equivalent qualification from a recognized and accredited higher education institution.  Specific curricular requirements may apply. For Pakistani students, acceptable qualifications include a 2-year Bachelor (Pass) followed by a 2-year Master's degree; a 2-year Bachelor (Pass) with a Bachelor of Law (LL.B.); a 2-year Bachelor (Pass) with a 3-year Bachelor of Education; a 3-year Bachelor (Honours); or a 4 or 5-year Professional Bachelor.  A minimum GPA of 3.1 out of 4.0 is also required for Pakistani applicants.  Those without a degree may participate as listeners (limited seats available).",Master,Specialisation,December 2024,One-year,13/12/2024,Blended,Padua,"€2.632,50","€2.022,50",€30,€202,"This one-year, blended learning Master's program focuses on death studies and end-of-life care, providing students with a comprehensive understanding of death from cultural, social, and healthcare perspectives.  The curriculum examines the historical and cultural evolution of death concepts, grief and loss, death education, bioethics and biolaw related to end-of-life decisions, and the relationship between thanatology and various disciplines.  Students will develop skills in thanatological counseling, support for the dying and their families, and interdisciplinary collaboration. The program emphasizes personal reflection on attitudes towards death and cultivates competencies in planning and implementing interventions that promote life quality in challenging situations. The course blends in-person and online learning, incorporating experiential workshops, educational trips, and a dedicated online platform for communication and resources.","The course is structured thematically across three essential knowledge areas: philosophical and religious, medical/nursing, and psychological, sociological, and anthropological.  It covers the meaning and forms of death across different cultures, grief and loss processing, death education across various prevention levels, end-of-life management (bioethics and biolaw), counseling and support for the dying and caregivers, and the intersection of thanatology with multiple disciplines.  The curriculum integrates personal reflection and skill development in individual and social-cultural death representations to promote interventions aimed at improving life quality during suffering and crisis.  Specific topics include psychodrama for grief processing, psychology of help relationships, psycho-oncology, cultural thanatology, end-of-life intervention models, narration and death education, bioethics and biolaw reflections, lifecycle psychology, psychothanatology, death in philosophical and theological thought, spirituality, pre-death experiences, the history of death rituals, and suicide and traumatic grief intervention strategies.","The first year of the program covers a comprehensive curriculum in death studies and end-of-life care, integrating theoretical knowledge with practical skills development. Students engage with modules exploring the philosophy and psychology of death and dying, cultural and historical perspectives on death, medical and nursing aspects of end-of-life care, and effective counseling and support strategies for the dying and their families. The course also includes modules on bioethics and biolaw, focusing on ethical considerations and legal frameworks surrounding end-of-life decisions, as well as hands-on workshops and experiential learning opportunities to enhance practical application of knowledge.",NA,NA,NA,NA,NA,Palliative Care Expert,Thanatology Counselor,End-of-Life Care Specialist,Grief and Bereavement Counselor,Death Doula
