Course Link,Course Title,Required IELTS Score,Required PTE Score,Required TOEFL Score,Entry Requirement,Education Level,Course Level,Intake,Duration,Start Date,Degree Format,Location/Campus,Annual Tuition Fee,Initial Deposit,Application Fee,Regional Tax Fee,Overview,Course Structure,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Career Opportunity 1,Career Opportunity 2,Career Opportunity 3,Career Opportunity 4,Career Opportunity 5
https://www.unibo.it/en/study/second-cycle-degree/programme/2024/5889,Laurea Magistrale (Second cycle degree/Two year Master - 120 ECTS) in Digital Innovation Policies and Governance,NA,NA,NA,"Applicants must have a relevant bachelor's degree from an accredited institution, along with transcripts that detail their academic records, including course content and grades. The program requires an entrance exam and has restricted access with only 50 places available. For English-taught programs, proof of English proficiency is required, typically through IELTS or TOEFL scores. For Italian-taught programs, students must demonstrate Italian language proficiency at a B2 level or higher. Additionally, many programs require a motivation letter or statement of purpose, where students explain their interest in the program and their future academic and career goals.",Master,Master,NA,2 Years,NA,On Campus,Campus Bologna,"2,550.00 €",NA,50.00 €,157.04 €,"This two-year Master's program in Digital Innovation Policies and Governance equips students with the multidisciplinary knowledge and skills needed to navigate the digital transformation of public services and offices. The program focuses on developing expertise in applying data science to assess the impact of decisions and innovations in political and administrative contexts. Students will learn to facilitate organizational, technological, and managerial changes in the digital transition of public administration, gaining practical experience through laboratory work and internships.  The program also offers opportunities for international experiences, such as internships with international organizations or participation in exchange programs.  This exposure to global dynamics enhances students' understanding and provides a valuable edge in the international job market.","The program's structure is not explicitly detailed in the provided text. However, it is mentioned that the program involves a combination of theoretical learning and practical experience, including laboratory work and internships.  The curriculum likely covers topics such as data science, digital technologies, public administration, policy development, and governance. Students will also have opportunities to participate in international experiences, such as internships with international organizations or exchange programs.","The first year of the program likely focuses on foundational knowledge in areas such as data science, digital technologies, public administration, policy development, and governance. Students will engage in theoretical learning and gain practical experience through laboratory work.  They may also have the opportunity to participate in international experiences, such as internships or exchange programs.","The second year of the program builds upon the foundational knowledge acquired in the first year. Students will delve deeper into specific areas of digital innovation policies and governance,  applying their knowledge to real-world challenges through internships, projects, and research. They will also be required to complete a thesis, which provides a platform for in-depth research and exploration of a chosen topic within the program's scope.",NA,NA,NA,NA,Digital Innovation Strategist,Policy Analyst,Data Scientist,Public Administration Consultant,Research Fellow
https://www.unibo.it/en/study/second-cycle-degree/programme/2024/5815,Laurea Magistrale (Second cycle degree/Two year Master - 120 ECTS) in Digital Transformation Management,Overall and minimum 5.5,NA,Overall 80,"Applicants must have a relevant bachelor's degree from an accredited institution, along with transcripts that detail their academic records, including course content and grades.  Proof of English proficiency is required, typically through IELTS or TOEFL scores.  Additionally, many programs require a motivation letter or statement of purpose, where students explain their interest in the program and their future academic and career goals.",Master,Master,NA,2 Years,NA,On Campus,"Campus Cesena - Cesena, Forlì","3.060,00 €",NA,€ 50,€157.04,"The Digital Transformation Management program offers an in-depth exploration of how major frontier technologies work, encompassing their business, economic, and social impacts. It provides a balanced curriculum that combines business intelligence and digital skill sets to equip students for leadership and executive roles in digitalization and digital transformation environments. The program focuses on managing digital business processes, providing the knowledge and skills required to support digital transformation initiatives. Students develop a new mindset and gain insights into leading and thriving in the digital era.","The course curriculum is designed to provide a comprehensive understanding of digital transformation. It covers topics such as designing and implementing digital innovation projects and processes, assessing feasibility in terms of risks, complexities, and economic returns for companies, identifying new opportunities for rationalisation and business innovation, and implementing and managing digital transformation initiatives. Students also gain knowledge of modern methodologies, technologies, and infrastructures for designing and implementing software services, as well as technologies and software and hardware architectures for selection and use in an innovative context. The curriculum emphasizes developing skills in problem-solving, communication, relational, organizational, and managerial aspects of project management, and includes the study of methodologies for developing innovative business models. Additionally, students acquire competencies in business model analysis, exploring the economic, organizational, and competitive consequences of digitalisation opportunities and threats. They gain knowledge of business planning and the design of major business processes, including marketing and sales, operations, finance, and control. The program also covers the analysis and design of digital platforms linked to digital business transformation.",NA,NA,NA,NA,NA,NA,Digital Transformation Manager,Business Consultant,IT Project Manager,Data Analyst,Digital Marketing Manager
https://www.unibo.it/en/study/second-cycle-degree/programme/2024/5911,Laurea Magistrale (Second cycle degree/Two year Master - 120 ECTS) in East European and Eurasian Studies,Overall and minimum 5.5,NA,Overall 80,"Applicants must possess a relevant bachelor's degree from a recognized university. Proof of English proficiency is required for this English-taught program. The university specifies a minimum IELTS score of 5.5 or a TOEFL score of 80. While the text does not explicitly mention any specific requirements for Pakistani students, the general entry requirements for Master's programs apply. This implies Pakistani students must also have a relevant bachelor's degree and meet the language proficiency criteria.",Master,Master,NA,2 Years,NA,On Campus,Campus Forlì,"3.060,00 €",NA,€ 50,€157.04,"The East European and Eurasian Studies program is a two-year Master's degree delivered entirely in English. It provides students with a comprehensive understanding of the Eurasian region, including its history, politics, economics, and culture. The program features an interdisciplinary curriculum focusing on critical analysis and practical skills, preparing students for careers in various fields related to Eurasia. The program's emphasis on critical analysis, practical skills, and international collaboration equips students with the necessary knowledge and experience to thrive in a globalized world. The curriculum is designed to be flexible, allowing students to customize their studies based on their interests. The program also emphasizes intercultural communication, which is crucial for success in the international arena. This program provides students with a unique opportunity to gain in-depth knowledge of Eurasia, enhancing their competitiveness in the job market.","The East European and Eurasian Studies program is a comprehensive and flexible curriculum that covers a range of topics related to the Eurasian region. Students have the opportunity to customize their studies based on their interests. The curriculum includes modules on: - Political, economic, and social transformations in Eurasia - International relations and security in Eurasia - Language and culture of the Eurasian region -  Regional studies of countries within Eurasia. The program also offers specialized courses on topics such as: - Eurasian energy security - The role of Russia and China in Eurasian politics - International development in Eurasia - Eurasia and the European Union - The impact of globalization on Eurasia.  Furthermore, the program includes a mobility period abroad at one of the partner or associated universities, allowing students to gain a deeper understanding of the Eurasian region and enhance their language skills.","The first year of the program focuses on providing students with a comprehensive understanding of the Eurasian region. It covers key topics such as: - The history, politics, and economics of Eurasia - The cultural diversity of the region - The role of Eurasia in international relations. Students will also be introduced to research methods and critical analysis techniques.  Year 1 will provide students with the foundational knowledge they need to specialize in specific areas of Eurasian studies during their second year. ","The second year of the program allows students to deepen their knowledge of specific topics within Eurasian studies, such as: -  Regional studies of Central Asia, Eastern Europe, or the Caucasus -  The impact of globalization on Eurasia - The politics of energy in Eurasia - The role of Russia and China in the region -  Eurasian security issues -  The European Union's relations with Eurasia -  The history of the Soviet Union and its legacy -  International development in Eurasia -  The role of non-governmental organizations in Eurasia  -  Intercultural communication.  This year also includes a mobility period abroad at one of the partner universities, allowing students to gain practical experience and enhance their language skills.",NA,NA,NA,NA,Eurasia Analyst,International Relations Specialist,Policy Analyst,Research Associate,Diplomat
https://www.unibo.it/en/study/second-cycle-degree/programme/2024/5981,"Laurea Magistrale (Second cycle degree/Two year Master - 120 ECTS) in Economics, Consultancy and Accounting",NA,NA,NA,"Applicants must hold a relevant bachelor's degree from an accredited institution, along with transcripts that detail their academic records, including course content and grades.  The program has restricted access with an entrance exam, with 75 places available.  For programs taught in Italian, students must demonstrate Italian language proficiency, usually at a B2 level or higher, which can be proven through certification or by passing an Italian language test. For programs taught in English, students whose native language is not English need to provide proof of English proficiency, such as IELTS or TOEFL scores.",Master,Master,NA,2 Years,NA,On Campus,Campus Bologna,"2,550.00 €",NA,50.00 €,157.04 €,"The ""Laurea Magistrale"" in Economics, Consultancy, and Accounting is a two-year Master's program designed to equip students with essential corporate skills and knowledge for the modern workplace. The program focuses on developing problem analysis and problem-solving abilities, incorporating knowledge of corporate sustainability, a growing demand in today's business world. The curriculum has been developed with input from leading international consulting and auditing firms, as well as companies like Ferrari, offering internship opportunities for enrolled students.","The course structure is not explicitly provided, but the program aims to equip students with core corporate skills, knowledge of corporate sustainability, and strong problem analysis and problem-solving abilities. It likely includes a combination of core courses in economics, accounting, finance, management, and consulting, along with specialized elective courses in areas such as sustainability, corporate social responsibility, data analysis, and business strategy.","The first year likely focuses on foundational concepts in economics, accounting, finance, management, and consulting principles. Students may also explore introductory topics in corporate sustainability and gain practical skills in data analysis and problem-solving.","The second year delves deeper into specialized areas within economics, consultancy, and accounting, allowing students to tailor their studies based on their interests. The program also emphasizes practical applications through internships and real-world projects, providing valuable experience in the chosen field.",NA,NA,NA,NA,Financial Analyst,Management Consultant,Accountant,Sustainability Analyst,Business Analyst
https://www.unibo.it/en/study/second-cycle-degree/programme/2024/0905,Laurea Magistrale (Second cycle degree/Two year Master - 120 ECTS) in Economics and Commerce,Overall and minimum 5.5,NA,Overall 80,"Applicants must have a relevant bachelor's degree from an accredited institution, along with transcripts that detail their academic records, including course content and grades. For English-taught programs, proof of English proficiency is required, typically through IELTS or TOEFL scores. For Italian-taught programs, students must demonstrate Italian language proficiency at a B2 level or higher. Additionally, many programs require a motivation letter or statement of purpose, where students explain their interest in the program and their future academic and career goals.",Master,Master,NA,2 Years,NA,On Campus,Campus Forlì,"2,550.00 €",NA,€ 50,€157.04,"This vocational Master's program in Economics and Commerce is designed to provide students with a comprehensive and technical background in business, finance, trade, and fiscal aspects. The program focuses on practical application, with an emphasis on developing skills relevant to the workplace. Students will gain knowledge in areas such as business management, finance, marketing, accounting, and economics, preparing them for careers in various industries. The program boasts a distinguished faculty with diverse research and professional experience and boasts strong connections with companies and institutions. It also offers opportunities for international experiences such as internships, exchange programs, and double degrees with French business schools. This program is taught in Italian, and students need to demonstrate proficiency in the language at a B2 level or higher.","The program is divided into various modules that cover the core concepts of economics and commerce. Students will delve into fundamental areas such as microeconomics, macroeconomics, finance, accounting, marketing, and business strategy. They will also explore specialized topics related to specific industries or areas of interest. The program includes a mix of theoretical lectures, practical exercises, case studies, and project work. Students will be able to participate in seminars, workshops, and guest lectures featuring industry professionals. The program culminates with a master's thesis where students conduct in-depth research on a chosen topic.","Year 1 focuses on foundational concepts in economics and business, covering core subjects such as microeconomics, macroeconomics, finance, accounting, marketing, and business law. Students will be introduced to analytical tools and techniques used in economic and business analysis. They will engage in practical exercises and case studies to apply the learned knowledge to real-world scenarios. Year 1 also includes an introduction to research methodologies, data analysis, and presentation skills.","Year 2 delves deeper into specialized areas within economics and commerce, offering elective modules in areas such as international finance, corporate finance, marketing management, business strategy, and sustainable development. Students will have the opportunity to apply their knowledge through project work, case studies, and internships within companies or institutions. Year 2 also culminates in the preparation and submission of a master's thesis, where students conduct independent research and present their findings in a written dissertation.",NA,NA,NA,NA,Financial Analyst,Management Consultant,Market Research Analyst,Business Development Manager,Economist
https://www.unibo.it/en/study/second-cycle-degree/programme/2024/5977,Laurea Magistrale (Second cycle degree/Two year Master - 120 ECTS) in Economics and Econometrics,Overall and minimum 5.5,NA,Overall 80,"Applicants must have a relevant bachelor's degree from an accredited institution, along with transcripts that detail their academic records, including course content and grades. For English-taught programs, proof of English proficiency is required, typically through IELTS or TOEFL scores. Additionally, many programs require a motivation letter or statement of purpose, where students explain their interest in the program and their future academic and career goals.",Master,Master,NA,2 Years,NA,On Campus,Campus Bologna,"3.060,00 € Full-time and Part-time",NA,€ 50,€157.04,"The Economics and Econometrics Master's program at the University of Bologna is a two-year program delivered entirely in English. It equips students with the skills and knowledge to pursue successful careers as economists or econometricians in academia or the job market. The program covers advanced mathematical and statistical techniques, as well as micro- and macroeconomic theories, enabling graduates to analyze economic phenomena and make informed forecasts.  Students have access to dedicated mobility and exchange programs and can even pursue a double degree with Johns Hopkins University - School of Advanced International Studies (SAIS).","The program curriculum is designed to provide a comprehensive understanding of economics and econometrics. It includes a mix of theoretical courses and applied training, allowing students to develop a strong foundation in both areas. Specific courses may vary from year to year, but the program typically covers topics such as:

* Advanced Microeconomics
* Advanced Macroeconomics
* Econometrics
* Time Series Analysis
* Game Theory
* Financial Economics
* International Economics
* Applied Economics
* Research Methods

Students will also have opportunities to engage in research projects, internships, and workshops to gain practical experience in their field.","The first year focuses on providing students with a solid foundation in advanced economic theories and methods.  Key subjects covered include advanced microeconomics, macroeconomics, econometrics, and time series analysis.  This year also introduces students to research methods and techniques used in economic research.","The second year builds on the foundation established in the first year, delving into specialized topics within economics and econometrics.  Students will have the opportunity to choose elective courses that align with their interests and career goals.  This year also includes a significant emphasis on independent research, allowing students to apply their knowledge to real-world economic problems.",NA,NA,NA,NA,Economist,Econometrician,Financial Analyst,Research Analyst,Data Scientist
https://www.unibo.it/en/study/second-cycle-degree/programme/2024/9203,Laurea Magistrale (Second cycle degree/Two year Master - 120 ECTS) in Economics and management,Overall and minimum 5.5,NA,Overall 80,"Applicants must hold a relevant bachelor's degree from an accredited institution, along with transcripts that detail their academic records, including course content and grades. Some programs may have additional prerequisites, such as specific undergraduate coursework, entrance exams, or portfolios, particularly for fields like architecture, art, and design. For English-taught programs, proof of English proficiency is required, typically through IELTS or TOEFL scores. For Italian-taught programs, students must demonstrate Italian language proficiency at a B2 level or higher. Additionally, many programs require a motivation letter or statement of purpose, where students explain their interest in the program and their future academic and career goals. ",Master,Master,NA,2 Years,NA,On Campus,Campus Forlì,"€ 3,060.00",NA,€ 50,€157.04,"The two-year Master's program in Economics and Management at the University of Bologna offers a strong international focus on finance, finance, marketing, and business. This program emphasizes its highly modern and vocational nature and its strong connection between academia and business, providing training and networking opportunities. The program offers various international experiences, including internships, exchange programs, double degrees with French business schools, and thesis opportunities abroad. This program equips graduates with the necessary skills and knowledge for leadership roles in various organizations and industries.","The program's curriculum covers a comprehensive range of subjects related to economics, finance, marketing, and business management. The program equips students with analytical, critical thinking, problem-solving, and communication skills. The curriculum includes core courses, elective courses, and specializations in areas like Finance and Control, or Business Start-ups. The program emphasizes a strong foundation in finance and business, combined with practical skills development.","The first year of the program focuses on core concepts in economics, finance, marketing, and management. Students will develop foundational knowledge in areas such as microeconomics, macroeconomics, financial accounting, managerial accounting, marketing management, and organizational behavior.  Students will also engage in hands-on projects and case studies to apply theoretical concepts to real-world scenarios. The program also includes language courses to enhance their international communication skills.","The second year of the program provides specialized knowledge and practical skills in specific areas of economics and management. Students will have the opportunity to specialize in areas like finance, marketing, or business strategy. The program offers a range of elective courses allowing students to tailor their learning to their interests and career goals.  Students will undertake internships or research projects, providing real-world experience and practical application of their knowledge. The program concludes with a final thesis project, allowing students to delve deeper into their chosen specialization area and present their research findings.",NA,NA,NA,NA,Finance and Control Manager,Financial Analyst,Consultant,Entrepreneur,Business Start-up Manager
https://www.unibo.it/en/study/second-cycle-degree/programme/2024/5945,Laurea Magistrale (Second cycle degree/Two year Master - 120 ECTS) in Economics and Public Policy,Overall 5.5,NA,Overall 80,"Applicants must have a relevant bachelor's degree from an accredited institution, along with transcripts that detail their academic records, including course content and grades.  For English-taught programs, proof of English proficiency is required, typically through IELTS or TOEFL scores.  Additionally, many programs require a motivation letter or statement of purpose, where students explain their interest in the program and their future academic and career goals.",Master,Master,2024-25,2 Years,NA,On Campus,Campus Bologna,"€ 2,550.00",NA,€ 50,€ 157.04,"The two-year Master's degree in Economics and Public Policy is an international program entirely taught in English, offering two specialized paths: Health Economics Management and Policy and Policy Analysis and Evaluation. The program aims to equip students with analytical skills for careers in the public sector, consulting, or research. It covers topics such as market failures, public policy design and implementation, economic principles, econometric tools, policy evaluation methods, and effective communication of policy reports. The program emphasizes quantitative analysis, data handling, and practical applications, preparing graduates for roles like Public Economist, Public Policy Analyst, and Health Economist.","The curriculum is structured around two specialized paths: Health Economics Management and Policy and Policy Analysis and Evaluation.  The program is highly quantitative and emphasizes analytical skills, data analysis, and policy evaluation. Students learn the economic principles and econometric tools used in quantitative policy evaluation and develop skills in policy report writing and effective communication with policymakers.  The program also explores the roles of public policy in addressing market failures and promoting social welfare.  The program includes coursework in economics, econometrics, policy analysis, evaluation, and communication, as well as practical experience through internships and research projects.  It prepares students for diverse careers in the public sector, consulting, research, and other related fields.","The first year of the program focuses on building a strong foundation in economics, econometrics, and policy analysis. Students take courses in microeconomics, macroeconomics, econometrics, public economics, and policy evaluation methods.  The program emphasizes quantitative skills and data analysis, including the use of programming languages for data handling and statistical analysis.  Students also develop strong writing and communication skills, preparing them for effective policy reporting and communication.","The second year of the program offers more specialized courses within the chosen path: Health Economics Management and Policy or Policy Analysis and Evaluation.  Students delve deeper into topics like health policy, health economics, health management, cost-benefit analysis, and impact assessment.  They also engage in practical projects, internships, and research opportunities, applying their knowledge to real-world issues.  Students have the opportunity to study abroad through exchange programs offered by the University of Bologna, gaining international experience and broadening their perspectives.",NA,NA,NA,NA,Public Economist,Public Policy Analyst,Health Economist,Research Analyst,Policy Advisor
https://www.unibo.it/en/study/second-cycle-degree/programme/2024/9066,Laurea Magistrale (Second cycle degree/Two year Master - 120 ECTS) in Electrical Energy Engineering,Overall and minimum 5.5,NA,Overall 80,"Applicants must hold a relevant bachelor's degree from an accredited institution.  They must provide transcripts that detail their academic records, including course content and grades. For programs taught in English, proof of English proficiency is required, typically through IELTS or TOEFL scores. For Italian-taught programs, students must demonstrate Italian language proficiency at a B2 level or higher. Additionally, many programs require a motivation letter or statement of purpose, where students explain their interest in the program and their future academic and career goals. ",Master,Master,NA,2 Years,NA,On Campus,Campus Bologna,"€3,060.00",NA,€50,€157.04,"The Electrical Energy Engineering Master's program at the University of Bologna provides specialized training in the technological and industrial applications of electromagnetism.  It focuses on the transition to a modern, energy-sustainable society, equipping students with advanced skills in designing and diagnosing electrical installations and electromechanical devices. The program covers various aspects of electrical, electronic, and industrial engineering, covering topics like fossil-fuel and alternative electricity production systems, converters, machinery, electric drives, electrical propulsion systems, and electrical power systems. Students will develop expertise in numerical techniques for computer simulations, design methodologies for electrical machinery, measurement and testing techniques, high-voltage techniques, plasma engineering, and business economics.  ","The program's structure is not explicitly detailed.  However, it encompasses various topics related to Electrical Energy Engineering, such as the design and management of complex systems with a high technological content.  The program offers the possibility of internships abroad, particularly for thesis writing. ","The first year of the program is not explicitly detailed.  It likely includes core courses in Electrical Engineering, covering areas like electromagnetism, power systems, control systems, electrical machines, and renewable energy.","The second year of the program is likely to focus on more advanced topics and specialized areas within Electrical Energy Engineering. It might include courses in advanced power systems, power electronics, electrical drives, high-voltage engineering, and energy management.  The program also includes the opportunity for internships and thesis work.",NA,NA,NA,NA,Electrical Energy Engineer,Research Engineer,Power System Analyst,Electrical Designer,Project Manager
https://www.unibo.it/en/study/second-cycle-degree/programme/2024/5699,Laurea Magistrale (Second cycle degree/Two year Master - 120 ECTS) in Electric Vehicle Engineering,Overall 5.5,NA,Overall 80,"Applicants must hold a relevant bachelor's degree from an accredited institution, along with transcripts that detail their academic records, including course content and grades. For English-taught programs, proof of English proficiency is typically required through IELTS or TOEFL scores.  Applicants need to provide proof of English proficiency, such as IELTS or TOEFL scores. ",Master,Master,2024-25,2 Years,NA,On Campus,Campus Bologna,"3,315.00 €",NA,50.00 €,157.04 €,"The Electric Vehicle Engineering program at the University of Bologna is a two-year Master's degree delivered entirely in English. It provides students with cutting-edge knowledge in electrical engineering, focusing specifically on the design, development, and management of electric vehicles. The program combines classroom learning with laboratory activities, giving students practical experience with up-to-date electrical power systems, electric motors, instrumentation, and software. Strong collaboration with leading companies in the electric sector and utilities ensures a real-world perspective. Research and master's theses are conducted in collaboration with prominent companies and universities worldwide. The program's multidisciplinary approach expands students' capabilities and expertise, making them highly competitive in the field.","The curriculum encompasses a wide range of subjects covering various aspects of electric vehicle engineering, including: Fundamentals of Electrical Engineering, Power Electronics and Electric Drives, Electric Vehicle Systems, Battery Technologies, Electric Vehicle Charging Systems, Electric Vehicle Safety, Vehicle Dynamics and Control, and more. The course structure includes lectures, laboratory sessions, project work, and research opportunities. Students are encouraged to engage in internships with international organizations and participate in exchange programs, gaining valuable international experience.","The first year of the program focuses on providing a strong foundation in electrical engineering, power electronics, and electric vehicle technology. It includes subjects like Fundamentals of Electrical Engineering, Power Electronics and Electric Drives, Electric Vehicle Systems, and Battery Technologies. Students gain a comprehensive understanding of the theoretical principles and practical aspects of electric vehicles.","In the second year, the program delves deeper into advanced electric vehicle engineering, focusing on topics such as Electric Vehicle Charging Systems, Electric Vehicle Safety, Vehicle Dynamics and Control, and Design and Development of Electric Vehicles. Students will apply their knowledge to real-world projects and research, collaborating with industry partners and international universities.",NA,NA,NA,NA,Electric Vehicle Engineer,Electric Vehicle Design Engineer,Electric Vehicle Research Scientist,Electric Vehicle Systems Engineer,Electric Vehicle Project Manager
https://www.unibo.it/en/study/second-cycle-degree/programme/2024/8770,Laurea Magistrale (Second cycle degree/Two year Master - 120 ECTS) in Electronics and Telecommunications Engineering for Energy,Overall and minimum 5.5,NA,Overall 80,"Applicants must hold a relevant bachelor's degree from an accredited institution, along with transcripts that detail their academic records, including course content and grades. Some programs may have additional prerequisites, such as specific undergraduate coursework, entrance exams, or portfolios, particularly for fields like architecture, art, and design. For English-taught programs, proof of English proficiency is required, typically through IELTS or TOEFL scores. For Italian-taught programs, students must demonstrate Italian language proficiency at a B2 level or higher. Additionally, many programs require a motivation letter or statement of purpose, where students explain their interest in the program and their future academic and career goals.",Master,Master,NA,2 Years,NA,On Campus,Campus Cesena,"€2,550",NA,€ 50,€157.04,"The Master's degree in Electronics and Telecommunications Engineering for Energy equips students with advanced skills in designing electronic and telecommunications systems for energy applications. The program focuses on practical design experiences and provides opportunities for hands-on learning through laboratory work. Students will interact with faculty and researchers on their thesis projects and gain valuable insights into the industry through collaborations with national and international companies and research institutions. The curriculum incorporates cutting-edge concepts like artificial intelligence and machine learning, preparing students for the evolving energy landscape.","The course structure includes a comprehensive range of subjects covering essential aspects of electronics, telecommunications, and energy engineering. Core modules delve into topics like advanced electronics, wireless communications, power systems, renewable energy technologies, and signal processing. Students can specialize in specific areas of interest through elective courses, exploring topics such as smart grids, energy efficiency, and embedded systems.  The program culminates in a thesis project where students apply their acquired knowledge to a real-world problem, contributing to the advancement of the field.","The first year focuses on foundational concepts and core principles in electronics, telecommunications, and energy engineering. Students delve into advanced electronics, wireless communication systems, power electronics, and renewable energy sources. They gain practical experience through laboratory sessions and project-based learning.","The second year provides advanced insights into specialized areas of electronics and telecommunications for energy applications. Students explore topics like smart grids, energy efficiency optimization, embedded systems for energy management, and applications of artificial intelligence and machine learning in the energy sector. They further refine their skills through advanced projects and research work, culminating in a final thesis project.",NA,NA,NA,NA,Electronics Engineer,Telecommunications Engineer,Energy Engineer,Research Scientist,Data Scientist
https://www.unibo.it/en/study/second-cycle-degree/programme/2024/0934,Laurea Magistrale (Second cycle degree/Two year Master - 120 ECTS) in Electronic Engineering,Overall and minimum 5.5,NA,Overall 80,"Applicants must hold a relevant bachelor's degree from an accredited institution and provide transcripts detailing their academic records, including course content and grades. Specific undergraduate coursework, entrance exams, or portfolios might be required for certain programs. Proof of English proficiency is mandatory for English-taught programs, typically through IELTS or TOEFL scores.  Italian language proficiency at a B2 level or higher is needed for Italian-taught programs. A motivation letter or statement of purpose is usually required, where applicants explain their interest in the program and their future academic and career goals.",Master,Master,NA,2 Years,NA,On Campus,Campus Bologna,"3,315.00 €",NA,50.00 €,157.04 €,"The Master's program in Electronic Engineering at the University of Bologna aims to train skilled professionals in the field of electronics, with a focus on information processing, storage, and transmission. The program offers two curricula: 'Electronics for Intelligent Systems, Big-Data and Internet of Things' and 'Ingegneria Elettronica'. Graduates will be equipped to design, implement, and maintain complex electronic systems in various sectors like manufacturing, data processing, telecommunications, and more.  The program emphasizes practical applications, including advanced design, planning, and programming, ensuring graduates are well-prepared for the modern technological landscape.","The program's curriculum is divided into two main tracks: 'Electronics for Intelligent Systems, Big-Data and Internet of Things' and 'Ingegneria Elettronica'. The English-taught curriculum focuses on Big-Data and IoT systems, while the Italian curriculum provides a comprehensive understanding of electronics. The program emphasizes both theoretical knowledge and practical skills, with a strong focus on real-world applications. Students are also encouraged to participate in international exchange programs, internships, and thesis projects abroad.","The first year covers foundational subjects in electronics, including signal processing, microelectronics, electromagnetic fields, and digital systems. Students learn to analyze, design, and implement electronic circuits and systems, building a strong base in electronic engineering principles. Practical laboratory sessions and workshops reinforce theoretical concepts.","The second year delves into advanced topics in electronic engineering, specializing in either 'Electronics for Intelligent Systems, Big-Data and Internet of Things' or 'Ingegneria Elettronica'. Students gain in-depth knowledge of specific areas like embedded systems, sensor networks, data analysis, and communication systems. Elective courses allow for individual specialization, tailoring the program to personal interests and career goals. The year culminates with a research-based thesis project.",NA,NA,NA,NA,Electronic Engineer,Software Engineer,Data Scientist,Research Scientist,Systems Analyst
https://www.unibo.it/en/study/second-cycle-degree/programme/2024/5978,Laurea Magistrale (Second cycle degree/Two year Master - 120 ECTS) in Energy Engineering,Overall and minimum 5.5,NA,Overall 80,"Applicants must hold a relevant bachelor's degree from an accredited institution, along with transcripts detailing their academic records, including course content and grades. Some programs may have additional prerequisites, such as specific undergraduate coursework, entrance exams, or portfolios, particularly for fields like architecture, art, and design. For English-taught programs, proof of English proficiency is required, typically through IELTS or TOEFL scores. For Italian-taught programs, students must demonstrate Italian language proficiency at a B2 level or higher. Additionally, many programs require a motivation letter or statement of purpose, where students explain their interest in the program and their future academic and career goals.",Master,Master,NA,2 Years,NA,On Campus,Campus Bologna,"2.550,00 € (Full-time), NA (Part-time)",NA,"50,00 €",157.04 €,"This two-year Master's program in Energy Engineering equips students with the knowledge and skills to become experts in the energy sector, focusing on the ecological and energy transition. The program offers three different curricula: Advanced Methods and Technologies for Energy, Efficiency, and Renewable Energy, and Industrial Energy.  Students can choose the curriculum that aligns with their career aspirations and customize their learning experience with electives, workshops, and internships.  The program emphasizes practical training through workshops and internships in academic or professional settings, allowing students to apply their knowledge to real-world scenarios. Students are encouraged to participate in exchange programs, gaining international experience at leading institutions, companies, and research consortia.","The curriculum structure includes a variety of core courses and electives. The program is designed to provide a comprehensive understanding of energy engineering principles and applications, with a focus on sustainability, renewable energy sources, and advanced technologies.  The curriculum is divided into three tracks: Advanced Methods and Technologies for Energy Engineering, Energy Efficiency and Renewable Energy, and Industrial Energy. The first year focuses on core courses covering fundamental concepts, while the second year allows for specialization through elective courses. Students can tailor their learning journey based on their career goals and interests.","Year 1 of the program covers fundamental concepts in energy engineering, including thermodynamics, fluid mechanics, heat transfer, energy conversion systems, and energy economics. Students learn about different energy sources, including renewable energy technologies, and develop a comprehensive understanding of energy efficiency principles.  The program integrates theory with practical exercises and case studies, preparing students for real-world applications.","Year 2 allows students to specialize in a specific area of energy engineering based on their chosen curriculum.  Students can take electives in areas such as advanced energy technologies, renewable energy system design, energy storage, smart grids, energy management, and sustainable energy policies. The program emphasizes practical applications through workshops, internships, and research projects. Students also have the opportunity to complete a Master's thesis on a specific topic related to their chosen specialization.",NA,NA,NA,NA,Energy Engineer,Renewable Energy Specialist,Energy Efficiency Consultant,Industrial Energy Manager,Research Scientist in Energy Technologies
