Course Link,Course Title,Required IELTS Score,Required PTE Score,Required TOEFL Score,Entry Requirement,Education Level,Course Level,Intake,Duration,Start Date,Degree Format,Location/Campus,Annual Tuition Fee,Initial Deposit,Application Fee,Regional Tax Fee,Overview,Course Structure,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Career Opportunity 1,Career Opportunity 2,Career Opportunity 3,Career Opportunity 4,Career Opportunity 5
https://unipi.coursecatalogue.cineca.it/corsi/2024/10512,NA,Overall 6.5,Overall 59,80 overall,"Applicants for Bachelor's programs must have a high school diploma (or an equivalent qualification) earned after at least 12 years of study. Admission to competitive fields such as medicine, engineering, and architecture might require passing an entrance exam, such as the TOLC test. Programs taught in Italian necessitate Italian language proficiency at a B2 level or higher. English-taught programs require English language proficiency. For Master's programs, applicants need a relevant bachelor's degree from an accredited institution, academic transcripts, and proof of English proficiency (IELTS or TOEFL) for English-taught programs. Italian-taught programs also require Italian language proficiency at a B2 level or higher.",Undergraduate,Bachelor,NA,NA,NA,NA,NA,"€ 2,530",NA,N/A,€ 356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://unipi.coursecatalogue.cineca.it/corsi/2024/10547,NA,Overall 6.5,Overall 59,80 overall,"Applicants must have a high school diploma (or an equivalent qualification) earned after at least 12 years of study. Admission to specific programs, particularly competitive fields like medicine, engineering, and architecture, often requires passing an entrance exam, such as the TOLC test or other specialized exams. For programs taught in Italian, students must demonstrate Italian language proficiency, usually at a B2 level or higher, which can be proven through certification or by passing an Italian language test. For programs taught in English, students must provide English Language proficiency. Applicants must have a relevant bachelor's degree from an accredited institution, along with transcripts that detail their academic records, including course content and grades. For English-taught programs, proof of English proficiency is required, typically through IELTS or TOEFL scores. For Italian-taught programs, students must demonstrate Italian language proficiency at a B2 level or higher.",NA,NA,NA,NA,NA,NA,NA,"€ 2,530",NA,N/A,€ 356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://unipi.coursecatalogue.cineca.it/corsi/2024/10300,CHIMICA PER L'INDUSTRIA E L'AMBIENTE,NA,NA,NA,"Applicants must possess a high school diploma or its equivalent from abroad, recognized as suitable.  Beyond strong oral and written communication skills, fundamental knowledge of elementary mathematics and English language proficiency at the B1 level (assessed through a test) are required. If the knowledge evaluation is unsuccessful, recovery activities outlined in the Course Degree Regulations are available. Admission is Programmed (67 Places).  For admission to the Chemistry for Industry and the Environment degree, the TOLC-S test, administered in a manner agreed upon by CISIA and universities, is used to evaluate initial knowledge.  While the test doesn't automatically prevent enrollment, students scoring below 9/20 in the Mathematics section of the TOLC-S and failing the English Language Evaluation Test (B1) face Additional Training Obligations (OFA). To address OFA in mathematics, a recovery course is offered by the University, open to all students. Students can take the TOLC-S or OFA tests (after completing the recovery course) until December 31st of the current year. Students who haven't taken or passed the TOLC-S must take the Institutions of Mathematics I exam (or the first in-progress test) before any other exam.  Regarding OFA in English, students need to achieve the University's B1 level proficiency, offered by the University Language Center (CLI), before taking second or third-year exams.",Undergraduate,Bachelor,NA,3 years,NA,NA,NA,"€ 2,530",NA,N/A,€ 356,"The Chemistry for Industry and the Environment (CIA) program aims to develop well-rounded chemists equipped with a robust theoretical, experimental, and applied knowledge base, specifically designed for contemporary chemical industries and their environmental implications. CIA graduates receive a scientific and technical education, empowering them to readily integrate into the workforce and pursue further postgraduate studies.  The program's objectives include instilling knowledge of chemical principles and methods, their applications in industry and environmental settings, foundations of industrial chemistry, product-process connections, sustainable chemical development, and environmentally compatible solutions. Graduates acquire an understanding of chemical production activities and services, the ability to identify technological and material advancements, and the skills necessary for various professional roles. The program follows a single curriculum: 'Industrial', with instruction comprising lectures, exercises, and laboratory experiences, seamlessly blending theory and practice to cultivate scientific rigor applied to current industrial chemical challenges. The final exam consists of an oral presentation and discussion of the thesis, developed through research activities in a university laboratory or practical training within a company, public organization, or private entity.","The CIA program is structured with a focus on industrial chemistry and its environmental implications. The curriculum encompasses a wide range of topics, including fundamental chemical principles, organic and inorganic chemistry, analytical chemistry, physical chemistry, thermodynamics, spectroscopy, chemical kinetics, and materials science. The program also delves into industrial chemistry, focusing on production processes, chemical engineering, process design, and environmental impact assessment.  Students gain practical skills through laboratory work, where they conduct experiments, analyze data, and develop problem-solving abilities.  Furthermore, the program emphasizes sustainability, incorporating topics related to green chemistry, pollution control, and resource management.  Towards the end of the program, students can specialize in areas like organic synthesis, polymer chemistry, analytical techniques, or environmental science, depending on their individual interests and career aspirations.  A final thesis project, conducted in a university laboratory or an external research facility, allows students to apply their knowledge and develop a research proposal or solve a practical problem.","The first year of the Chemistry for Industry and the Environment program provides a foundation in core chemical principles, including general chemistry, organic chemistry, and inorganic chemistry. Students are introduced to basic analytical techniques and learn about fundamental concepts in physical chemistry, such as thermodynamics, kinetics, and spectroscopy.  Mathematics for chemistry and basic physics courses are also included to equip students with the necessary mathematical and physical understanding for subsequent courses. The year concludes with an introduction to chemical engineering principles and an overview of the chemical industry.","In the second year, the program delves deeper into organic chemistry, exploring reactions, mechanisms, and synthetic methods. Students acquire advanced analytical techniques and learn about various spectroscopic methods, including NMR, IR, and Mass Spectrometry.  Physical chemistry topics, such as electrochemistry, quantum chemistry, and surface chemistry, are covered, along with courses in inorganic chemistry, focusing on the chemistry of transition metals and coordination complexes.  Students gain practical experience through laboratory sessions, applying the theoretical knowledge learned in lectures and developing their experimental skills. The year may include introductory courses in industrial chemistry, highlighting the applications of chemistry in various industries, and basic environmental chemistry, providing an understanding of environmental issues and pollution control.","The third year of the CIA program builds on the previous years' foundation, focusing on specialized topics within the field of chemistry and its applications in industry and the environment.  Advanced organic chemistry courses explore topics like stereochemistry, organometallic chemistry, and bioorganic chemistry.  Students may choose to specialize in areas like polymer chemistry, medicinal chemistry, or materials science.  The curriculum incorporates advanced analytical chemistry techniques, such as chromatography and electrophoresis, and delves into environmental chemistry, covering topics like air and water pollution, waste management, and environmental monitoring.  Students conduct research projects or internships in university laboratories or external research facilities, applying their acquired knowledge and developing their research skills. The year culminates with the final thesis project, which allows students to delve into a specific area of interest and demonstrate their mastery of the program's learning objectives.",NA,NA,NA,Chemist,Research Scientist,Quality Control Analyst,Environmental Engineer,Process Engineer
https://unipi.coursecatalogue.cineca.it/corsi/2024/10610,TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),NA,NA,NA,"Applicants must have a high school diploma (or an equivalent qualification) earned after at least 12 years of study. Admission to the program is through a national selection process with a limited number of places available each year, determined by the Department of Medical Area in consultation with the Tuscany Region, based on the actual demands of the labor market.  The admission test, which has identical content across all test locations, is prepared by the Ministry of University and Research (MUR). The specific procedures and content of the test are established by the MUR on an annual basis through a specific decree, which is the basis for the University's announcement.  In relation to the additional training obligations (OFA), the scores obtained in the applications for Biology, Chemistry, Mathematics, and Physics will be examined.  Candidates who have obtained a score in these individual subjects lower than half of the maximum achievable score will need to contact the tutor of the subject(s) to agree on an additional examination program to fill the educational gap through self-learning.  The additional training obligations, to be completed within the first year of the course, will be identified by the CDS Council and are considered to be fulfilled by attending specific tutoring lessons agreed upon with the teachers of the subjects involved and by successfully passing the in-progress tests and the final exam of the course in which the subject matter of the OFA is included.  Students who have not satisfied the OFAs cannot be admitted to take the exams of the second year of the course of study.",Undergraduate,Bachelor,NA,3 years,NA,NA,NA,"€ 2,530",NA,N/A,€ 356,"The Bachelor's Degree in Neuro and Psychomotor Therapy for the Developing Age is designed for aspiring professionals seeking to work in the rehabilitation field. The program focuses on the prevention, assessment, treatment, and rehabilitation of neuropsychiatric conditions in children and adolescents. Graduates will be qualified to perform a range of therapeutic services, including neuro-psychomotor, neuropsychological, and psychopathological assessments. The curriculum covers various aspects of therapy, including managing therapeutic activities for neuro-psychomotor, psychomotor, and neuropsychological disabilities in children. Students learn to use age-specific techniques and understand the developmental stages of children. The program emphasizes the importance of collaboration with multidisciplinary teams, particularly in neuropsychiatry and pediatrics. Graduates will possess the skills to organize and implement therapeutic and rehabilitative interventions for various disorders, including perceptual-motor disturbances, neurocognitive disorders, and disorders of symbolization and interaction. They will also be equipped to work with children, families, and communities, fostering positive relationships and supporting the inclusion of individuals with disabilities.","The curriculum is designed to provide a comprehensive understanding of neuro and psychomotor therapy for the developing age. It includes a mix of theoretical lectures, practical sessions, and clinical placements. The course structure emphasizes practical application and prepares students for real-world scenarios.  The core curriculum covers topics such as neuroanatomy, neurophysiology, child development, psychology, and psychopathology. Students are also introduced to various therapeutic techniques and methodologies used in neuro-psychomotor therapy.  A significant portion of the program is dedicated to clinical placements, where students gain hands-on experience under the supervision of experienced professionals. These placements provide valuable insights into the practical application of theoretical knowledge and allow students to develop essential skills in assessment, diagnosis, and treatment.","The first year of the program lays a foundation for understanding the biological, psychological, and social aspects of child development. It includes courses in neuroanatomy, neurophysiology, human anatomy, child psychology, developmental psychology, neuropsychology, and introduction to psychopathology.  Students are introduced to basic therapeutic techniques and begin to develop practical skills in assessment and intervention.  The year also includes introductory modules on ethical considerations in healthcare and communication skills.","The second year of the program delves deeper into the specific areas of neuro and psychomotor therapy.  Students will take courses in neurodevelopmental disorders, psychomotor disorders, neurorehabilitation, and advanced assessment techniques.  They will also gain practical experience in developing and implementing therapeutic programs for children with various neurodevelopmental conditions.  The year includes modules on therapeutic communication, ethical principles in practice, and legal considerations in rehabilitation.","The third year of the program focuses on integrating theoretical knowledge and practical skills. Students will complete clinical placements in various settings, such as hospitals, rehabilitation centers, and schools.  This experience provides them with the opportunity to work with children with a range of neurodevelopmental conditions, apply their knowledge to real-world situations, and collaborate with multidisciplinary teams.  The year includes courses on research methodologies in rehabilitation, professional development, and preparation for professional practice.  Students also complete their final thesis, which involves conducting a research project related to neuro-psychomotor therapy.",NA,NA,NA,Neuro and Psychomotor Therapist,Rehabilitation Specialist,Child Development Specialist,Clinical Neuropsychologist,Special Education Teacher
https://unipi.coursecatalogue.cineca.it/corsi/2024/10622,NA,Overall 6.5 and higher,Overall 59,80 overall,"Applicants for Bachelor's (First and Single Cycle courses) must possess a high school diploma or equivalent earned after at least 12 years of study. Competitive fields like medicine, engineering, and architecture often require passing an entrance exam, such as TOLC or other specialized exams. Programs taught in Italian demand Italian language proficiency at B2 level or higher, evidenced by certification or passing an Italian language test. English-taught programs require English Language proficiency. Applicants for Master's (Second Cycle Degree) need a relevant bachelor's degree from an accredited institution, along with transcripts detailing their academic records, including course content and grades. Proof of English proficiency is required for English-taught programs, typically through IELTS or TOEFL scores. Italian-taught programs require Italian language proficiency at B2 level or higher.",Undergraduate,Bachelor,NA,NA,NA,NA,NA,"€ 2,530",NA,N/A,€ 356,"The program provides a comprehensive education in a specific field, equipping students with foundational knowledge and skills. Students engage in coursework covering essential theoretical concepts and practical applications. The program emphasizes critical thinking, problem-solving, and communication skills, preparing graduates for diverse career opportunities.",NA,NA,NA,NA,NA,NA,NA,Research Scientist,Data Analyst,Software Engineer,Project Manager,Consultant
https://unipi.coursecatalogue.cineca.it/corsi/2024/11139,NA,Overall 6.5,Overall 59,80 overall,"Applicants must have a high school diploma (or an equivalent qualification) earned after at least 12 years of study. Admission to specific programs, particularly competitive fields like medicine, engineering, and architecture, often requires passing an entrance exam, such as the TOLC test or other specialized exams. For programs taught in Italian, students must demonstrate Italian language proficiency, usually at a B2 level or higher, which can be proven through certification or by passing an Italian language test. For programs taught in English, students must provide English Language proficiency.",NA,NA,NA,NA,NA,NA,NA,"€ 2,530",NA,N/A,€ 356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://unipi.coursecatalogue.cineca.it/corsi/2024/10514,NA,Overall 6.5,Overall 59,80 overall,"Applicants for Bachelor's programs must have a high school diploma (or equivalent) with at least 12 years of study.  Admission to competitive programs, such as medicine, engineering, and architecture, may require passing entrance exams like the TOLC test or other specialized tests. For programs taught in Italian, students must demonstrate Italian language proficiency at a B2 level or higher, which can be proven through certification or passing an Italian language test. For English-taught programs, students must provide proof of English proficiency. Applicants for Master's programs must have a relevant bachelor's degree from an accredited institution. They should provide transcripts detailing their academic records, including course content and grades. English-taught programs require proof of English proficiency, typically through IELTS or TOEFL scores. Italian-taught programs require Italian language proficiency at a B2 level or higher.",Undergraduate,Bachelor,NA,NA,NA,NA,NA,"€ 2,530",NA,N/A,€ 356,"This program provides a comprehensive foundation in a specific field of study. It covers a wide range of subjects relevant to the chosen field, preparing students for careers in various industries. Students will develop critical thinking skills, analytical abilities, and a strong understanding of the core principles of the chosen discipline. The curriculum is designed to provide a balance of theoretical knowledge and practical experience, ensuring students are well-equipped for future endeavors.","The program is structured to cover a diverse range of subjects within the chosen field. Students will learn core concepts, theoretical frameworks, and practical applications related to their specialization. The curriculum includes a mix of lectures, seminars, workshops, and laboratory sessions. Students will engage in independent research projects, case studies, and group work to further enhance their understanding and practical skills.",NA,NA,NA,NA,NA,NA,Research Scientist,Data Analyst,Software Engineer,Project Manager,Academic Researcher
https://unipi.coursecatalogue.cineca.it/corsi/2024/11397,[WPS-LM] PSICOLOGIA CLINICA E SCIENZE COMPORTAMENTALI Laurea Magistrale,NA,NA,NA,"Applicants must hold a Bachelor's degree in Psychology, specifically: - A three-year degree in the L-24 class (Scienze e Tecniche Psicologiche) under the 270 framework. - A three-year degree in the class 34 (Scienze e tecniche psicologiche) under the 509 framework. - A five-year degree in Psychology from the 'old framework'. - Any other three-year, specialist, master's, or 'old framework' degree, provided that they have acquired at least 90 credits in the field of psychology, distributed as follows: - M-PSI/01, M-PSI/02, M-PSI/03 (at least 40 credits), M-PSI/04 (at least 20 credits), M-PSI/05 and M-PSI/06 (at least 10 credits), M-PSI/07 and M-PSI/08 (at least 20 credits). - A degree obtained abroad and recognized as suitable. According to Article 2, paragraph 7 of the Interministerial Decree 654/2022, if there is a complete or partial lack of recognition of the CFU mentioned in paragraph 6 of the same DI, three-year degree graduates will acquire the missing internship credits in addition to the 120 credits of the master's degree. To be admitted to the master's degree program, candidates must prove a knowledge of the English language not lower than level B1. The achievement of level B1 must be certified by an international certification recognized by the University, or by equivalent suitability provided by a University Language Center. Admission to the Master's degree program also requires passing an entrance exam. The methods and subjects on which the entrance exam will be based will be specified in the competition notice published annually by the University of Pisa.",Master,Master,NA,2 Years,NA,NA,Pisa,"€ 2,530",NA,N/A,€ 356,"The Master's Degree in Clinical Psychology and Behavioral Sciences (LM-51) is designed to offer a comprehensive education in the theoretical, practical, and operational areas of psychology, encompassing innovative research techniques.  The program aims to equip students with the skills to utilize knowledge and intervention tools for prevention, diagnosis, rehabilitation, and psychological support.  Students develop advanced competence in assessing the characteristics of individuals, families, and groups, learning to design relational interventions and manage interactions that meet the needs of diverse individuals and groups. The program also emphasizes the critical evaluation of intervention quality, effectiveness, and appropriateness. Graduates are expected to be able to assume responsibility for interventions, exercise professional autonomy, collaborate effectively in multidisciplinary teams, and utilize essential computer and telecommunications tools relevant to their field.  The curriculum includes practical training experiences (20 credits across various psychological disciplines), which contribute to the development of practical skills and professional competence. The integration of these training experiences is crucial for enabling graduates to practice professionally upon completion of the program.","The course curriculum focuses on providing a strong foundation in theoretical, practical, and operational aspects of psychology, including innovative research techniques.  The curriculum includes both theoretical and practical components, emphasizing the application of psychological knowledge to real-world problems. Key areas of study include: - Advanced topics in clinical psychology, exploring psychological disorders, assessment, and treatment interventions. - Research methodologies and statistics, equipping students with the skills to design, conduct, and analyze research in the field of psychology. -  Cognitive and behavioral therapies, delving into evidence-based therapies for addressing a wide range of psychological issues. -  Psychopathology, examining the nature and causes of various psychological disorders, including their impact on individuals, families, and society. - Developmental psychology, focusing on the development of psychological processes across the lifespan, from childhood to adulthood. - Social psychology, investigating how individuals interact with and influence one another, including group dynamics, social perception, and attitudes. -  Interpersonal skills and communication, equipping students with the skills to communicate effectively with clients, families, and colleagues.  - Ethics and professional practice, ensuring students are equipped with the necessary knowledge to practice ethically and responsibly in the field.  -  Practical training experiences, including internships in various settings like clinical psychology practices, hospitals, schools, and community organizations.  - Thesis preparation, culminating in a research project focusing on a specific area of interest.","The first year of the Master's program delves into foundational topics and methodologies.  Students begin with advanced courses in clinical psychology, exploring diverse psychological disorders, assessment techniques, and treatment interventions.  They develop a strong understanding of research methodologies and statistics, equipping them with the skills to design and conduct research.  Courses in cognitive and behavioral therapies provide insights into evidence-based therapies for addressing various psychological issues.  The curriculum also includes courses on psychopathology, examining the nature and causes of psychological disorders, as well as developmental psychology, exploring the development of psychological processes throughout life.  Students further explore social psychology, gaining insights into how individuals interact and influence one another in various settings.  The first year concludes with foundational courses in interpersonal skills and communication, equipping students with effective communication techniques essential for their professional development.","The second year of the Master's program deepens students' understanding of clinical psychology and related practices. Students undertake specialized courses in areas such as psychotherapy, neuropsychology, and psychopharmacology, gaining practical knowledge and skills applicable in diverse clinical settings.  They engage in advanced research projects, further honing their research methodologies and analysis skills.  The curriculum also includes courses on ethics and professional practice, ensuring students are prepared to uphold ethical standards and maintain professional competence.  The second year culminates in a comprehensive internship experience, providing students with real-world application of their theoretical knowledge and practical skills in a chosen clinical setting.  This hands-on experience is vital for developing essential clinical competencies and building professional networks.",NA,NA,NA,NA,Clinical Psychologist,Psychotherapist,Counselor,Research Psychologist,School Psychologist
https://unipi.coursecatalogue.cineca.it/corsi/2024/11444,NA,Overall 6.5,Overall 59,80 overall,"Applicants must have a high school diploma (or an equivalent qualification) earned after at least 12 years of study. Admission to specific programs, particularly competitive fields like medicine, engineering, and architecture, often requires passing an entrance exam, such as the TOLC test or other specialized exams. For programs taught in Italian, students must demonstrate Italian language proficiency, usually at a B2 level or higher, which can be proven through certification or by passing an Italian language test. For programs taught in English, students must provide English Language proficiency. Applicants must have a relevant bachelor's degree from an accredited institution, along with transcripts that detail their academic records, including course content and grades. For English-taught programs, proof of English proficiency is required, typically through IELTS or TOEFL scores. For Italian-taught programs, students must demonstrate Italian language proficiency at a B2 level or higher.",NA,NA,NA,NA,NA,NA,NA,"€ 2,530",NA,N/A,€ 356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://unipi.coursecatalogue.cineca.it/corsi/2024/10654,NA,Overall 6.5 and higher,Overall 59,80 overall,"For Bachelor's programs (First and Single Cycle), applicants must hold a high school diploma (or equivalent) after at least 12 years of education. Specific programs like medicine, engineering, and architecture often demand entrance exams like the TOLC test. Programs taught in Italian require B2 Italian proficiency. For English-taught programs, English proficiency is mandatory. Masters (Second Cycle) programs require a relevant Bachelor's degree from an accredited institution. Transcripts detailing academic records are essential. English-taught programs necessitate English proficiency, typically through IELTS or TOEFL scores. Italian-taught programs necessitate B2 level Italian proficiency.",Undergraduate,Bachelor,NA,NA,NA,NA,NA,"€ 2,530",NA,N/A,€ 356,"The course focuses on providing a comprehensive foundation in various academic fields. It equips students with essential knowledge and skills applicable across various disciplines. Students develop critical thinking, analytical abilities, and problem-solving skills, preparing them for advanced studies or professional careers.","The course curriculum consists of a series of modules designed to provide a broad understanding of key academic concepts.  Students engage in lectures, seminars, tutorials, and practical exercises to enhance their learning experience. The curriculum includes core courses covering fundamental principles, as well as elective courses allowing for specialization in areas of interest.",NA,NA,NA,NA,NA,NA,Research Assistant,Data Analyst,Project Manager,Teacher,Consultant
https://unipi.coursecatalogue.cineca.it/corsi/2024/10436,NA,Overall 6.5 and higher,Overall 59,80 overall,"Applicants must have a high school diploma (or an equivalent qualification) earned after at least 12 years of study. Admission to specific programs, particularly competitive fields like medicine, engineering, and architecture, often requires passing an entrance exam, such as the TOLC test or other specialized exams. For programs taught in Italian, students must demonstrate Italian language proficiency, usually at a B2 level or higher, which can be proven through certification or by passing an Italian language test. For programs taught in English, students must provide English Language proficiency.",Undergraduate,Bachelor,NA,NA,NA,NA,NA,"€ 2,530",NA,N/A,€ 356,"The program equips students with a comprehensive understanding of various subjects. It covers a wide range of knowledge and skills, preparing graduates for diverse career paths. The curriculum emphasizes the development of critical thinking, problem-solving, and communication abilities. Students gain expertise in their chosen field, enabling them to contribute effectively to their chosen profession. The program fosters a strong foundation in theoretical concepts, practical applications, and real-world scenarios. Graduates are well-prepared to thrive in their chosen careers, demonstrating competency in both technical skills and professional conduct.","The course structure encompasses a comprehensive curriculum designed to provide students with a well-rounded education in their chosen field. It involves a series of modules covering essential core subjects and specialized electives. The curriculum is structured to enhance students' knowledge, skills, and understanding of key concepts. Through coursework, assignments, and practical experiences, students develop a strong foundation in the theoretical and practical aspects of their field. The program aims to cultivate critical thinking, problem-solving abilities, and effective communication skills.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://unipi.coursecatalogue.cineca.it/corsi/2024/10434,Laurea Magistrale in Informatica e Networking (Computer Science and Networking),Overall: 6.5,Overall: 59,Overall: 80,"To be eligible for the Master's program, applicants must possess a relevant Bachelor's degree from an accredited institution, along with official transcripts detailing their academic records, including course content and grades. For English-taught programs, proof of English proficiency is mandatory, typically through IELTS or TOEFL scores. Applicants must demonstrate a strong academic background in computer science, information engineering, or related fields. Specific subject requirements might include coursework in mathematics, physics, and information technology. The program requires knowledge of the English language at a B2 level or higher, as all instruction is conducted in English.  Applicants with foreign qualifications must have their credentials assessed for equivalence by the university's admissions committee. For those whose degrees were earned outside of the European Union, a verification of the degree's legitimacy will be required from the relevant Italian diplomatic representatives.",Master,Master,NA,2 Years,NA,NA,University of Pisa,"€2,530",NA,N/A,€356,"The Master's program in Computer Science and Networking aims to equip students with the comprehensive knowledge and skills essential for designing, implementing, and managing cutting-edge hardware and software infrastructure in the domains of distributed and parallel computing systems and networking. The program emphasizes the integration of high-performance computing methodologies, tools, and technologies with networking principles to address the growing demand for professionals capable of creating innovative solutions for complex distributed systems. Graduates of this program are positioned to analyze requirements, develop model-based solutions, utilize emulators, and leverage measurement-based techniques to design and deploy novel distributed services across diverse industries, including commerce, research, public administration, social assistance, and citizen services. This program features an international focus, with instruction delivered in English, attracting students from around the world. Students gain access to advanced laboratories dedicated to architecture, programming, and telecommunication, fostering practical experience in centralized, parallel, and distributed environments. This program is particularly relevant for students seeking careers in fields like software development, network engineering, system administration, cloud computing, and research.","The Master's program in Computer Science and Networking is designed to provide a comprehensive understanding of the core concepts and technologies that underpin modern distributed and parallel computing systems and networking. The curriculum delves into topics such as: high-performance computing (HPC) systems, distributed systems architecture, parallel programming models, cloud computing platforms, network design and management, security and privacy in distributed environments, big data analytics, and network virtualization. Through a combination of theoretical lectures, hands-on labs, and practical projects, students develop a deep understanding of the principles and practices of designing, implementing, and managing complex distributed systems.  Furthermore, the program exposes students to emerging trends and technologies in the field, including Software Defined Networking (SDN), Network Function Virtualization (NFV), and Intent-based Networking. This emphasis on cutting-edge technologies prepares graduates for the challenges and opportunities of the evolving IT landscape. The program culminates in a capstone project, allowing students to apply their knowledge and skills to a real-world problem in the field.","The first year of the Master's program focuses on establishing a strong foundation in core computer science and networking principles. This includes foundational courses in data structures and algorithms, object-oriented programming, computer networks, operating systems, database systems, and cybersecurity.  Students gain hands-on experience with various programming languages, software development tools, and network simulation environments. Additionally, they engage in introductory projects that allow them to apply their learning to practical problems.","The second year of the Master's program delves deeper into advanced topics in distributed and parallel computing systems and networking. This includes specialized courses in high-performance computing (HPC) architectures, parallel programming paradigms, distributed databases, cloud computing services, network security, and network performance analysis. Students undertake more complex projects, applying their knowledge and skills to design and implement real-world distributed systems or networking solutions.  The second year also incorporates elective courses, allowing students to specialize in areas of particular interest. This might include topics such as artificial intelligence, machine learning, data mining, or advanced networking technologies.",NA,NA,NA,NA,Software Engineer,Network Engineer,Cloud Architect,Cybersecurity Analyst,Data Scientist
https://unipi.coursecatalogue.cineca.it/corsi/2024/10449,NA,Overall 6.5 and higher,Overall 59,80 overall,"Applicants for Bachelor's programs need a high school diploma or equivalent after at least 12 years of study. Some competitive fields like medicine, engineering, and architecture may require entrance exams like TOLC. For Italian-taught programs, Italian language proficiency at B2 level or higher is needed. English-taught programs require English proficiency as outlined in the English Language Requirements section.",Undergraduate,Bachelor,NA,NA,NA,NA,NA,"€ 2,530",NA,N/A,€ 356,"The course prepares students for a bachelor's degree, covering a wide range of subjects. The specific program details are not available on the provided webpage. To gain admission, students must hold a high school diploma or equivalent after at least 12 years of education. Additional entrance exams may be required for certain competitive fields, and language proficiency is necessary for both Italian and English-taught programs.","The specific course structure and subjects are not provided in the provided text. The course is a bachelor's program, so it likely covers a diverse range of subjects within a chosen field of study.  Further information about the specific curriculum is not available on the provided website.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://unipi.coursecatalogue.cineca.it/corsi/2024/11291,NA,Overall: 6.5,Overall: 59,Overall: 80,"Applicants for Bachelor's programs must possess a high school diploma or an equivalent qualification obtained after at least 12 years of study. Admission to competitive fields like medicine, engineering, and architecture often necessitates passing an entrance exam, such as the TOLC test or specialized exams. For programs conducted in Italian, students need to demonstrate Italian language proficiency at a B2 level or higher, which can be proven through certification or by passing an Italian language test. For programs taught in English, students are required to provide evidence of English language proficiency. For Master's programs, applicants must have a relevant Bachelor's degree from an accredited institution and provide transcripts detailing their academic records, including course content and grades. For English-taught Master's programs, proof of English proficiency is usually required through IELTS or TOEFL scores. For Italian-taught Master's programs, students must demonstrate Italian language proficiency at a B2 level or higher.",NA,NA,NA,NA,NA,NA,NA,"€ 2,530",NA,N/A,€ 356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://unipi.coursecatalogue.cineca.it/corsi/2024/11357,[WDB-LM] DATA SCIENCE AND BUSINESS INFORMATICS Laurea Magistrale,Overall 6.5 and higher,Overall 59,80 overall,"Applicants must hold a Bachelor's degree in a relevant field, such as Computer Science, Information Engineering, Statistics, Economics, Business Administration, Physics, or Mathematics. Students with Bachelor's degrees from other disciplines are also eligible if they have at least 40 credits in specific subject areas. All applicants must have a good command of English (B2 level or higher). The admission process involves an assessment of the candidate's academic background and may include an interview.",Master,Master,NA,2 years,NA,NA,"Pisa, Italy","€ 2,530",NA,N/A,€ 356,"The Master's Degree in Data Science and Business Informatics is an interdisciplinary program designed to meet the growing demand for graduates with expertise in using data to solve organizational challenges. The curriculum combines core computer science concepts with business administration, statistics, and optimization methods to equip students with the skills needed to design, implement, and utilize data-driven decision support systems. The program covers a wide range of data analysis techniques, including data warehousing, machine learning, data mining, artificial intelligence, big data analytics, visual analytics, text analytics, and more. Graduates will be prepared to develop predictive models, discover insights from data, and create strategies for enhancing organizational efficiency and competitiveness. The program emphasizes a practical, project-based approach to learning, with students having the opportunity to work on real-world projects within organizations and businesses. ","The curriculum is structured with a focus on data science and business informatics, offering a blend of theoretical knowledge and practical skills. Students will explore core concepts in data analysis, machine learning, artificial intelligence, and data-driven decision-making. The curriculum also includes courses in business administration, statistics, optimization methods, and relevant areas of application. The program allows for flexibility in course selection, providing students with the opportunity to tailor their studies to their interests and career goals. A significant portion of the program is dedicated to project work, offering practical experience in applying data science principles to real-world scenarios. ","The first year of the program focuses on foundational concepts in data science and business informatics, covering topics such as data warehousing, data mining, machine learning, artificial intelligence, and data visualization. Students will also gain an understanding of business principles, statistical methods, and optimization techniques.  The year may include core modules like Introduction to Data Science, Data Warehousing and Data Mining, Machine Learning and Artificial Intelligence, Business Analytics, and Statistical Methods for Data Science. ","The second year of the program deepens students' understanding of data science and business informatics, building upon the foundation established in the first year.  The focus shifts towards advanced data analysis techniques, data-driven decision-making, and real-world applications. Students will engage in projects and research, gaining practical experience in applying their knowledge to solve complex business problems.  This year may offer specialized modules in areas like Big Data Analytics, Text Analytics, Predictive Modeling, Business Intelligence, Data Security and Privacy, and Advanced Machine Learning Algorithms. ",NA,NA,NA,NA,Data Scientist,Business Analyst,Data Engineer,Machine Learning Engineer,Data Architect
