Course Link,Course Title,Required IELTS Score,Required PTE Score,Required TOEFL Score,Entry Requirement,Education Level,Course Level,Intake,Duration,Start Date,Degree Format,Location/Campus,Annual Tuition Fee,Initial Deposit,Application Fee,Overview,Course Structure,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Career Opportunity 1,Career Opportunity 2,Career Opportunity 3,Career Opportunity 4,Career Opportunity 5
https://www.derby.ac.uk/undergraduate/built-environments-courses/construction-management-bsc-hons/,Undergraduate Construction Management BSc (Hons),6.0 (with at least 5.5 in each skills area),NA,NA,"For September 2025 entry, typical entry requirements include 104 UCAS points, A Levels (BCC), T Levels (Merit), BTECs (DMM), or an Access to HE Diploma.  GCSEs in Maths and English at Grade 4/C or above are also needed.  International students require an IELTS score of 6.0 with at least 5.5 in each skill.  Contextual offers may be available for students from particular backgrounds (care experienced, estranged from family, refugees, asylum seekers, or parents/carers in UK armed forces). For Pakistan, A-levels or IB from International Schools allow direct entry. Postgraduate entry from a recognised Pakistani University requires a relevant Bachelor's degree equivalent to at least a UK 2:1 or 2:2; a Master's degree is needed for two/three-year Bachelor's degrees; a four-year honours degree with minimum 2.4/4.0 GPA is also acceptable.",Undergraduate,Bachelor,September 2025,"3 years (full-time), 5 years (part-time)",September,On Campus,"Markeaton Street, Derby Campus","£9,535 per year (UK), £16,900 per year (International)","£8,000",NA,"The University of Derby's BSc (Hons) Construction Management is a three-year (full-time) or five-year (part-time) program designed to equip students with the skills and knowledge needed for successful careers in the construction industry.  The course is accredited by the Royal Institution of Chartered Surveyors (RICS), the Chartered Institute of Building (CIOB), and the Chartered Institution of Civil Engineering Surveyors (CICES), signifying its high standards and industry relevance. Students gain practical experience through hands-on projects, site visits, and an optional placement year.  The curriculum blends theoretical learning with practical application, fostering problem-solving and decision-making abilities. Emphasis is placed on developing essential skills such as data interpretation, professional practice, and communication.  The program also provides opportunities for networking through student memberships with professional bodies and study trips.  Career prospects include roles in construction management, project management, site management, and manufacturing.  Graduates are well-prepared for roles with major construction and civil engineering contractors, teaching positions, or further postgraduate studies.","The Construction Management program integrates hands-on learning with theoretical studies. Year one introduces fundamental concepts in construction technologies, data analysis, and construction management theories. Students develop practical skills. The program introduces interdisciplinary professional practice and independent study. An optional placement year can enhance practical skills. An optional year abroad allows gaining global perspectives. Students are assessed through varied methods like assignments, exams, presentations, tests, and portfolios, fostering critical thinking and communication skill development.  Students can work on local projects. It also includes professional accreditation.","The first year introduces fundamental construction technologies, data interpretation techniques, and the theoretical underpinnings of construction management.  Students develop practical skills and a solid base for further study.  A compulsory field trip based within England is included, offering hands-on experiences and insights into real-world construction practices during coursework and field visits.","The second year builds on the foundational knowledge from the first year, delving deeper into the principles and practices of construction management.  Students begin to apply these theories through larger-scale projects and case studies. More emphasis is focused on independent learning and data interpretation projects related to cost estimating and value engineering.","The third year culminates in a major independent study, allowing students to demonstrate their accumulated knowledge and skills on a substantial project.  Students may opt for an industrial placement between years two and three, gaining practical experience and improving their career prospects. The final year assessment is based on an independent study module, which culminates in a dissertation.",NA,NA,NA,Construction Manager,Project Manager,Site Manager,Estimator,Quantity Surveyor
https://www.derby.ac.uk/undergraduate/built-environments-courses/construction-management-bsc-hons-foundation/,Undergraduate Construction Management with Foundation Year BSc (Hons),6.0 (with at least 5.5 in each skills area),NA,NA,"For September 2025 entry, typical requirements include 72 UCAS points, A Levels (DDD), T Level (Pass), BTEC (MMP), or an Access to HE Diploma.  GCSEs in Maths and English at grade 4/C or above are also needed.  Contextual offers may be available for care experienced students, estranged students, refugees/asylum seekers, or those whose parents/carers are in the UK armed forces.  For Pakistani students completing A-levels or the IB from international schools in Pakistan, direct entry into Year 1 is possible.  Those with a relevant four-year bachelor's degree from a recognized Pakistani university with a minimum GPA of 2.4/4.00 are considered for entry. Students with a two or three-year bachelor's degree need a Master's pass.",Undergraduate,Bachelor,September 2025,4 years,September,On Campus,"Markeaton Street, Derby Campus","£9,250 per year (UK); £16,900 per year (International)","£8,000",NA,"The University of Derby's BSc (Hons) Construction Management with Foundation Year is a four-year program designed to equip students with practical skills and theoretical knowledge in construction management.  The foundation year provides a supportive environment to build essential skills and knowledge before progressing to the main degree. The course is accredited by RICS, CIOB, and CICES, offering a pathway to chartered status and enhanced career prospects.  It incorporates hands-on experience, problem-solving activities, optional industry placements, and study trips.  The program emphasizes a practical approach, encouraging students to challenge existing ideas and analyze competing theories. Students benefit from personal academic tutoring and access to high-quality facilities.","The course combines practical and theoretical learning. The foundation year covers design and construction science and essential scholarship skills for technologists. The subsequent years introduce students to construction technology, data interpretation, and theories of construction management.  Later stages delve deeper into construction management through interdisciplinary professional practice and independent study, with an optional placement year available to enhance career prospects.  Modules are subject to change, reflecting efforts to improve student experience and graduate prospects. Assessment methods are varied, encouraging development of presentation and communication skills which are essential for professional practice.","The first year, which includes the foundation year, focuses on building a strong base in design and construction science and developing key scholarship skills.  Students are introduced to fundamental concepts, preparing them for the more specialized modules in the subsequent years of the degree.",Year two of the degree introduces students to practical skills in construction technology.  It develops their ability to interpret data and provides a solid understanding of the theories of construction management. This year is a crucial step to integrate practical skills and understanding in order to progress to more advanced studies.,"The third year of the program sees students gain a deeper knowledge of construction management principles through modules focusing on Interdisciplinary Professional Practice and Independent Study. These modules serve to bridge theory and practice, preparing the students for professional work.","The fourth year builds upon the knowledge acquired in previous years, providing students with advanced insights and capabilities in construction management.  The final year may incorporate an optional placement year, further bolstering their CV and making them more competitive in the job market upon graduation.",NA,NA,Construction Manager,Project Manager,Site Manager,Manufacturing Manager,Civil Engineer
https://www.derby.ac.uk/online/ergonomic-courses/contemporary-issues-ergonomics-human-factors-certificate-of-credit/,Certificate of Credit Contemporary Issues in Ergonomics and Human Factors,6.5 (minimum of 6.5 in each module),NA,550 (paper based) 213 (computer based) or 80 (internet based),"Applicants need a UK undergraduate degree or equivalent international qualification, or a relevant professional qualification.  Relevant practical experience and work-based training may also be considered.  For non-native English speakers, acceptable English language qualifications include IELTS 6.5 (minimum 6.5 in each module), TOEFL 550 (paper), 213 (computer), or 80 (internet), Cambridge Advanced Certificate, London Tests of English level 5, International GCE O Level English Language Grade C, International GCSE English/ESL Grade C, and ASE Proficiency.  Regarding Pakistan entry requirements, students need a relevant Bachelor’s degree from a recognized Pakistani university equivalent to at least a UK Upper Second Class (2:1) or Lower Second Class (2:2) degree.  Those with two or three-year Bachelor's degrees also need a Master's degree pass. A Bachelor's degree with honors (four-year BA, BBA, BSc, BEng) with a minimum GPA of 2.4/4.00 from a recognized Pakistani university is also acceptable.",Master,Certificate,May,10 weeks,May,Online,Online,"£1,080",NA,NA,"This 10-week online Certificate of Credit in Contemporary Issues in Ergonomics and Human Factors provides 20 credits at level 7.  It critically examines the theoretical basis and practical application of ergonomics and human factors approaches. The course explores various contemporary issues such as the impact of an aging population on product and space design, the aging workforce, inclusivity challenges in autonomous vehicles and public transport, medical device usability and error prevention, the Internet of Things, behavior change, sustainability, and green ergonomics. Successful completion demonstrates a deep understanding of emerging ergonomics/human factors issues across various sectors and the ability to critically evaluate their applications and communicate their importance to diverse stakeholders. The course is CIEHF accredited. ","The course is delivered 100% online using interactive learning materials and live classroom sessions.  Interaction with tutors and fellow students occurs through virtual classroom sessions and online discussion forums.  The curriculum covers emerging issues in ergonomics and human factors across various sectors, critically evaluating the application and communication of these principles to diverse stakeholders.  Specific topics explored include the effects of an aging population, inclusivity in design, autonomous vehicles, public transport, medical device usability, error prevention, the Internet of Things, behavior change, and sustainability. Assessment is 100% coursework encompassing essays, research reports, presentations, group work, and practical reports.",NA,NA,NA,NA,NA,NA,Ergonomist,Human Factors Specialist,Usability Engineer,Safety Engineer,Industrial Designer
https://www.derby.ac.uk/postgraduate/electrical-electronic-engineering-courses/control-instrumentation-msc/,MSc Control and Instrumentation,6.0,NA,NA,"A relevant engineering or science undergraduate degree (2:2 or above) or equivalent professional qualification, or significant industrial or professional experience is required.  For those whose first language isn't English, an IELTS score of 6.0 or equivalent is needed.  For Pakistani students, a relevant Bachelor's degree from a recognized Pakistani university (equivalent to a UK Upper Second Class (2:1) or Lower Second Class (2:2) degree) is necessary. Those with a two or three-year Bachelor's degree must also have a pass in a Master's degree.  A Bachelor's degree with honors (four-year BA, BBA, BSc, BEng) with a minimum GPA of 2.4/4.00 from a recognized Pakistani university is also acceptable.",Master,Master,"September, January","12 months (full-time), 2-3 years (part-time)","September, January",On Campus,Derby Campus,"£16,900 (Full-time); N/A (Part-time)","£8,000",NA,"The MSc Control and Instrumentation program at the University of Derby is designed to equip students with advanced knowledge and skills in the design and implementation of measurement and control systems.  The curriculum integrates theoretical concepts with hands-on practical projects, providing students with a comprehensive understanding of modern control systems and instrumentation techniques. The course is accredited by the Institute of Measurement and Control, and is specifically designed to satisfy the educational requirements for Chartered Engineer (CEng) status. Students gain essential experience through industrial visits to leading companies and participation in projects based on cutting-edge research.  The program offers flexibility, with options for online and workplace learning, creating a dynamic and relevant learning environment.  Graduates are equipped for senior roles in various sectors, including automotive, aerospace, and manufacturing.","The MSc Control and Instrumentation consists of three stages: Postgraduate Certificate, Postgraduate Diploma, and MSc.  The Postgraduate Certificate includes modules such as Research Methods, Intelligent Instrumentation Systems, Embedded System Design, and Environmental Risk and Responsibility. The Postgraduate Diploma builds upon this foundation with modules like CPD and Strategic Management, Modern Control System Design, and elective choices such as Industrial Electronics or a Negotiated Technical Module. The final MSc stage involves a module such as Independent Engineering Scholarship, allowing students to specialize in a chosen area.  Assessment methods vary and include written work, presentations, online discussions, CAD work, laboratory assessments, interviews, and exams. The program is enriched by visits to major companies and the opportunity to engage with influential research conducted by the teaching team.","The first year, or full-time program, encompasses a comprehensive exploration of core control and instrumentation principles, incorporating practical projects and applications.  Students delve into advanced control system design using various analytical techniques and computer tools.  Key modules cover research methods, intelligent instrumentation systems, embedded system design, environmental risk, and strategic management. Students are also introduced to modern control system design, optimal control techniques, and industrial applications of electronics. Practical projects and industrial visits allow for hands-on learning and industry exposure.",NA,NA,NA,NA,NA,Engine health monitoring engineer,Electronic control systems consultant,Electrical operations manager,Chief design engineer,Electronics hardware design engineer
https://www.derby.ac.uk/undergraduate/counselling-psychotherapy-courses/counselling-psychotherapy-bsc-hons/,BSc (Hons) Counselling and Psychotherapy (Humanistic Approaches),6.5 (with at least 6.0 in each skills area),NA,NA,"For September 2025 entry, typical requirements include 112 UCAS points, A Levels BBC, T Level Merit, BTEC DMM, GCSE Maths and English Grade 4/C or above, or an Access to HE Diploma with 60 credits (45 at Level 3).  An interview and written test are also required. An Enhanced Disclosure & Barring Service certificate is needed.  For Pakistani students with A-levels or IB from international schools in Pakistan, entry to the first year is possible.  Contextual offers may be made to students from specific backgrounds (care experienced, estranged families, refugees, asylum seekers, or those with parents in UK armed forces).",Undergraduate,Bachelor,September 2025,"3 years (full-time), Up to 6 years (part-time)",September,On Campus,"Kedleston Road, Derby Campus","£9,535 per year (UK); £16,900 per year (International)","£8,000",NA,"The BSc (Hons) Counselling and Psychotherapy (Humanistic Approaches) is a three-year (full-time) undergraduate program focused on humanistic theories and practices in counselling and psychotherapy.  Students develop core academic skills in critical analysis and reflection, alongside practical clinical counselling skills through a 100-hour placement. The course emphasizes personal development, professional and ethical development, and research, aiming to prepare students for professional registration and employment in various settings.  It includes interactive teaching, workshops, and personal development groups, supported by experienced lecturers and practitioners.  The curriculum integrates theory with practical experience, fostering self-awareness and strong interpersonal skills.","The course structure is built upon five pillars: Theory and Development; Clinical Skills & Reflective Practice; Personal Development; Professional & Ethical Development; and Research.  These pillars are mapped against professional standards (BACP, QAA, SCoPEd) and are integrated throughout the three years of study.  The curriculum integrates theoretical knowledge with practical application through assignments (essays, posters, presentations, reports), clinical placements, and guest lectures from various therapeutic fields.","The first year likely establishes a foundational understanding of humanistic counselling theories and core counselling skills. Students will engage with fundamental concepts, ethical considerations, and the practical application of therapeutic techniques.  Introductory modules may cover the history and theory of humanistic approaches, models of person-centred therapy, and ethical framework practices.  Personal and professional development will also be a focus to prepare students for the requirements of the field. ","The second year builds on the foundational year. The focus shifts toward developing advanced clinical skills through application in a supervised setting. Modules will likely include experiential learning through role play, case studies, and further exploration of humanistic therapy models, along with advanced concepts in therapeutic communication, relationship building, crisis intervention, or specific populations.  The placement begins this year, giving students supervised practical experience. ","The final year includes a significant clinical placement (100 hours) which provides students with a chance to apply their knowledge and skills in a real-world setting.  Students will be placed in various settings, including healthcare, educational, or community organizations, dependent upon available placement sites and individual needs.   In the classroom, the course likely will cover topics such as professional development, research methods, and writing a dissertation or equivalent research project. This year may also involve further exploration of special interests through electives or advanced specialization topics.",NA,NA,NA,Counsellor,Psychotherapist,Mental Health Practitioner,Social Worker,Therapist
https://www.derby.ac.uk/undergraduate/counselling-psychotherapy-courses/counselling-psychotherapy-bsc-hons-foundation/,Undergraduate Counselling and Psychotherapy (Humanistic Approaches) with Foundation Year BSc (Hons),6.5 (with at least 6.0 in each skills area),NA,NA,"For 2025 entry, UCAS points of 80 are required.  A-Levels (CDD), T-Levels (Pass with C or above in the core), BTECs (MMP), or an Access to HE Diploma with 60 credits (45 at Level 3, minimum Distinction: 0, Merit: 30, Pass: 15) are acceptable. GCSE Maths and English are preferred, but not mandatory. An Enhanced Disclosure & Barring Service certificate is required.  Contextual offers may apply to care experienced students, those estranged from their families, refugees, asylum seekers, or those whose parents/carers are in the UK armed forces.  For Pakistani students completing A-levels or the IB from International Schools in Pakistan, entry to Year 1 is possible.  If studying in Pakistan, the requirements vary based on whether the qualification is Undergraduate, Postgraduate, or PhD.",Undergraduate,Bachelor,September 2025,4 years,September,On Campus,"Kedleston Road, Derby Campus","UK: £9,250 per year; International: £16,900 per year","£8,000",NA,"The University of Derby's BSc (Hons) Counselling and Psychotherapy (Humanistic Approaches) with Foundation Year is a four-year undergraduate program focusing on humanistic approaches to counselling and psychotherapy.  It equips students with a strong theoretical foundation, practical counselling skills, and personal development.  The program includes a 100-hour clinical placement, allowing students to gain valuable experience and potentially register with regulatory bodies like the BACP. The humanistic approach emphasizes personal growth and self-awareness, which are beneficial both professionally and personally.  The course is designed to transform students academically, professionally, and personally in the context of societal need for mental health services, The foundational year helps students strengthen their skills and knowledge before beginning the honors degree.","The program combines theoretical learning with practical application. Students will engage in interactive teaching sessions like lectures, seminars, skills workshops, and personal development groups.   Assessment is primarily through assignments, including essays, posters, presentations, and reports. The program utilizes blended learning, including the University of Derby Online (UDO) portal for access to resources.  A personal academic tutor supports students throughout their academic journey. The curriculum is subject to change but focuses on humanistic theories, critical analysis, reflection, and the development of professional counseling skills.","The foundation year focuses on strengthening academic skills and knowledge.  It offers support to students in strengthening skills, knowledge and confidence, before entering the main part of the degree. Content may include introductory modules in psychology, counselling theory, and communication skills, along with academic skills development workshops. This year is designed to prepare students for the demands of the subsequent years and to provide an excellent base of knowledge for study in later years.","The second year delves deeper into counselling theories and practices within a humanistic framework. Students will learn various therapeutic approaches, client communication skills, ethical considerations, and the legal aspects of counselling. The practical application of these theoretical concepts begins through role-playing exercises and simulated client sessions. This year introduces students to the concepts of the professional practice of counselling alongside theory.","Year three involves direct practical experience through clinical placement and further development of practical counselling approach. Students refine their therapeutic skills under professional supervision.  Emphasis is placed on ethical dilemmas, supervision techniques and personal development alongside developing and implementing a professional counseling practice.  Students can engage on a clinical placement and will learn about ethical, legal and professional practices that are important in the counselling field.","The final year focuses on integrating knowledge and skills.  Students may have additional clinical placements, and they will engage in more independent learning and advanced study.  The emphasis shifts to professional development, refining skills and integrating knowledge gained, through further counselling practice, personal development and exploration of different models and approaches.  This will provide an excellent foundation for the eventual transition to the professional field and is a vital component of all counselling degrees.",NA,NA,Counsellor,Psychotherapist,Mental Health Practitioner,Social Worker,Therapist
https://www.derby.ac.uk/postgraduate/journalism-courses/creative-and-cultural-industries-ma/,MA Creative and Cultural Industries,"Overall: 6.5, minimum 5.5 in each test category",NA,NA,"A 2:1 undergraduate degree or relevant experience and a strong interest in creative arts is recommended. A 2:2 undergraduate degree with relevant professional experience may be considered for those seeking a career transition or advancement.  For Pakistani students, a relevant Bachelor’s degree from a recognized University in Pakistan, equivalent to at least a UK ‘Upper Second Class (2:1)’ or ‘Lower Second Class (2:2)’ degree is required. Students with a two or three-year Bachelor's degree also need a Master's degree.  A four-year Bachelor's degree with honors and a minimum GPA of 2.4/4.00 from a recognized Pakistani University is also acceptable.",Master,Master,September,"1 Year (Full-time), 2 Years (Part-time)",September,On Campus,"Markeaton Street, Derby Campus","£16,900 (Full-time), N/A (Part-time)",£8000,NA,"The MA Creative and Cultural Industries is a postgraduate program designed to equip graduates with the skills for a successful career in the creative and cultural industries. It integrates expertise in creative thinking, business, art, heritage, media, and journalism. Students develop knowledge and skills for leading future cultural and creative institutions, benefiting from partnerships with Midlands organizations in cultural heritage, festivals, and advertising.  The program offers specializations such as curation, film production, publishing, freelancing, and audience studies, allowing for in-depth exploration of specific areas within the creative industries.  Graduates will possess practical and intellectual skills, strong decision-making abilities, and a firm understanding of ethical considerations.","The program includes core modules like CCI Management, Creative Collaborative Project, and Project Modelling and Methods. Optional modules provide flexibility to specialize, including Practical Content Production, Curation and Conservation in the Digital Age, Audiences and Audience Development, Freelancing, Digital Skills, Heritage Management, Funding and Marketing, Marketing Sales Modern Publishing, and Magazine Publishing.  A range of teaching methods is used, including lectures, seminars, tutorials, debates, workshops, and collaborative work with industry professionals.  Assessment methods vary depending on the module and may include essays, reports, presentations, and practical content creation.","The first year of the full-time MA Creative and Cultural Industries program covers core modules such as CCI Management, Creative Collaborative Project, and Project Modelling and Methods. Students also select optional modules from a range of specializations, including practical content production, curation, audience studies, freelancing, and digital skills. The year involves a blend of lectures, seminars, workshops, and collaborative projects with industry partners.",NA,NA,NA,NA,NA,Cultural Manager,Film Producer,Journalist,Marketing Specialist,Curator
https://www.derby.ac.uk/undergraduate/art-design-courses/creative-art-and-design-practice-fda/,FdA Creative Art and Design Practice,6.0 to 7.0,NA,NA,"For students aged 18-21, entry requirements include a GCSE English grade C or above and either 80 UCAS points or a BTEC National Diploma in Art and Design or equivalent. Mature students (over 21) have flexible entry requirements based on an interview.  For Pakistani students completing A-levels or the International Baccalaureate from International Schools in Pakistan, entry into the first year of a Bachelor's degree is possible. ",Undergraduate,Diploma,NA,3 years (part-time),NA,On Campus,Buxton & Leek College (Leek Campus),"£1,190 per 20 credit module (Part-time)","£8,000",NA,"The FdA Creative Art and Design Practice course offers a balanced curriculum that blends creative practical work with theoretical studies. Students will develop skills in various art forms like painting, printmaking, ceramics, textiles, and photography, utilizing both traditional and modern techniques.  The program also fosters business acumen, providing opportunities to exhibit and sell artwork locally and internationally. Students benefit from visits to exhibitions and galleries, seminars, and reflective journaling, utilizing updated college resources like the library and Adobe design software. The course prepares students for further art education or immediate entry into the creative industries.","The course integrates practical art-making with theoretical study, maintaining a two-thirds practical, one-third theoretical ratio.  Practical work spans fine art, painting, printmaking, ceramics, crafts, textiles, surface pattern, and photography. Students learn to blend traditional and modern techniques, building a strong portfolio. Theoretical aspects include art history, design principles, and business skills for creative entrepreneurship.  The curriculum emphasizes developing a professional practice through exhibition and sales opportunities, gallery visits, industry networking, and reflective writing.",NA,NA,NA,NA,NA,NA,Artist,Graphic Designer,Printmaker,Textile Designer,Ceramist
https://www.derby.ac.uk/undergraduate/therapeutic-arts-courses/creative-expressive-arts-health-wellbeing-ba-hons/,"BA (Hons) Creative Expressive Arts, Health and Wellbeing",6.0 (with at least 5.5 in each skills area),NA,NA,"For 2025 entry, typical requirements include 104 UCAS points, A-Levels BCC, T Level Merit, BTEC DMM, GCSE English Grade 4/C or equivalent, or a Pass Access to HE Diploma.  A portfolio is recommended. An Enhanced Disclosure & Barring Service certificate is required.  Contextual offers may apply to care experienced students, those estranged from their families, refugees or asylum seekers, and those whose parents/carers are in the UK armed forces.  For Pakistani students completing A-levels or IB from International Schools in Pakistan, entry to the first year is possible.  If a portfolio is submitted, unconditional offers may be made.",Undergraduate,Bachelor,September 2025,"3 years (full-time), Up to 6 years (part-time)",September,On Campus,"Kedleston Road and Britannia Mill, Derby Campus","£9,535 per year (UK); £16,900 per year (International)","£8,000",NA,"The BA (Hons) Creative Expressive Arts, Health and Wellbeing program at the University of Derby is designed to equip students with the skills to use the arts therapeutically in diverse settings.  The program integrates practical experience with theoretical learning, emphasizing the application of art, dance, drama, and music in health and wellbeing contexts. Students develop professional skills and confidence in working with communities and individuals, building strong practical experiences through work-based learning and placements with organizations including arts groups, hospitals, schools, and charities. Assessment methods combine creative outputs with reflective writing, developing portfolio work that demonstrates career readiness.  The course fosters groupwork, leadership, and communication skills, building essential competencies for multi-disciplinary collaborations.  Students will be involved in community project work and will benefit from the university's facilities and professional guest lectures.","The three-year (full-time) or up to six years' (part-time) course is structured across three stages, each focusing on the student's development as a practitioner.  Stage one establishes the grounding of the therapeutic principles, developing skills in creative group work, cultural awareness and personal reflection regarding creative identity. Stage two develops practitioner skills, looking at arts practices within health and wellbeing, using research methods to guide practice, with additional practice in working with diverse populations. The Final Year emphasizes the professional identity of the student, developing their final body of work that can either consist of a dissertation and exploration of theory or a creative performance/exhibition, and incorporates an extended placement within the community to contextualise their learning. Throughout the program, a variety of assessment methods are used, ensuring that students develop a wide range of skills, including practical skills and reflective writing. Throughout the course, students have access to personal tutors and additional academic skills support.","Year one focuses on building a foundation in therapeutic arts practice. Key modules include ""The Healthy Practitioner"", exploring the role and responsibilities of the practitioner, ""Human Development and Play"", examining human development through the lens of playing, ""Working Creatively with Groups"", introducing group work methodologies,  ""Arts, Culture and Wellbeing"", covering cultural contexts within arts practices,"" and ""The Creative Self"", a module encouraging student self-reflection on their creative practices.","The second year deepens students’ understanding of therapeutic approaches and research methods.  Modules such as ""The Developing Practitioner"" further examines theoretical grounding, ""Concept of Self"" allows for deeper exploration of self and identity, ""Arts for Health Research Methods"" equips students with appropriate research methods,  ""Arts for Health"" looks into professional application for wellbeing, and ""Group Work for Diverse Population"" hones skills in working within complex group situations. This year includes an emphasis on experiential learning and reflection, consolidating skills developed earlier.","The final year integrates theory with substantial practical application, culminating in an individual project.  ""The Emerging Practitioner"" module explores the student's own final professional identity as an artist, ""The Professional Self"" builds on professional preparation, ""Group Work in Community"" enhances real world collaborative experiences, and ""Independent Scholarship"" supports the development of the independent project, which may be a theory-based dissertation or a practice-led project such as a performance or exhibition.",NA,NA,NA,Arts Therapist,Drama Therapist,Music Therapist,Community Arts Worker,Arts in Health Practitioner
https://www.derby.ac.uk/undergraduate/therapeutic-arts-courses/creative-expressive-arts-health-wellbeing-ba-hons-foundation-year/,"BA (Hons) Creative Expressive Arts, Health, and Wellbeing with Foundation Year",6.0 (with at least 5.5 in each skills area),NA,NA,"For September 2025 entry, typical requirements include 72 UCAS points, A Levels (DDD), a T Level pass, BTEC (MMP), or a pass in an Access to HE Diploma.  GCSEs in Maths and English are preferred but not mandatory; if lacking, students can undertake Level 2 modules in these subjects.  A portfolio is recommended but not required, and a strong portfolio may lead to an unconditional offer. An Enhanced Disclosure & Barring Service certificate is required.  For Pakistani students completing A-Levels or the IB from International Schools in Pakistan, direct entry into Year 1 is possible. For postgraduate study, a relevant Bachelor's degree equivalent to a UK Upper or Lower Second Class degree is needed; those with two- or three-year Bachelor's degrees must also have a Master's degree.  A four-year Bachelor's degree with a minimum GPA of 2.4/4.00 from a recognised Pakistani University is considered for Master's entry.  PhD applicants need a Master's and Bachelor's degree in the relevant subject and must submit a research proposal.",Undergraduate,Bachelor,September,4 year,September,On Campus,"Kedleston Road and Britannia Mill, Derby Campus","£9,250 per year (UK); £16,900 per year (International)","£8,000",NA,"The BA (Hons) Creative Expressive Arts, Health, and Wellbeing with Foundation Year is a four-year undergraduate program designed to equip students with the skills and knowledge to utilize creative arts therapeutically.  The program begins with a foundation year, ideal for those returning to education, changing careers, or needing a gradual introduction to university-level study.  Students will gain practical experience through placements with partner organizations and develop transferable skills applicable to various settings.  The course balances theoretical learning with practical studio, performance, and exhibition work.  Highly experienced academics, including practicing arts therapists and artists, provide instruction and support.  Upon completion, graduates can pursue careers in community arts, healthcare, education, or establish their own businesses.","The course consists of a foundation year and three subsequent years of study.  The foundation year focuses on building fundamental skills such as study skills, communication, and anti-discriminatory practice, alongside an introduction to health, wellbeing, and the recovery model for mental health.  Subsequent years delve into more specialized areas. Year one might include modules on the healthy practitioner, human development and play, working creatively with groups, and exploring the creative self. Year two might cover art for health research methods, group work for diverse populations, and exploring the concept of self. By year three, students undertake placements, independent scholarship, and explore their professional self. The modules are subject to change to improve student experience and graduate prospects.","The first year focuses on building a strong foundation in the therapeutic arts.  Students will learn about the healthy practitioner, human development, and the importance of play in therapeutic settings. They engage in learning methods of creative expression within group settings.  Other important topics may include the intersection between arts, culture, and overall wellbeing, and also explore their own creative self and personal expression.","The second year builds upon the foundation, focusing on the developing practitioner. Students will explore the concept of self in relation to therapeutic practice and further their understanding of research methods tailored for arts and health studies. An important area of focus might be the usage of arts for health interventions with diverse populations and the use of group dynamics for positive change.","The third year provides students with significant practical experiences. Students will transition into the role of an emerging practitioner and refine their professional self within this setting, enhancing group work skills within community settings through extended placement opportunities. This stage would also strongly emphasize the significance of independent scholarship and research.",NA,NA,NA,Arts Therapist,Community Arts Worker,Health and Wellbeing Practitioner,Educational Program Facilitator,Independent Arts Practitioner
