Course Link,Course Title,Required IELTS Score,Required PTE Score,Required TOEFL Score,Entry Requirement,Education Level,Course Level,Intake,Duration,Start Date,Degree Format,Location/Campus,Annual Tuition Fee,Initial Deposit,Application Fee,Overview,Course Structure,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Career Opportunity 1,Career Opportunity 2,Career Opportunity 3,Career Opportunity 4,Career Opportunity 5
https://www.dundee.ac.uk/undergraduate/economics-politics,MA (Hons) Economics and Politics,"Overall: 6.0, Writing: 6.0, Listening: 5.5, Reading: 5.5, Speaking: 5.5","Overall: B2, minimum 36, Writing: B2, minimum 36, Listening: B2, minimum 33, Reading: B2, minimum 33, Speaking: B2, minimum 33",NA,"For UK students, the standard entry requirement is BBBC at Higher/Advanced Higher level, while widening access applicants need BBCC.  International students from various countries have varying requirements.  Students from Pakistan must refer to the course page to get their specific requirement. For students studying A-levels, BTEC, HNC/HND, IB Diploma or SWAP, specific grade requirements are presented on the course page.  The university provides detailed information depending on your current level of study and country of origin.  Proficiency in English is required, and those not meeting the criteria can often utilize Pre-Sessional English courses.  The specific English proficiency requirements are detailed based on the test type (IELTS, PTE, etc.) and the student's origin in admission requirements.",Undergraduate,Master,September 2025,4 or 3 years,September 2025,On Campus,Dundee City Campus,"Scotland: £1,820; England, Wales, Northern Ireland, and Republic of Ireland: £9,535; International: £22,500","£5,000",NA,"The MA (Hons) Economics and Politics program at the University of Dundee offers a comprehensive study of both economics and politics.  The economics component focuses on macroeconomic challenges at national, regional, and global levels, complemented by microeconomic analyses of individual and business behavior. Students will explore how societies use resources effectively, advising governments, companies, and individuals on improving decisions.  The politics component provides detailed knowledge of the British political system and addresses complex global issues, including human rights, humanitarian interventions, environmental sustainability, illegal drugs and other contemporary events. The MA format allows for interdisciplinary study, combining economics and politics with related fields such as history and geography.  The flexible course structure allows for specialization at later stages.","The course combines core modules in both economics and politics, introducing fundamental concepts and theories.  In later years, students gain exposure to advanced topics and develop specialized knowledge in areas of their choosing.  The program includes components of both macroeconomic and microeconomic principles, while politics may cover British and international political systems, political theories, and contemporary political issues.  A selection of optional modules allows students to tailor parts of the curriculum to focus on specific interest areas.  The program culminates in a dissertation or major project, depending on program duration, allowing students to immerse themselves in a topic of specific interest.","The first year establishes foundational knowledge in economics and politics.  Students will be introduced to core concepts, such as microeconomic and macroeconomic principles. The politics curriculum will likely focus on fundamental political theories, comparative political systems, and methodologies for the social sciences.  Introductory modules will provide the essential building blocks for further study. Students may begin developing an understanding of research methodologies related to the discipline.  This foundational year will equip students with essential tools of social science analysis.","The second year builds on the foundation of the first year, delving into more specialized areas of study. In economics, students might study econometrics, advanced macroeconomic theory, and other related topics. The politics curriculum may delve into specific political systems and ideologies, including international relations, political economy, and political thought. Students may be required to engage in more independent study, preparing them for advanced level coursework.","The third year, for the 3-year program, or a later year within the 4-year program, allows for greater specialization. More specific modules can be chosen within the subject, depending on the needs of the students. For the 4-year program, this year could include a placement year, providing practical experience. Students will continue to develop a deeper understanding of both disciplines, preparing themselves for upper-level studies or independent research, and working on a dissertation or major project.","The fourth year (for the 4-year program) focuses heavily on specialized study, dissertation, and independent project work.  In-depth case studies, research projects, and other similar activities allow for the development of unique expertise. This stage will allow students to apply their learning and present original research. Students will refine their analytical skills to independently analyze complex data.",NA,NA,Economist,Political Analyst,Policy Advisor,Government Official,Researcher
https://www.dundee.ac.uk/undergraduate/economics-bsc,BSc Economics (Hons),"Overall: 6.0, Writing: 6.0, Listening: 5.5, Reading: 5.5, Speaking: 5.5","Overall: B2, minimum 36, Writing: B2, minimum 36, Listening: B2, minimum 33, Reading: B2, minimum 33, Speaking: B2, minimum 33",NA,"For UK students, entry requirements depend on whether you are a standard or widening access applicant and the length of your study (3 or 4 years). Standard applicants studying for four years need BBBC at Higher/Advanced Higher, while widening access applicants require BBCC.  Three-year programs require AB at Advanced Higher + BB at Higher. International students' entry requirements vary; please select your country on the university website to see the specific requirements. The English language requirement may be waived for certain nationalities.  Otherwise, IELTS Academic (Overall 6.0, with minimum 5.5 in each section) or equivalent qualifications like Pearson PTE Academic or LanguageCert ESOL UKVI  are required. The university website contains more specific entry requirements for every country.  There is also a mention of  contextual admissions policy (for widening access applicants), and the possibility of alternative pathways such as pre-sessional English courses or programs through International College Dundee for students who don't meet standard academic and English requirements.",Undergraduate,Bachelor,September 2025,4 years,September 2025,On Campus,Dundee City Campus,"Scotland: £1,820; England, Wales, Northern Ireland, and Republic of Ireland: £9,535; International: £22,500","£5,000",NA,"The BSc (Hons) Economics program at the University of Dundee provides a comprehensive understanding of both macroeconomics (national, regional, and global economies) and microeconomics (individual and business behavior).  Students explore how societies efficiently allocate scarce resources, learning to advise governments, individuals, and companies on improving outcomes. Traditional economic topics like investment, inflation, and interest rates are covered, along with emerging areas such as climate change, inequality, and healthcare improvement. The curriculum offers flexibility through optional modules; the BSc route emphasizes management, mathematics, computing, and physical sciences, while a companion MA route focuses on social sciences.  The program emphasizes practical application and prepares students for diverse careers in the field.","The four-year BSc Economics program includes compulsory modules common to both BSc and MA tracks in years 1 and 2.  Optional modules differentiate the two tracks.  For BSc students, optional modules draw from sciences and the School of Business, offering opportunities to combine economic principles with mathematical, computational, or scientific skills.  The course structure allows for specialization within economics or a broader application of economic principles to other fields.  The exact content for each year isn't explicitly detailed in the provided information but includes a mixture of core and optional subjects across macroeconomic and microeconomic principles, econometrics, and potentially other relevant areas depending on chosen options.","The first year will likely lay the foundation in core economic principles, introducing both microeconomic and macroeconomic concepts. Students would begin by developing a strong understanding of fundamental economic theories and models. Introductory econometrics modules might also be introduced and possibly introductory modules in mathematics or statistics relevant to economic analysis.","The second year will build further on microeconomic and macroeconomic analysis, possibly introducing more advanced topics within each branch. Students would work on applying the models and theories learned in the first year to real-world examples and solve a variety of problems related to macroeconomic challenges and microeconomic behaviour of people and businesses. Specific subjects may include intermediate microeconomics, intermediate macroeconomics, and more advanced econometrics.","The third year likely includes more specialized courses. At this stage, students might have more choice through optional modules, allowing them to specialize in areas that align with their interests.  Students could potentially focus more on econometrics, financial economics, behavioral economics, or other areas of economics depending on their interests and the options available.","The final year will involve more advanced studies, perhaps including a dissertation, capstone project, or independent research involving data analytics and a strong research focus.  Students will apply their knowledge gained from previous years to undertake independent study related to their specific economic interests.  Further specialization and honing of analytical and research skills will be the focus of this year.",NA,NA,Financial Analyst,Economist,Data Analyst,Actuary,Management Consultant
https://www.dundee.ac.uk/undergraduate/economics-ma,MA (Hons) Economics,"Overall: 6.0, Writing: 6.0, Listening: 5.5, Reading: 5.5, Speaking: 5.5","Overall: B2, minimum 36, Writing: B2, minimum 36, Listening: B2, minimum 33, Reading: B2, minimum 33, Speaking: B2, minimum 33",NA,"For UK students, entry requirements vary depending on whether you are applying as a standard applicant or under the widening access policy. Standard applicants require BBBC at Higher/Advanced Higher level, while widening access applicants need BBCC at the same level. For 3-year programs (starting at Level 2), students need AB at Advanced Higher and BB at Higher. International students from countries outside the UK will have different requirements; the website provides a dropdown menu to select the country of origin to check specific requirements.  The text mentions the availability of pre-sessional English courses for international students who have not yet met the English language requirements.  For students from Pakistan, specific entry requirements are mentioned on the course page's 'Entry Requirements' section; the website does not provide the exact details here.  Additional requirements should be present on the course page.  A-levels, IB Diploma, and GCSE scores may also be considered.",Undergraduate,Master,September 2025,4 or 3 years,September 2025,On Campus,Dundee City Campus,"£1,820 (Scotland), £9,535 (England, Wales, Northern Ireland, and Republic of Ireland), £22,500 (International)","£5,000",NA,"The MA (Hons) Economics program at the University of Dundee provides a comprehensive education in economic principles and their application to real-world challenges.  Students will develop a strong understanding of both macroeconomic and microeconomic theories, analyzing the behavior of individuals, businesses, and national/global economies.  The curriculum goes beyond traditional economic topics, incorporating current issues such as climate change, inequality, and healthcare.  The MA option offers increased flexibility compared to the BSc, allowing students to combine compulsory economics modules with courses from other arts and social science disciplines, including history, English, geography, politics, or psychology. This versatility makes it ideal for students interested in the intersection of economics with other fields. The program equips students with analytical and communication skills, preparing them for diverse high-earning career paths.","The course structure is not explicitly detailed; however, it is known to include a selection of compulsory modules focused on core economic principles covering both macroeconomic and microeconomic aspects.  The MA option differentiates itself by allowing students flexibility to explore additional subjects from other disciplines such as History, English, Geography, Politics, or Psychology. Students can expect a mix of lectures, tutorials, and assessments, evaluating their understanding of economic theory and their ability to apply it to practical problems.  The exact modules and their weighting within the curriculum are expected to be found in the official course materials. Depending on the duration chosen (3 or 4 years), the course structure will vary. The length impacts the number of modules taken yearly and students' depth of study.",NA,NA,NA,NA,NA,NA,Economist,Financial Analyst,Data Analyst,Policy Analyst,Actuary
https://www.dundee.ac.uk/undergraduate/economics-french,MA (Hons) Economics with French,"Overall: 6.0, Writing: 6.0, Listening: 5.5, Reading: 5.5, Speaking: 5.5",NA,NA,"For UK students with Higher/Advanced Higher qualifications, the standard entry requirement is BBBC. Widening access applicants may be accepted with BBCC.  For those studying for 3 years (starting at Level 2), the requirement is AB at Advanced Higher + BB at Higher. International students need to meet English language requirements.  The provided text does not specify Pakistan-specific entry requirements; however, it mentions that Pakistan entry requirements are different for all courses and are listed on each course's entry requirements page.  Students should check the University's website for detailed, country-specific requirements.",Undergraduate,Master,September 2025,4 or 3 years,September 2025,On Campus,Dundee City Campus,"£1,820 (Scotland), £9,535 (Rest of UK), £22,500 (International)","£5,000",NA,"The MA (Hons) Economics with French program at the University of Dundee combines the study of economics with French language acquisition. Students explore macroeconomic challenges at national, regional, and global levels, along with microeconomic behaviors of individuals and businesses.  The curriculum allows flexibility, enabling students to choose from various subjects like History, English, Geography, Politics, or Psychology alongside compulsory modules.  French modules are offered at different levels based on prior language learning experience. The program aims to equip students with a strong theoretical understanding of economic principles, analytical skills, and practical knowledge of French language and culture.  Graduates are prepared for diverse career paths requiring economic expertise and or French language proficiency.","The course structure is not explicitly defined, but the program blends economics and French language studies. The economics component likely covers macroeconomic and microeconomic principles, including contemporary economic issues like climate change, inequality, and healthcare improvement. The French element may involve language classes with varying levels of intensity to cater to students with diverse linguistic backgrounds. Students might also be provided optional modules from arts and social sciences to further broaden their academic experience.  The specific course modules and sequencing may vary depending on the overall duration selected (3 or 4 years).","The first year would likely introduce fundamental macroeconomic and microeconomic principles. Students would also begin their French language studies, which will be tailored to their initial language level, with classes focusing on core grammar, vocabulary, and communication skills. Depending on the chosen modules, students may also begin studying introductory subjects from the arts and social sciences.","The second year would probably build upon the foundation of the first year by delving into more specialized macroeconomic and microeconomic models and theories.  The French language program continues, providing students with opportunities to develop their fluency though interactive exercises and discussions, and possibly introducing more literature or cultural studies.  Students will likely expand their arts and social sciences studies.","Year three might cover advanced topics in either macroeconomics or microeconomics, allowing for more specialized learning based on student interest. The French curriculum could introduce more advanced concepts or discussions on aspects of Francophone studies.  Depending on the number of years in the program (3 or 4), significant focus could switch to a dissertation or major project for the chosen program.","In a four-year program, the fourth year might consist of a capstone project, dissertation,  or an extended study in either economics or French.  Students may use this opportunity to conduct extensive research, undertake an internship or explore a specific topic in-depth.  This final year fosters a deeper understanding of the chosen specializations and professional skill development.",NA,NA,Economist,Financial Analyst,Data Analyst,French Translator,International Business Consultant
https://www.dundee.ac.uk/undergraduate/economics-spanish,MA (Hons) Economics with Spanish,"Overall: 6.0, Writing: 6.0, Listening: 5.5, Reading: 5.5, Speaking: 5.5",NA,NA,"For UK students, entry requirements are either BBBC at A-Level or AB at Advanced Higher + BB at Higher.  Widening access applicants may be accepted with BBCC at A-level.  International students' requirements vary by country of origin;  the selection from the dropdown from their country will provide the appropriate entry requirements. The English language requirements include an IELTS score of 6.0 overall with a minimum of 5.5 in each section, or equivalent qualifications such as LanguageCert ESOL UKVI B2 or Pearson PTE Academic.

Pakistan specific entry requirements are not explicitly listed but are stated to be available on the course page under the 'Entry Requirements' section.  Applicants should select Pakistan from the country dropdown list to view those specific requirements.  The webpage mentions that A-levels, IB diploma, and GCSE scores might also be considered along with other qualifications for Pakistani students.",Undergraduate,Master,September 2025,4 or 3 years,September 2025,On Campus,Dundee City Campus,"£1,820 (Scotland), £9,535 (Rest of UK), £22,500 (International)","£5,000",NA,"The MA (Hons) Economics with Spanish program at the University of Dundee combines the study of economics with Spanish language acquisition.  Students explore macroeconomic challenges within national, regional, and global economies, alongside the microeconomic behavior of individuals and businesses.  The curriculum also delves into the principles of economics, covering traditional areas such as investment, inflation, and interest rates, while also incorporating contemporary issues like climate change, inequality, and healthcare improvements. The program offers flexibility, allowing students to choose modules across various disciplines like history, English, geography, politics, or psychology. Spanish language modules are integrated throughout the program, catering to both beginners and advanced learners. The program aims to equip graduates with a strong understanding of economic principles and the ability to apply these to real-world challenges within a globalized context, enhanced by the acquisition of a second language.","The course structure integrates economics and Spanish language studies.  The program offers a blend of compulsory modules in economics focusing on macroeconomic and microeconomic principles, as well as econometrics and potentially specialized areas of economics.  Students also undertake several modules in Spanish language and linguistics. Beyond compulsory modules, elective options provide breadth across various social sciences—students can select between history, English, Geography, Politics, and Psychology. The exact modules vary yearly and are subject to change. The program structure accommodates prior knowledge of Spanish at higher levels, offering intensive courses or courses suitable for beginners. During each year, students combine core economic modules with one or two Spanish modules.","First-year students begin with foundational courses in microeconomics, macroeconomics, and econometrics, providing a basic framework for understanding economic principles and quantitative analysis. They engage with introductory Spanish language modules, focusing on essential vocabulary, grammar, and conversational skills. Introductory modules in a subject outside of economics, such as history or politics, will further broaden students knowledge.","The second year builds upon the first, introducing more advanced topics in both economics and Spanish. Students may explore intermediate micro and macroeconomics, specific areas of economic specialization, advanced econometric techniques, and intermediate or advanced Spanish modules. This continued study of selected social sciences provides students with an option to delve deeper into their areas of interests.","The third year (for the 3-year program) focuses on specialization within economics or on the development of research skills through dissertation modules. Students must continue studies in Spanish before developing a major economic project or dissertation, depending on the overall program structure. For the four year course, this will continue to build upon knowledge learned in year 1 and year 2, further developing students' understanding of complex economic models.","In the fourth year (specific to the 4-year program), students undertake more specialized modules in economics, possibly focusing on specific research areas or applications of economic theory. Advanced Spanish modules may be offered to further develop language skills. Students usually work on a major project, dissertation, or independent research towards the completion of their MA degree.",NA,NA,Economist,Financial Analyst,Data Analyst,Market Research Analyst,International Business Consultant
https://www.dundee.ac.uk/postgraduate/educational-assistive-technology-part-time,MSc Educational Assistive Technology (part-time),"Overall: 6.5, Writing: 6.0, Listening: 5.5, Reading: 5.5, Speaking: 6.0","Overall: B2, minimum 38, Writing: B2, minimum 36, Listening: B2, minimum 33, Reading: B2, minimum 33, Speaking: B2, minimum 36",NA,"A UK Lower Second-Class Honours (2:2) degree in computing, education, or a therapeutic subject is required.  Alternatively, applicants with at least three years of relevant work experience in settings such as special schools, specialist colleges, third-sector organizations, or social care may apply.  A letter of support from their employer is needed, confirming agreement to use their work context for coursework.  English language requirements may apply to international students; those from specific countries are exempt. Those who do not meet the English language requirements may consider the pre-sessional English courses offered by the University.  Pakistan specific entry requirements are not explicitly stated but are mentioned to be available on the course page.",Master,Master,"January 2025, January 2026",24 months (part time),January 2025,Online,"Online, with an optional week of on-campus activity","£6,000 per year of study for Scotland, England, Wales, Northern Ireland, and the Republic of Ireland. International tuition fees will increase by no more than 5% per year.","£5,000",NA,"The part-time MSc in Educational Assistive Technology is designed to professionalize the role of the Educational Assistive Technologist (EduAT). This course is ideal for teachers, therapists, and technologists aiming to enhance their skills in supporting students with disabilities, ranging from dyslexia and dyspraxia to cerebral palsy and autism. The curriculum covers the EduAT role, assistive technology (AT) solutions, assessment for AT, AT in educational programs, specialist and mainstream AT solutions, and partner relationships.  Students learn about models of disability, therapeutic considerations, and teaching practice. The program fosters practical application through potential work placements and interactions within the university's User Centre, renowned for its accessibility resources.  Graduates gain the necessary skills and knowledge to work as educational assistive technologists.","The program comprises modules covering various aspects of assistive technology in education.  The course incorporates online synchronous learning sessions, enabling interaction with peers and instructors. It also includes, optionally, a face-to-face week-long module at the university campus that comprises of learning sessions and a supplier conference with other students and peers.  The curriculum addresses the professional roles and responsibilities of educational assistive technologists, different types of assistive technology solutions, assessment techniques, and integration of AT into educational settings.  Further modules focus on building partnerships and understanding models of disability with considerations to therapeutic interventions. The program emphasizes practical application and includes opportunities for collaborative learning experiences and engagement with expert users of AT.",NA,NA,NA,NA,NA,NA,Educational Assistive Technologist,Assistive Technology Specialist,Special Education Teacher,Rehabilitation Therapist,Accessibility Consultant
https://www.dundee.ac.uk/postgraduate/educational-assistive-technology,MSc Educational Assistive Technology,"Overall: 6.5, Writing: 6.0, Listening: 5.5, Reading: 5.5, Speaking: 6.0","Overall: B2, minimum 38, Writing: B2, minimum 36, Listening: B2, minimum 33, Reading: B2, minimum 33, Speaking: B2, minimum 36",NA,"A UK Lower Second-Class Honours (2:2) degree in computing, education, or a therapeutic subject is required.  Alternatively, at least three years of relevant work experience in special schools, specialist colleges, third sector organizations, or social care settings is acceptable.  For international students, specific English language proficiency requirements must be met, such as an IELTS score (overall 6.5 with minimum section scores), or equivalent qualifications like PTE Academic UKVI or LanguageCert ESOL UKVI.  The university provides pre-sessional English courses for those who need to improve their English language skills before starting the program.  The provided text does not specify any particular requirements for applicants from Pakistan, outside of the standard English language requirements.",Master,Master,"January 2025, January 2026",12 months (full time),January 2025,Online,Online; optional on-campus week,"£12,000 per year of study for Scotland, England, Wales, Northern Ireland, and Republic of Ireland; International student fees may increase by up to 5% annually.","£5,000",NA,"The MSc in Educational Assistive Technology is a postgraduate program designed to equip professionals with the skills and knowledge to support individuals with disabilities in educational settings.  The course focuses on the professionalization of the assistive technologist role, covering a wide range of topics including assistive technology solutions, assessment methods, integration of technology into educational programs, and building partnerships with assistive technology providers.  Students will develop expertise in supporting learners with diverse needs and learn how to choose and implement appropriate assistive technologies. It combines online synchronous classes with an optional residential week on campus. The curriculum also incorporates therapeutic considerations and inclusive teaching practices.  This program is particularly suitable for teachers, therapists, and technologists seeking to enhance their ability to support students and learners who need assistive technologies.","The MSc in Educational Assistive Technology curriculum encompasses various aspects of assistive technology, its implementation in educational settings, and the theoretical underpinnings of disability and assistive technology use.  The course will include modules focusing on the role and responsibilities of an Educational Assistive Technologist.  Students will learn to assess the needs of individuals requiring assistive technology, then select and implement appropriate technological solutions.  The program will cover mainstream and specialist assistive technology solutions, therapeutic considerations related to disability, teaching practices and creating a supportive learning environment for those with disabilities.  Significant emphasis is placed on practical application with opportunities for real-world learning in suitable contexts, with support from the university's User Centre.","The first year of the MSc Educational Assistive Technology program covers the foundational knowledge and practical skills related to assistive technology applications in diverse educational settings. Students explore the role and responsibilities of an Educational Assistive Technologist, learn effective assessment methods for identifying individual needs, develop a clear understanding of available assistive technologies, and gain practical experience in selecting and implementing such technologies in diverse academic environments. The program also incorporates training on working with assistive technology partners, understanding various disability models, and implementing therapeutic considerations for inclusive educational approaches.",NA,NA,NA,NA,NA,Educational Assistive Technologist,Assistive Technology Specialist,Special Education Teacher,Rehabilitation Specialist,Disability Support Coordinator
https://www.dundee.ac.uk/postgraduate/education-educational-leadership,MEd Educational Leadership (part-time),"Overall: 6.5, Writing: 6.0, Listening: 5.5, Reading: 5.5, Speaking: 6.0","Overall: B2, minimum 38, Writing: B2, minimum 36, Listening: B2, minimum 33, Reading: B2, minimum 33, Speaking: B2, minimum 36",NA,"A UK undergraduate degree and relevant work experience are required.  Applicants should ideally be able to undertake work related to a programme specialism in their workplace setting or other appropriate agency.  English language requirements may apply for non-native speakers, with minimum scores specified for IELTS and other accepted English language qualifications.  Specific entry requirements for applicants from Pakistan are not explicitly detailed but are mentioned to be available on the course page, requiring preselection of the country on the website.",Master,Master,"April 2025, October 2025, April 2026",36 months max (part time),April 2025,Online,Online,"£7,530 per 60 credits (International)","£5,000",NA,"The part-time MEd in Educational Leadership is designed for professionals in educational settings aiming for senior leadership roles.  The program emphasizes critical reflection on professional development and current practice, introduces research methodology, and explores leadership's role in strategic development, organizational learning, and communities of practice.  The online, flexible format allows for self-paced learning and breaks, with the option to exit early with a PG Certificate or PG Diploma.  The course builds upon prior training and work experience; current employment is not mandatory.  The program is recognized by the International Baccalaureate Organisation and accredited by the General Teaching Council Scotland (GTCS), offering valuable professional development certificates and career advancement opportunities in various educational sectors globally.","The course structure is not explicitly detailed but is implied to be modular and flexible, building upon the student's prior experience. The curriculum likely covers educational theory, research, leadership concepts, strategic development, organizational learning, and communities of practice.  Students can tailor their learning path and pace, with the option of completing the full Master of Education or exiting with a PG Certificate or Diploma. The course integrates practical experience, reflecting on the student's current practice and applying theoretical concepts to their work setting.  Accreditations with the International Baccalaureate Organisation and GTCS offer added value and align the program with professional development requirements.",NA,NA,NA,NA,NA,NA,Educational Leader,School Principal,Curriculum Developer,Educational Consultant,Instructional Coordinator
https://www.dundee.ac.uk/postgraduate/educational-psychology,MSc Educational Psychology,NA,NA,NA,The provided text does not specify entry requirements.  The 2024 intake for the current MSc has been cancelled as the course is being redeveloped into a Doctorate in Educational Psychology.  The entry requirements for the forthcoming Doctorate program will be published once available.  Inquiries regarding updates can be sent to SHSL-EdPsych-Prog-Admin@dundee.ac.uk.  The website's entry requirements page returns a 404 error.,Master,Master,September 2025,24 months,September 2025,On Campus,Dundee City Campus,NA,"£5,000",NA,"The University of Dundee is transitioning from an MSc to a Doctorate program in Educational Psychology, starting in 2025.  This change is in response to requests from the profession and aims to meet evolving professional standards. The current MSc program will be completed by enrolled students. The new Doctorate program will be developed in accordance with quality and academic standards, with the support of the Scottish Government and COSLA. This program will provide professional training towards becoming a qualified educational psychologist, impacting a wide range of individuals. Further details about the Doctorate program, entry requirements, funding, and other relevant information will be released as they become available.",The course structure for the new Doctorate in Educational Psychology is currently under development and details will be made available upon completion of this process.  The current MSc program's structure is not detailed in the provided text. The transition will involve restructuring the current MSc in line with the new Doctorate requirements. The new curriculum design will focus on meeting the comprehensive needs of student preparation and professional development for the field of educational psychology.,NA,NA,NA,NA,NA,NA,Educational Psychologist,School Psychologist,Child Psychologist,Special Education Teacher,Counselor
https://www.dundee.ac.uk/undergraduate/education,MA (Hons) Education,"Overall: 6.5, Writing: 6.0, Listening: 5.5, Reading: 5.5, Speaking: 6.0","Overall: B2, minimum 38, Writing: B2, minimum 36, Listening: B2, minimum 33, Reading: B2, minimum 33, Speaking: B2, minimum 36",NA,"For UK applicants, standard entry requirements are Higher English at B and National 5 Mathematics, or Application of Mathematics at C. Widening access applicants require BBCC.  International students may require alternative qualifications.  Specific entry requirements for Pakistan are not explicitly stated but are mentioned to be available on the course page, conditional upon selecting Pakistan as the country of origin within the webpage's process. The applicant must also undergo a satisfactory disclosure check before starting the course. English language requirements vary depending on the applicant's nationality.  If you are a national of certain countries, you do not need to prove your English proficiency.  Otherwise, you might need to provide IELTS, PTE, or other English language test results with specific minimum scores as detailed on the entry requirements page.",Undergraduate,Master,September 2025,4 years,September 2025,On Campus,Dundee City Campus,"£1,820 (Scotland), £9,535 (England, Wales, Northern Ireland, and Republic of Ireland), £22,500 (International)","£5,000",NA,"The MA (Hons) Education program at the University of Dundee is a four-year primary education qualification designed to prepare students for careers working with children aged 3-12.  The course emphasizes practical experience, incorporating professional practice placements in diverse settings, including nurseries and schools.  Students gain experience in various age groups (3-7 and 8-12) and apply theory to practice early in their studies.  A unique 'Learning from Life' placement introduces students to educational settings outside traditional schools, like charities or museums.  Collaboration with Community Education and Social Work students is built into the curriculum, reflecting the multidisciplinary nature of modern education.  The program is accredited by the General Teaching Council for Scotland (GTCS) and boasts high student satisfaction, ranking 1st in Scotland (National Student Survey 2024).","The four-year structure integrates theoretical learning with extensive practical experience, progressing from foundational pedagogy to specialized teaching practices.  Year 1 introduces teaching fundamentals and collaborative work with other disciplines. Year 2 includes a 'Learning from Life' placement, broadening educational contexts.  Later years concentrate on advanced teaching methodologies, curriculum design, and classroom management techniques, culminating in substantial professional practice placements. The program allows for elective choices, promoting specialized interests within education.","The first year focuses on fundamental pedagogical theories and practical skills. Students engage in introductory modules covering child development, curriculum design, assessment methods, and classroom management. A significant element revolves around collaborative learning with social work students, fostering interdisciplinary understanding and preparing future teachers to work effectively with diverse support systems.","Building on the first year’s foundation, the second year introduces more advanced teaching concepts and strategies. Students undertake the Learning from Life placement, gaining experience in an educational setting outside the typical school environment, enhancing their perspective on educational contexts beyond the classroom.  Curriculum development and assessment methods are explored in greater depth, alongside specialized teaching methodologies relevant to diverse learners.","Year three focuses on more specialized aspects of primary education.  Students may have the opportunity to specialize in particular subject areas within the primary curriculum and might take education-related modules to enhance their expertise.  Extensive professional practice placements continue to refine their teaching abilities and develop confidence in the classroom.  Advanced classroom management strategies and inclusive teaching methods are explored, preparing students for diverse classroom settings.","The final year is heavily focused on culminating professional practice placements, allowing for the application of all previously acquired knowledge and skills in real-world settings. This is supported by advanced modules in educational research, policy, and leadership, providing a holistic preparation for the profession. Students will also complete a dissertation or project related to a chosen area of interest within primary education.",NA,NA,Primary School Teacher,Early Years Educator,Special Educational Needs Teacher,Educational Consultant,Curriculum Developer
