Course Link,Course Title,Required IELTS Score,Required PTE Score,Required TOEFL Score,Entry Requirement,Education Level,Course Level,Intake,Duration,Start Date,Degree Format,Location/Campus,Annual Tuition Fee,Initial Deposit,Application Fee,Overview,Course Structure,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Career Opportunity 1,Career Opportunity 2,Career Opportunity 3,Career Opportunity 4,Career Opportunity 5
https://www2.lehigh.edu/academics/graduate-studies/civil-engineering,Master's in Civil Engineering,7,110,90,Applicants must have an undergraduate GPA of at least 2.75 out of 4.00 or have an average of at least 3.00 for the last two semesters of undergraduate study; have a graduate grade point average of at least 3.00 for a minimum of twelve credit hours of graduate work completed at other institutions.,Master,Master,NA,NA,NA,On Campus,Lehigh University,NA,USD $500,USD $75,"The Master's in Civil Engineering program at Lehigh University provides students with advanced knowledge and prepares them for professional roles, research, and development or teaching. The program offers specialization in areas such as structural engineering and environmental engineering. Students can complete a thesis or a research report, and the program also includes courses in specialty areas. This program prepares students for successful careers in the field of civil engineering.","The program consists of coursework, independent study, and research. Students must complete a thesis or a research report. The program also includes courses in specialty areas, such as structural engineering and environmental engineering. Students may also take courses in related fields, including mechanical engineering, chemistry, chemical engineering, materials science, earth and environmental sciences, and biology.",NA,NA,NA,NA,NA,NA,Civil Engineer,Structural Engineer,Environmental Engineer,Research Scientist,Professor
https://www2.lehigh.edu/academics/graduate-studies/civil-engineering-0,Master’s in Civil Engineering,7,110,90,Applicant must have an undergraduate GPA of at least 2.75 out of 4.00 or have an average of at least 3.00 for the last two semesters of undergraduate study; have a graduate grade point average of at least 3.00 for a minimum of twelve credit hours of graduate work completed at other institutions.,Master,Master,NA,NA,NA,NA,Lehigh University,NA,USD $500,USD $75,"Lehigh University's Master’s in Civil Engineering program provides students with advanced knowledge and skills in their field. This program offers specializations in structural engineering and environmental engineering, preparing graduates for careers in the professional world, research and development, or teaching. Students choose between two degree options: the Master of Science (M.S.) and the Master of Engineering (M.Eng.).  Both require a thesis or report, totaling 3-6 credits, and specialty courses within the field.","The Master’s in Civil Engineering curriculum includes coursework, independent study, and research. Students can choose from specializations such as structural engineering or environmental engineering, offering a range of course topics within those areas. The program requires a thesis (M.S.) or a report (M.Eng.), amounting to 3-6 credits, alongside coursework in chosen specialties. Additionally, students can opt to take certain courses from related fields such as mechanical engineering, chemistry, materials science, and earth sciences, contributing to the overall major field in civil engineering.",NA,NA,NA,NA,NA,NA,Civil Engineer,Structural Engineer,Environmental Engineer,Research Scientist,Professor
https://www2.lehigh.edu/academics/majors/cognitive-science,Cognitive Science,7,110,90,"To apply for the Cognitive Science major, students are required to submit academic transcripts and letters of recommendation. While SAT/ACT scores are optional, postgraduate applicants need a minimum undergraduate GPA of 2.75 out of 4.00 or a 3.00 average for the last two semesters. Graduate applicants with previous graduate work completed at other institutions must have a graduate GPA of at least 3.00 for at least twelve credit hours.",Undergraduate,Major,NA,NA,NA,NA,Lehigh University,"$65,601",USD $500,USD $75,"Cognitive science is an interdisciplinary field that explores the workings of the mind and brain. It involves studying how humans and animals perceive, understand, learn, and act, seeking to unravel the nature of intelligence. This field draws on various disciplines, including psychology, neuroscience, linguistics, anthropology, philosophy, and computer science. The Cognitive Science major at Lehigh University provides a comprehensive understanding of these concepts. It delves into the fundamental nature of intelligence and its origins from material substances. The program examines how understanding human intelligence can improve machine performance and vice versa, exploring how intelligent machines can augment human thought. It also investigates the development of cognitive functions and their breakdown when brains or machines are damaged.","The Cognitive Science major at Lehigh University offers a comprehensive curriculum that covers various aspects of the field. Students will gain a strong foundation in the core principles of cognitive science, including topics such as perception, attention, memory, language, problem-solving, and decision-making.  The program incorporates various learning methods, including lectures, discussions, group projects, and research opportunities. Students will have the opportunity to explore specialized areas within cognitive science, such as artificial intelligence, cognitive neuroscience, computational linguistics, and human-computer interaction. The program also emphasizes developing critical thinking, analytical, and research skills through a range of coursework and projects.",NA,NA,NA,NA,NA,NA,Cognitive Scientist,Data Analyst,User Experience Designer,Artificial Intelligence Engineer,Neuroscience Researcher
https://www2.lehigh.edu/academics/graduate-studies/cognitive-science,Cognitive Science Certificate,7,110,90,Applicants must have an undergraduate GPA of at least 2.75 out of 4.00 or have an average of at least 3.00 for the last two semesters of undergraduate study; have a graduate grade point average of at least 3.00 for a minimum of twelve credit hours of graduate work completed at other institutions.,Graduate,Certificate,NA,NA,NA,NA,Lehigh University,NA,USD $500,USD $75,"The Cognitive Science Certificate program focuses on understanding the intricacies of minds and brains, encompassing both human and animal, as well as real and artificial intelligence. It delves into the mechanisms of perception, understanding, learning, and action, aiming to grasp the fundamental nature of intelligence and its emergence from physical substances. The program examines the potential for improving machine performance through insights into human intelligence, and explores how intelligent machines can augment human thought.  Furthermore, it investigates the development of cognitive functions and their breakdown when brains or machines are damaged. Cognitive science is inherently interdisciplinary, drawing upon methodologies and discoveries from psychology, neuroscience, linguistics, anthropology, philosophy, and computer science. It emphasizes the interplay between these disciplines to offer a comprehensive understanding of cognitive processes.","The program consists of a series of courses designed to provide a comprehensive understanding of cognitive science. The specific courses offered may vary, but typically include topics such as: 
 
 * Cognitive Psychology: This course explores the fundamentals of human cognition, including attention, memory, perception, and decision-making. 
 * Neuroscience: This course delves into the biological basis of cognition, focusing on the brain's structure and function. 
 * Artificial Intelligence: This course examines the principles and applications of artificial intelligence, exploring how computers can be designed to mimic human cognitive abilities. 
 * Language and Cognition: This course investigates the relationship between language and thought, exploring how language influences our understanding of the world. 
 * Philosophy of Mind: This course examines philosophical questions about the nature of mind, consciousness, and intelligence. 
 
 The program may also offer specialized courses in areas such as computational cognitive science, developmental cognitive science, or cognitive neuropsychology.",NA,NA,NA,NA,NA,NA,Cognitive Scientist,Research Scientist,Data Scientist,User Experience Designer,Educational Psychologist
https://www2.lehigh.edu/academics/majors/community-and-global-health,Bachelor of Arts in Community and Global Health,7,110,90,"To be eligible for admission to the Bachelor of Arts in Community and Global Health program at Lehigh University, students must provide official academic transcripts and letters of recommendation. While SAT/ACT scores are optional, applicants are encouraged to submit these if they feel it strengthens their application. The university does not specify any additional requirements for students from Pakistan or any specific Pakistan requirements.",Undergraduate,Major,NA,4 Years,NA,On Campus,Lehigh University,"$65,601",USD $500,USD $75,"The Bachelor of Arts in Community and Global Health at Lehigh University is an interdisciplinary program designed to equip students with the knowledge and skills to tackle global and domestic health challenges. The curriculum emphasizes understanding the social, cultural, and economic factors that influence health outcomes. Students gain expertise in research methodologies, intervention strategies, and program implementation to address community health needs. This program combines theoretical frameworks with practical applications, preparing graduates for careers in public health, global health, and related fields.","The Community and Global Health major at Lehigh University offers a comprehensive curriculum that covers a broad range of topics related to health, society, and development. The program emphasizes interdisciplinary approaches and integrates knowledge from various fields, such as public health, sociology, economics, and environmental studies. Students are required to complete a series of core courses that provide foundational knowledge in public health principles, research methods, and health disparities. They can then choose from a variety of elective courses to specialize in areas of interest, such as global health, health policy, or health communication. Additionally, the program includes a required field experience component, allowing students to apply their knowledge in real-world settings and gain hands-on experience.","The first year of the Bachelor of Arts in Community and Global Health program typically focuses on foundational courses in public health, social sciences, and humanities. Students may take introductory courses in public health principles, research methods, social determinants of health, global health issues, and related subjects. These courses provide a broad understanding of the complexities of health and health systems.","In the second year, students delve deeper into core public health concepts and begin to develop their research skills. They may take courses in epidemiology, biostatistics, health policy, health disparities, and environmental health. The curriculum also emphasizes critical thinking and problem-solving skills, preparing students for advanced coursework and future careers.","The third year of the program allows students to explore more specialized areas of public health and begin to tailor their studies to their interests. They may take elective courses in topics such as global health interventions, health communication, health promotion, or health economics. Students may also have the opportunity to participate in research projects or internships, gaining practical experience in the field.","The final year of the Bachelor of Arts in Community and Global Health program focuses on culminating experiences, such as a capstone project or a senior thesis. Students apply their knowledge and skills to address a specific public health challenge or research question. They may also undertake a field experience in a local or global community, gaining real-world experience and contributing to community health initiatives.",NA,NA,Public Health Analyst,Health Educator,Global Health Specialist,Community Health Worker,Health Program Manager
https://www2.lehigh.edu/academics/majors/community-health,Community Health Minor,7,110,90,Students must provide academic transcripts and letters of recommendation. SAT/ACT scores are optional. This minor program is open to all students and can complement majors pursued within Lehigh's other undergraduate colleges. ,Undergraduate,Minor,NA,NA,NA,NA,Lehigh University,"$65,601",USD $500,USD $75,"The Community Health minor is designed for students who are not pursuing a major in community and global health but are interested in exploring a qualitative approach to investigating the multiple determinants of health. It provides students with a comprehensive understanding of community health issues, including their social, environmental, and behavioral factors. The curriculum covers topics such as health disparities, public health policy, community organizing, health promotion, and disease prevention. This minor equips students with the knowledge and skills necessary to effectively address health challenges in diverse communities. ","The minor in Community Health requires a minimum of 15 credit hours, including a combination of core courses and elective courses that allow students to tailor their studies to their specific interests. The program offers flexibility, allowing students to choose from a variety of courses that align with their passions and career goals. ",NA,NA,NA,NA,NA,NA,Community Health Educator,Public Health Analyst,Health Program Coordinator,Health Policy Advocate,Health Research Assistant
https://www2.lehigh.edu/academics/majors/computer-engineering,Computer Engineering,7,110,90,"For undergraduate admission, applicants must provide academic transcripts and letters of recommendation. SAT/ACT scores are optional. For postgraduate admission, applicants must have an undergraduate GPA of at least 2.75 out of 4.00 or an average of at least 3.00 for the last two semesters of undergraduate study. They must also have a graduate grade point average of at least 3.00 for a minimum of twelve credit hours of graduate work completed at other institutions. ",Undergraduate,Major,NA,NA,NA,On Campus,Lehigh University,"$65,601",USD $500,USD $75,"Lehigh University's Computer Engineering program offers a rigorous curriculum designed to prepare students for careers in hardware and software development. The program focuses on developing students' abilities to design and analyze complex systems, work in teams to create digital systems and software, and solve real-world problems using engineering principles. Students benefit from personalized attention and active research opportunities, preparing them for careers in established and emerging fields that require a combination of hardware and software skills.","The Computer Engineering program at Lehigh University is designed to provide a comprehensive education in the principles and practices of computer engineering. The curriculum includes core courses in computer science, electrical engineering, and mathematics, as well as specialized courses in areas such as embedded systems, digital design, and computer architecture. Students also have the opportunity to engage in research projects and internships to gain practical experience. ",NA,NA,NA,NA,NA,NA,Computer Engineer,Software Engineer,Hardware Engineer,Systems Analyst,Embedded Systems Engineer
https://www2.lehigh.edu/academics/graduate-studies/computer-engineering,Master's in Computer Engineering,7,110,90,Applicants must have an undergraduate GPA of at least 2.75 out of 4.00 or have an average of at least 3.00 for the last two semesters of undergraduate study; have a graduate grade point average of at least 3.00 for a minimum of twelve credit hours of graduate work completed at other institutions.,Master,Master,NA,NA,NA,NA,Lehigh University,NA,USD $500,USD $75,"The Master's in Computer Engineering program at Lehigh University equips students with advanced knowledge and skills in various computer engineering fields. The curriculum focuses on cutting-edge research in database and information systems, Internet search, graphics, user interfaces, Web-based systems, multimedia and image processing, bioinformatics, intelligent systems, computer architecture, robotics, secure systems, networks, embedded systems, and mobile computing. Students engage in interdisciplinary research collaborations with faculty and students from other departments within Lehigh, as well as other universities and corporate research labs. The program fosters a collaborative learning environment where students can explore a wide range of research opportunities and gain valuable industry experience.","The Master's in Computer Engineering curriculum at Lehigh University is designed to provide a comprehensive and in-depth understanding of computer engineering principles and practices. Students are required to complete a specific set of core courses that cover fundamental concepts and advanced topics in the field.  This includes coursework in areas such as database and information systems, Internet search, graphics, user interfaces, Web-based systems, multimedia and image processing, bioinformatics, intelligent systems, computer architecture, robotics, secure systems, networks, embedded systems, and mobile computing. The program also encourages students to explore their interests through elective courses and research projects. The curriculum is structured to provide a strong foundation in computer engineering and to prepare students for successful careers in the field. Students can also choose to specialize in a particular area of computer engineering through elective courses and research projects.",NA,NA,NA,NA,NA,NA,Software Engineer,Computer Systems Analyst,Data Scientist,Network Engineer,Robotics Engineer
https://www2.lehigh.edu/academics/graduate-studies/computer-engineering-0,Ph.D. in Computer Engineering,7,110,90,Applicants must have an undergraduate GPA of at least 2.75 out of 4.00 or have an average of at least 3.00 for the last two semesters of undergraduate study; have a graduate grade point average of at least 3.00 for a minimum of twelve credit hours of graduate work completed at other institutions.,PhD,PhD,NA,NA,NA,NA,Lehigh University,NA,USD $500,USD $75,"The Ph.D. in Computer Engineering program at Lehigh University offers students a chance to conduct cutting-edge research in diverse fields such as databases, information systems, web development, multimedia, and robotics. Students work closely with faculty and researchers from various disciplines within and outside Lehigh, fostering interdisciplinary collaborations. The program emphasizes practical research experiences, providing students with the knowledge and skills to contribute to the advancement of computer engineering.",The Ph.D. in Computer Engineering program is a research-oriented program with a flexible curriculum tailored to each student's research interests. Students work closely with faculty advisors to develop a personalized plan of study. The program includes core courses in computer engineering fundamentals and advanced elective courses in specialized areas. The program culminates in a dissertation based on original research.,NA,NA,NA,NA,NA,NA,Computer Engineering Researcher,Software Developer,Data Scientist,Cybersecurity Analyst,Systems Architect
https://www2.lehigh.edu/academics/graduate-studies/computer-science,Master’s in Computer Science,7,110,90,Applicants must have an undergraduate GPA of at least 2.75 out of 4.00 or have an average of at least 3.00 for the last two semesters of undergraduate study; have a graduate grade point average of at least 3.00 for a minimum of twelve credit hours of graduate work completed at other institutions.,Master,Master,NA,NA,NA,NA,NA,NA,USD $500,USD $75,"Lehigh University's Master's in Computer Science program provides a comprehensive education in the field, blending theoretical knowledge with practical application. This program caters to individuals with a background in various disciplines, including electrical and computer engineering, computer or information science, mathematics, and the physical sciences. It's designed to provide a balance between classroom learning and research, allowing students to tailor their studies towards their specific career aspirations. The program's curriculum covers a wide array of topics, encompassing software development, data analysis, artificial intelligence, cybersecurity, and more, equipping graduates with the skills and knowledge to excel in diverse roles within the computer science industry.","The Master's in Computer Science curriculum is structured to offer a flexible and adaptable learning experience. Students can choose from a range of courses, covering fundamental and advanced topics in computer science, including software engineering, algorithms and data structures, database systems, computer networks, artificial intelligence, machine learning, and more. The program emphasizes practical experience, encouraging students to engage in research projects, internships, and industry collaborations to gain real-world insights and build their professional portfolio. The program offers both full-time and part-time options, allowing students to pursue their education while balancing their work and personal commitments.",NA,NA,NA,NA,NA,NA,Software Engineer,Data Scientist,Cybersecurity Analyst,Machine Learning Engineer,Computer Systems Architect
https://www2.lehigh.edu/academics/majors/computer-science-college-of-arts-and-sciences,Computer Science Degree (College of Arts and Sciences),7,110,90,Applicants must provide academic transcripts and letters of recommendation. SAT/ACT scores are optional. ,Undergraduate,Major,NA,4 Years,NA,On Campus,"Bethlehem, Pennsylvania","$65,601",USD $500,USD $75,"Lehigh University's Computer Science program in the College of Arts and Sciences is a comprehensive undergraduate major that provides students with a strong foundation in computer science principles and practices. The program's curriculum is identical to the computer science program in the P. C. Rossin College of Engineering and Applied Science, ensuring a rigorous and well-rounded education in core computer science subjects. The program is suitable for students seeking careers in various computer science fields, including software development, system administration, and research and development. Students with interests in management, finance, data processing, and information handling might find the Arts and Sciences program a suitable choice. The program is also a solid foundation for continued graduate study in computer science or related fields, with students encouraged to participate in research projects during their junior year. ","The Computer Science program's curriculum covers fundamental aspects of computer science, including programming, algorithms, data structures, software engineering, computer architecture, operating systems, and database management. It also includes courses in mathematics, statistics, and other related areas to provide a comprehensive foundation. Students may also have the opportunity to explore elective courses in specific areas of interest within computer science, such as artificial intelligence, cybersecurity, or data science. The program emphasizes hands-on learning through projects, labs, and real-world applications. ","The first year of the program introduces students to foundational concepts in computer science. Students take courses covering programming fundamentals, introductory algorithms and data structures, discrete mathematics, and other introductory subjects relevant to computer science. ","The second year deepens students' understanding of core computer science concepts. Students take courses covering software engineering, computer architecture, operating systems, databases, and additional advanced topics in data structures and algorithms. ","The third year focuses on providing students with more specialized knowledge and skills in computer science. Students take elective courses in their areas of interest, such as artificial intelligence, cybersecurity, or data science. They may also have the opportunity to engage in research projects with faculty members. ","The fourth year culminates in a senior capstone project, where students apply their knowledge and skills to a real-world problem or project. They also continue to take elective courses in their chosen areas of interest and may have the opportunity to intern or work on research projects. ",NA,NA,Software Developer,System Administrator,Data Scientist,Computer Scientist,Cybersecurity Analyst
https://www2.lehigh.edu/academics/majors/computer-science-college-of-engineering,Computer Science,7,110,90,Applicants must provide academic transcripts and letters of recommendation. SAT/ACT scores are optional.,Undergraduate,Major,NA,NA,NA,On Campus,"Lehigh University, Bethlehem, Pennsylvania","$65,601",USD $500,USD $75,"The Computer Science major at Lehigh University offers a rigorous curriculum in mathematics, science, and computer science fundamentals. It prepares students for the evolving field of computer science and information technology. The program emphasizes core concepts like discrete mathematics, structured programming, algorithms, and operating systems. Students have opportunities to work with professors on cutting-edge research projects in various areas, including gaming intelligence, medical imaging, and network security.  The flexible curriculum allows students to tailor their education to their interests, including integrating computer science with other fields like biology, design, and business.","The curriculum includes foundational courses in mathematics, science, and computer science. Students will learn programming languages, algorithms, data structures, computer architecture, operating systems, and software engineering. Advanced courses cover topics like artificial intelligence, machine learning, cybersecurity, and database systems. Students can also choose elective courses to focus on specific areas of interest, like game development, web programming, or data analysis.",NA,NA,NA,NA,NA,NA,Software Engineer,Data Scientist,Systems Analyst,Web Developer,Cybersecurity Analyst
https://www2.lehigh.edu/academics/graduate-studies/computer-science-0,Ph.D. in Computer Science,7,110,90,Applicants must have an undergraduate GPA of at least 2.75 out of 4.00 or have an average of at least 3.00 for the last two semesters of undergraduate study; have a graduate grade point average of at least 3.00 for a minimum of twelve credit hours of graduate work completed at other institutions.,PhD,PhD,NA,NA,NA,NA,NA,NA,USD $500,USD $75,"Lehigh University's PhD in Computer Science program offers a comprehensive blend of classroom instruction and research, tailored to each student's professional goals. The program attracts individuals with backgrounds in various fields like electrical or computer engineering, computer or information science, mathematics, and the physical sciences. It focuses on providing a robust academic foundation, fostering research skills, and preparing students for successful careers in academia or industry.","The PhD program in Computer Science at Lehigh University comprises a rigorous curriculum designed to equip students with advanced knowledge and research capabilities in the field. The structure of the program emphasizes a strong foundation in core computer science principles, followed by specialization in chosen areas of research. The program typically involves coursework, research, and dissertation writing.","The first year of the program typically focuses on building a solid foundation in core computer science principles. This may include coursework in areas such as algorithms, data structures, programming languages, operating systems, databases, and computer networks. Students also begin to explore research interests and identify potential advisors.",The second year of the program usually involves further specialization in a chosen area of research. Students may take advanced courses in their chosen field and begin working on research projects under the guidance of a faculty advisor. The goal is to develop research skills and contribute to the body of knowledge in their area of expertise.,"The third year of the program typically involves the completion of a dissertation proposal, which outlines the research topic, methodology, and expected outcomes of the dissertation. Students continue their research and work closely with their advisor to ensure progress toward their dissertation.","The fourth year of the program is dedicated to the completion of the dissertation. Students conduct extensive research, analyze data, write their dissertation, and defend it in a public oral examination. Upon successful completion of the dissertation and defense, students are awarded a Ph.D. in Computer Science.",NA,NA,Research Scientist,Software Engineer,Data Scientist,University Professor,Computer Systems Analyst
https://www2.lehigh.edu/academics/majors/computer-science-and-business-csb,Bachelor of Science in Computer Science and Business,7,110,90,Applicants must submit academic transcripts and letters of recommendation. SAT/ACT scores are optional. ,Undergraduate,Bachelor,NA,NA,NA,On Campus,Lehigh University,"$65,601",USD $500,USD $75,"The Bachelor of Science in Computer Science and Business is a joint program offered by Lehigh University's College of Business and the Department of Computer Science and Engineering in the P.C. Rossin College of Engineering and Applied Science. This unique program provides students with a comprehensive understanding of both computer science and business principles, equipping them with the skills to excel in a rapidly evolving technological landscape. Students gain expertise in analyzing business information needs, designing computer-based systems, and implementing technology solutions within business organizations. The program is accredited by both computer science and business accrediting bodies, ensuring a high-quality and rigorous education. Graduates from this program are well-prepared for careers in consulting firms, startup companies, and various industries where technical skills and business acumen are in high demand. ","The curriculum for the Bachelor of Science in Computer Science and Business program is designed to provide a well-rounded education in both computer science and business. Students will complete core courses in computer science, covering topics such as programming, data structures, algorithms, software engineering, and computer systems. Additionally, they will take required courses in business, including finance, accounting, marketing, management, and operations. The program allows students to tailor their coursework with elective courses that align with their specific interests and career aspirations. ",NA,NA,NA,NA,NA,NA,Software Engineer,Business Analyst,Data Scientist,Management Consultant,IT Project Manager
https://www2.lehigh.edu/academics/graduate-studies/corporate-entrepreneurship,Executive Certificate in Corporate Entrepreneurship,7,110,90,Applicants must have an undergraduate GPA of at least 2.75 out of 4.00 or have an average of at least 3.00 for the last two semesters of undergraduate study; have a graduate grade point average of at least 3.00 for a minimum of twelve credit hours of graduate work completed at other institutions.,Postgraduate,Certificate,NA,NA,NA,NA,NA,NA,USD $500,USD $75,"The Executive Certificate in Corporate Entrepreneurship program focuses on developing the skills and knowledge required for organizations to successfully launch and grow new commercial enterprises within established or emerging companies. The program emphasizes enhancing an organization's ability to market, organize, execute, integrate, and invest in new ventures. It provides a practical and actionable framework for fostering corporate entrepreneurship and innovation, aiming to equip participants with the tools and strategies to drive business growth and remain competitive in the ever-changing marketplace.","The Executive Certificate in Corporate Entrepreneurship is a comprehensive program that covers a range of topics related to fostering and managing new ventures within established companies. Key areas of focus include:

* **Identifying and evaluating new business opportunities:** This involves developing a strong understanding of market trends, customer needs, and competitive dynamics, allowing participants to identify promising opportunities for new ventures.
* **Building a robust business model:** Participants learn how to create and test a viable business model that encompasses the key aspects of a new venture, including value proposition, revenue streams, cost structure, and customer segments.
* **Leading and managing entrepreneurial teams:** The program equips individuals with the leadership and management skills necessary to build and lead high-performing teams, fostering collaboration and innovation within the organization.
* **Securing resources and funding:** Participants learn how to effectively pitch their ideas to internal stakeholders, secure funding, and navigate the complex process of resource allocation within a company.
* **Implementing and scaling new ventures:** The program covers practical aspects of launching and scaling new ventures within a corporate environment, including market entry strategies, growth strategies, and organizational integration.

The program leverages the expertise of industry professionals and academic faculty, providing a combination of theoretical knowledge and practical application.  The program emphasizes a hands-on approach, allowing participants to apply their learnings to real-world case studies and simulations.",NA,NA,NA,NA,NA,NA,Corporate Entrepreneur,Innovation Manager,Business Development Manager,Venture Capitalist,New Product Development Specialist
https://www2.lehigh.edu/academics/graduate-studies/counseling-psychology,Ph.D. in Counseling Psychology,7,110,90,"Applicants must hold a bachelor's degree with a minimum GPA of 2.75 or have an average of at least 3.00 for the last two semesters of undergraduate study. If you have a graduate degree, you must have a GPA of at least 3.00 for at least twelve credit hours of graduate work completed at other institutions.  Applicants must also provide academic transcripts and letters of recommendation.",PhD,PhD,NA,NA,NA,NA,Lehigh University,NA,USD $500,USD $75,"The Ph.D. in Counseling Psychology program at Lehigh University is accredited by the American Psychological Association and aims to train students to become effective counseling psychologists who can deliver mental health services to diverse populations in various settings. The program emphasizes the scientist-practitioner model, integrating skillful practice with sound psychological science and social justice principles.  The curriculum covers a range of topics, including psychological assessment, therapy techniques, research methods, and professional ethics.  The program encourages students to develop an understanding and appreciation of multicultural issues such as race, ethnicity, gender, sexual orientation, disability, spirituality, age, religion, and socioeconomic status. ","The program requires a total of 103 credits, consisting of 30 master's level credits and 70 doctoral level credits. The curriculum is designed to provide a comprehensive understanding of counseling psychology and prepare students for a variety of career paths. Specific courses may include: 

* Psychological Assessment and Diagnosis
* Theories of Counseling and Psychotherapy
* Group Counseling and Psychotherapy
* Research Methods in Counseling Psychology
* Professional Ethics and Legal Issues
* Multicultural Counseling
* Psychopathology
* Internship and Dissertation",NA,NA,NA,NA,NA,NA,Counseling Psychologist,Clinical Psychologist,School Psychologist,Mental Health Counselor,Research Psychologist
https://www2.lehigh.edu/academics/graduate-studies/data-science,Master's in Data Science,7,110,90,Applicants must have an undergraduate GPA of at least 2.75 out of 4.00 or have an average of at least 3.00 for the last two semesters of undergraduate study; have a graduate grade point average of at least 3.00 for a minimum of twelve credit hours of graduate work completed at other institutions.,Master,Master,NA,11 months (Full-time); Up to 3 years (Part-time),NA,"On Campus, Online",Lehigh University,NA,USD $500,USD $75,"The Master of Science in Data Science program at Lehigh University equips students with a strong technical foundation in data scientific concepts and tools. The program aims to empower graduates to develop innovative solutions for societal challenges using data, cutting-edge analytical methods, and advanced computing technology. The curriculum emphasizes hands-on learning and practical application, preparing students for careers in data science research and development across various fields. The program also provides a solid academic base for those who wish to pursue doctoral studies in data science or related areas.","The Master of Science in Data Science program at Lehigh University is a 30-credit program, offering flexibility for both full-time and part-time students. The curriculum encompasses a comprehensive range of core and elective courses designed to provide a robust understanding of data science principles and methodologies. Core courses cover fundamental topics such as data mining, machine learning, statistical modeling, and data visualization. Elective courses allow students to specialize in areas of interest, such as data engineering, data analytics, or artificial intelligence. The program culminates in a capstone project, offering students the opportunity to apply their knowledge and skills to real-world data science challenges.",NA,NA,NA,NA,NA,NA,Data Scientist,Data Analyst,Machine Learning Engineer,Data Engineer,Business Intelligence Analyst
https://www2.lehigh.edu/academics/majors/design,Design,7,110,90,"For undergraduate admission, students must submit academic transcripts and letters of recommendation. SAT/ACT scores are optional. For postgraduate admission, applicants need an undergraduate GPA of at least 2.75 out of 4.00 or an average of 3.00 for the last two undergraduate semesters. Alternatively, they must have a graduate GPA of at least 3.00 for at least twelve credit hours of graduate work completed at other institutions.",Undergraduate,Major,NA,NA,NA,On Campus,Lehigh University,"$65,601",USD $500,USD $75,"Lehigh University's undergraduate design major immerses students in contemporary technologies, materials, and media, fostering their creative processes and critical thinking skills. The program's emphasis on visual communication through digital media is central, supplemented by courses in art and design history and theory, as well as specialized media techniques. Students can choose a broad range of design courses or pursue a specific concentration in either graphic design or product design. The graphic design concentration introduces students to tools and media for print applications, web-based media, exhibition design, publishing, and advertising. Product design, on the other hand, focuses on the creation of objects for industrial applications, including art objects, furniture, toys, exhibits, trade design, electronic products, household items, and recreational equipment.","The design major at Lehigh University is structured around a core foundation of studio courses, emphasizing visual communication through digital media. Students are required to take courses in art and design history and theory, which provide a theoretical framework for their creative practice. In addition, specialized courses in various media techniques, such as photography, typography, and animation, equip students with the skills necessary to execute their design ideas. Students can choose to specialize in graphic design or product design, each offering a tailored curriculum.",NA,NA,NA,NA,NA,NA,Interior Designer,Film and Television Producer,Fashion Designer,Product and Packaging Designer,Advertising Specialist
https://www2.lehigh.edu/academics/majors/earth-and-environmental-sciences,Earth and Environmental Sciences,7,110,90,"For Undergraduate admission, applicants must provide academic transcripts and letters of recommendation. SAT/ACT scores are optional. Postgraduate applicants must have an undergraduate GPA of at least 2.75 out of 4.00 or an average of at least 3.00 for the last two semesters of undergraduate study. They must also have a graduate grade point average of at least 3.00 for a minimum of twelve credit hours of graduate work completed at other institutions.",Undergraduate,Major,NA,NA,NA,On Campus,Lehigh University,"$65,601",USD $500,USD $75,"The Earth and Environmental Sciences program at Lehigh University provides a comprehensive education in environmental science, geology, and ecology. The curriculum emphasizes a modern earth-systems-science approach and prepares students for diverse career paths in both basic and applied science, including law, government, and business. The program addresses the need to understand and address issues of natural resources, hazards, environment, and energy. It caters to both majors and non-majors, equipping them with the knowledge and skills to become responsible citizens and leaders.","The Earth and Environmental Sciences curriculum encompasses a wide range of subjects covering fundamental principles and practical applications. It combines classroom learning, laboratory work, and fieldwork to provide students with a holistic understanding of the Earth system. The program includes courses in geology, environmental science, ecology, geochemistry, hydrology, and more. Students can specialize in areas like environmental geochemistry, geomorphology, or environmental policy. The program culminates in a capstone experience, allowing students to apply their knowledge to real-world problems.",NA,NA,NA,NA,NA,NA,Environmental Scientist,Geologist,Environmental Consultant,Environmental Engineer,Environmental Lawyer
